zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,info3String,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.newConstructionType,isNewYorkState,area,hdpData.homeInfo.livingArea,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.listing_sub_type.is_bankOwned,info6String,hdpData.homeInfo.unit,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,variableData.data.isRead,variableData.data.isFresh,hdpData.homeInfo.listing_sub_type.is_comingSoon,info2String,minBeds,minBaths,minArea,lotId,buildingName,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.videoCount,availabilityDate
39393618,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f4efae27d5518388e1fba6011030b61e-p_e.jpg,True,/homedetails/711-Laurel-St-Boonton-NJ-07005/39393618_zpid/,FOR_SALE,House for sale,"$599,000",$599K,"711 Laurel St, Boonton Town, NJ 07005-1524",3.0,3.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Keller Williams Realty,338791000,40.91053,-74.40785,SHOWCASE,Showcase,39393618.0,711 Laurel St,07005,Boonton,NJ,40.91053,-74.40785,599000.0,3.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,657900.0,3499.0,True,False,False,FOR_SALE,599000.0,338791000.0,True,False,False,USD,USA,408900.0,6098.4,sqft,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37992135,ForSale,New Construction,https://photos.zillowstatic.com/fp/74f15441c7595f77056e4808fb582742-p_e.jpg,True,/homedetails/453-Evergreen-Pl-Paramus-NJ-07652/37992135_zpid/,FOR_SALE,New construction,"$2,550,000",$2.55M,"453 Evergreen Pl, Paramus, NJ 07652",7.0,7.0,False,False,ForSale,New Construction,False,True,False,False,True,False,True,NEW_CONSTRUCTION,False,False,Keller Williams City Views Realty,266682000,40.952995,-74.08167,SHOWCASE,Showcase,37992135.0,453 Evergreen Pl,07652,Paramus,NJ,40.952995,-74.08167,2550000.0,7.0,7.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,False,False,FOR_SALE,2550000.0,266682000.0,True,False,False,USD,USA,668100.0,,,True,https://photos.zillowstatic.com/fp/9d0ca7e886eb6d6294d6b94d4c4ab960-zillow_web_48_23.jpg,True,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",BUILDER_SPEC,,,,,,,,,,,,,,,,,,,,,,,,,,
30127947,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e1f29f2dbd6acff1ecdd2f360781342a-p_e.jpg,True,/homedetails/8-Jonathan-Ln-Poughkeepsie-NY-12603/30127947_zpid/,FOR_SALE,House for sale,"$517,000",$517K,"8 Jonathan Lane, Poughkeepsie, NY 12603",3.0,3.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Listing by: Century 21 Alliance-NP,323975000,41.669136,-73.908005,SHOWCASE,Showcase,30127947.0,8 Jonathan Lane,12603,Poughkeepsie,NY,41.669136,-73.908005,517000.0,3.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,550400.0,3900.0,True,False,False,FOR_SALE,517000.0,323975000.0,True,False,False,USD,USA,428000.0,1.3,acres,True,https://photos.zillowstatic.com/fp/7d976bdc963bd4ded74f3e57441318fc-zillow_web_48_23.jpg,,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,True,2350.0,2350.0,,,,,,,,,,,,,,,,,,,,,,,
30079472,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/290e9d7b4134853d7907f41dbe2a6ef0-p_e.jpg,True,/homedetails/11-W-Willow-St-Beacon-NY-12508/30079472_zpid/,FOR_SALE,House for sale,"$720,000",$720K,"11 W Willow Street, Beacon, NY 12508",4.0,2.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,"Listing by: Compass Greater NY, LLC",430555000,41.51171,-73.971146,SHOWCASE,Showcase,30079472.0,11 W Willow Street,12508,Beacon,NY,41.51171,-73.971146,720000.0,2.0,4.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,720000.0,430555000.0,True,False,False,USD,USA,561400.0,6098.0,sqft,True,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,True,1568.0,1568.0,,,,,,,,,,,,,,,,,,,,,,,
39486019,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9fbf07e4153910b136a12bdc89bdf2ff-p_e.jpg,True,/homedetails/76-Park-Ave-Randolph-NJ-07869/39486019_zpid/,FOR_SALE,House for sale,"$549,900",$550K,"76 Park Ave, Randolph Twp., NJ 07869-2501",5.0,4.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,"Exp Realty, Llc",417876000,40.84173,-74.62606,SHOWCASE,Showcase,39486019.0,76 Park Ave,07869,Randolph,NJ,40.84173,-74.62606,549900.0,4.0,5.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,549900.0,417876000.0,True,False,False,USD,USA,426800.0,2.04,acres,True,,,,,,,,2623.0,2623.0,,,,,,,,,,,,,,,,,,,,,,,
38738217,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9492f101d140453c0152542025dd853c-p_e.jpg,True,/homedetails/67-Chestnut-Rd-Verona-NJ-07044/38738217_zpid/,FOR_SALE,House for sale,"$899,000",$899K,"67 Chestnut Rd, Verona Twp., NJ 07044-1107",4.0,3.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Bhhs Fox & Roach,338791000,40.83266,-74.25727,SHOWCASE,Showcase,38738217.0,67 Chestnut Rd,07044,Verona,NJ,40.83266,-74.25727,899000.0,3.0,4.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,899000.0,338791000.0,True,False,False,USD,USA,581900.0,10454.4,sqft,True,,,True,Sun. 12-3pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
32840351,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7ca1bc06505590f779dc29fa9387090b-p_e.jpg,True,/homedetails/12-Church-Hill-Rd-New-Paltz-NY-12561/32840351_zpid/,FOR_SALE,House for sale,"$925,000",$925K,"12 Church Hill Road, New Paltz, NY 12561",3.0,3.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,"Listing by: Compass Greater NY, LLC",330777000,41.829494,-74.04116,SHOWCASE,Showcase,32840351.0,12 Church Hill Road,12561,New Paltz,NY,41.829494,-74.04116,925000.0,3.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1003100.0,3249.0,True,False,False,FOR_SALE,925000.0,330777000.0,True,False,False,USD,USA,412023.0,2.54,acres,True,https://photos.zillowstatic.com/fp/7d976bdc963bd4ded74f3e57441318fc-zillow_web_48_23.jpg,,,,,,True,1900.0,1900.0,,,,,,,,,,,,,,,,,,,,,,,
2054577092,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d5723836c56ef1cce24dee41bcda0223-p_e.jpg,True,/homedetails/1340-State-Route-435-Moscow-PA-18444/2054577092_zpid/,FOR_SALE,House for sale,"$179,900",$180K,"1340 State Route 435, Moscow, PA 18444",3.0,1.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Cobblestone Real Estate LLC,332270000,41.358795,-75.53206,3D_HOME,3D Tour,2054577092.0,1340 State Route 435,18444,Moscow,PA,41.358795,-75.53206,179900.0,1.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,183300.0,1829.0,True,False,False,FOR_SALE,179900.0,332270000.0,True,False,False,USD,USA,,1.3,acres,False,https://photos.zillowstatic.com/fp/aed103f7da74a0973f439e7ed22a0d26-zillow_web_48_23.jpg,,,,,,,1650.0,1650.0,,,,,,,,,,,,,,,,,,,,,,,
39432468,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ff30627e19385dae3877a81e3fa6fdf2-p_e.jpg,True,/homedetails/4-Lagoon-Trl-Kinnelon-NJ-07405/39432468_zpid/,FOR_SALE,House for sale,"$299,000",$299K,"4 Lagoon Trl, Kinnelon Boro, NJ 07405-2840",3.0,1.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Terrie O'connor Realtors,411385000,40.97732,-74.35522,OPEN_HOUSE,Open: Sun. 1-4pm,39432468.0,4 Lagoon Trl,07405,Kinnelon,NJ,40.97732,-74.35522,299000.0,1.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,299000.0,411385000.0,True,False,False,USD,USA,248700.0,6098.4,sqft,False,,,True,Sun. 1-4pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717369200000}]",,,1020.0,1020.0,,,,,,,,,,,,,,,,,,,,,,,
32413408,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4aefaa06f0b70976d242a2f2ab99ef2e-p_e.jpg,True,/homedetails/11-Garrison-Ln-Ballston-Lake-NY-12019/32413408_zpid/,FOR_SALE,Active,"$500,000",$500K,"11 Garrison Lane, Ballston Lake, NY 12019",4.0,3.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Listing by: Howard Hanna,404447000,42.922817,-73.80295,SHOWCASE,Showcase,32413408.0,11 Garrison Lane,12019,Ballston Lake,NY,42.922817,-73.80295,500000.0,3.0,4.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,533800.0,3499.0,True,False,False,FOR_SALE,500000.0,404447000.0,True,False,False,USD,USA,341282.0,0.9199999999999999,acres,True,,,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,True,2310.0,2310.0,,,,,,,,,,,,,,,,,,,,,,,
39953998,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5fb70d29b54e28f8dc7c4246b077a292-p_e.jpg,True,/homedetails/54-Springbrook-Trl-Sparta-NJ-07871/39953998_zpid/,FOR_SALE,House for sale,"$299,999",$300K,"54 Springbrook Trl, Sparta Twp., NJ 07871-2113",3.0,2.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Compass New Jersey Llc,833800000,41.02435,-74.6434,3D_HOME,3D Tour,39953998.0,54 Springbrook Trl,07871,Sparta,NJ,41.02435,-74.6434,299999.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,325400.0,2500.0,True,False,False,FOR_SALE,299999.0,833800000.0,True,False,False,USD,USA,182000.0,5227.2,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59325806,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/480188abc0469433be06223ee0720867-p_e.jpg,True,/homedetails/150-Pauls-Path-Coram-NY-11727/59325806_zpid/,FOR_SALE,House for sale,"$479,000",$479K,"150 Pauls Path, Coram, NY 11727",3.0,1.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Listing by: Signature Premier Properties,476447000,40.87205,-73.0161,SHOWCASE,Showcase,59325806.0,150 Pauls Path,11727,Coram,NY,40.87205,-73.0161,479000.0,1.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,522500.0,8004.0,True,False,False,FOR_SALE,479000.0,476447000.0,True,False,False,USD,USA,444445.0,0.3399908172635445,acres,True,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,,,,,True,1377.0,1377.0,,,,,,,,,,,,,,,,,,,,,,,
32844961,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8fd5d4b7787741e2f9f2f6a84b938dfc-p_e.jpg,True,/homedetails/515-Hurley-Ave-Hurley-NY-12443/32844961_zpid/,FOR_SALE,House for sale,"$2,350,000",$2.35M,"515 Hurley Avenue, Hurley, NY 12443",5.0,2.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,"Listing by: Compass Greater NY, LLC",347196000,41.934048,-74.051,SHOWCASE,Showcase,32844961.0,515 Hurley Avenue,12443,Hurley,NY,41.934048,-74.051,2350000.0,2.0,5.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2389800.0,10343.0,True,False,False,FOR_SALE,2350000.0,347196000.0,True,False,False,USD,USA,1349689.0,12.12,acres,True,https://photos.zillowstatic.com/fp/7d976bdc963bd4ded74f3e57441318fc-zillow_web_48_23.jpg,,,,,,True,3569.0,3569.0,,,,,,,,,,,,,,,,,,,,,,,
89391311,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a6bc227550638c50948a07430386618c-p_e.jpg,True,/homedetails/107-Doolan-Rd-Dingmans-Ferry-PA-18328/89391311_zpid/,FOR_SALE,House for sale,"$279,900",$280K,"107 Doolan Rd, Dingmans Ferry, PA 18328",3.0,2.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Keller Williams RE Stroudsburg,347098000,41.264347,-74.91064,3D_HOME,3D Tour,89391311.0,107 Doolan Rd,18328,Dingmans Ferry,PA,41.264347,-74.91064,279900.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,286400.0,2100.0,True,False,False,FOR_SALE,279900.0,347098000.0,True,False,False,USD,USA,107040.0,0.38,acres,False,https://photos.zillowstatic.com/fp/16f92e871450e034dc4022d07bf16d5b-zillow_web_48_23.jpg,,,,,,,1550.0,1550.0,,,,,,,,,,,,,,,,,,,,,,,
58429413,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d3779466fd3f389a74cc59c627933c95-p_e.jpg,True,/homedetails/1759-Maxwell-Ct-Yorktown-Heights-NY-10598/58429413_zpid/,FOR_SALE,House for sale,"$599,000",$599K,"1759 Maxwell Court, Yorktown Heights, NY 10598",3.0,3.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Listing by: Christie's Int. Real Estate,1276711000,41.27033,-73.77285,SHOWCASE,Showcase,58429413.0,1759 Maxwell Court,10598,Yorktown Heights,NY,41.27033,-73.77285,599000.0,3.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,599000.0,1276711000.0,True,False,False,USD,USA,9000.0,0.4556014692378329,acres,True,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,True,1700.0,1700.0,,,,,,,,,,,,,,,,,,,,,,,
39425590,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/627abb130c94539a0a3d4e45e562c63f-p_e.jpg,True,/homedetails/6-Woodport-Ave-Lake-Hopatcong-NJ-07849/39425590_zpid/,FOR_SALE,House for sale,"$479,000",$479K,"6 Woodport Ave, Jefferson Twp., NJ 07849-1252",3.0,3.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Christie's Int. Real Estate Group,2346982000,40.98722,-74.61271,SHOWCASE,Showcase,39425590.0,6 Woodport Ave,07849,Lake Hopatcong,NJ,40.98722,-74.61271,479000.0,3.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,479000.0,2346982000.0,True,False,False,USD,USA,294900.0,0.45999999999999996,acres,True,,,True,Sun. 2-4pm,"[{'open_house_start': 1717362000000, 'open_house_end': 1717369200000}]",,,,,1717052400000.0,"$36,000 (May 30)",-36000.0,,,,,,,,,,,,,,,,,,,,
9832448,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7c9ba6493c1c0e5b00f860af2a39877d-p_e.jpg,True,/homedetails/2736-Wigwam-Park-Rd-East-Stroudsburg-PA-18301/9832448_zpid/,FOR_SALE,House for sale,"$270,000",$270K,"2736 Wigwam Park Rd, East Stroudsburg, PA 18301",4.0,2.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Keller Williams Real Estate - Stroudsburg,428154000,41.016853,-75.22702,3D_HOME,3D Tour,9832448.0,2736 Wigwam Park Rd,18301,East Stroudsburg,PA,41.016853,-75.22702,270000.0,2.0,4.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,270400.0,1800.0,True,False,False,FOR_SALE,270000.0,428154000.0,True,False,False,USD,USA,119330.0,0.4,acres,False,https://photos.zillowstatic.com/fp/6ae0c8f00214fc9b3823d1f5b6ed9c48-zillow_web_48_23.jpg,,,,,,,1557.0,1557.0,,,,,,,,,,,,,,,,,,,,,,,
52895487,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e84ee5969c9dae6858c929f14f8be791-p_e.jpg,True,/homedetails/145-Elmwood-Dr-Elmwood-Park-NJ-07407/52895487_zpid/,FOR_SALE,House for sale,"$599,000",$599K,"145 Elmwood Dr, Elmwood Park Boro, NJ 07407",3.0,2.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Christie's Int. Real Estate Group,523458000,40.91358,-74.12627,SHOWCASE,Showcase,52895487.0,145 Elmwood Dr,07407,Elmwood Park,NJ,40.91358,-74.12627,599000.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,599000.0,523458000.0,True,False,False,USD,USA,415600.0,0.36,acres,True,,,True,Sun. 12-3pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
39408599,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c52bd474a0f89d303b111a3fa42f5ffa-p_e.jpg,True,/homedetails/17-Forest-Trl-Denville-NJ-07834/39408599_zpid/,FOR_SALE,House for sale,"$525,000",$525K,"17 FOREST TRAIL, Denville Twp., NJ 07834-1118",3.0,2.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Keller Williams Metropolitan,450327000,40.8949,-74.48812,OPEN_HOUSE,Open: Sun. 1-3pm,39408599.0,17 FOREST TRAIL,07834,Denville,NJ,40.8949,-74.48812,525000.0,2.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,525000.0,450327000.0,True,False,False,USD,USA,282100.0,4356.0,sqft,False,,,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,1196.0,1196.0,,,,,,,,,,,,,,,,,,,,,,,
9812966,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fdf1d8d60fa4bfff9de223180fbbac02-p_e.jpg,True,/homedetails/1119-Marshalls-Creek-Rd-East-Stroudsburg-PA-18302/9812966_zpid/,FOR_SALE,House for sale,"$269,900",$270K,"1119 Marshalls Creek Rd, East Stroudsburg, PA 18302",3.0,3.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Keller Williams Real Estate - Stroudsburg,146925000,41.104862,-75.14725,3D_HOME,3D Tour,9812966.0,1119 Marshalls Creek Rd,18302,East Stroudsburg,PA,41.104862,-75.14725,269900.0,3.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,271900.0,2199.0,True,False,False,FOR_SALE,269900.0,146925000.0,True,False,False,USD,USA,125570.0,1.12,acres,False,https://photos.zillowstatic.com/fp/6ae0c8f00214fc9b3823d1f5b6ed9c48-zillow_web_48_23.jpg,,,,,,,1632.0,1632.0,,,,,,,,,,,,,,,,,,,,,,,
39746757,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/aecc0e633b593e3bb24902abefc5d4dd-p_e.jpg,True,/homedetails/1347-Belmont-Ave-North-Haledon-NJ-07508/39746757_zpid/,FOR_SALE,House for sale,"$425,000",$425K,"1347 Belmont Ave, North Haledon Boro, NJ 07508-2842",3.0,1.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Terrie O'connor Realtors,257883000,40.96852,-74.19172,3D_HOME,3D Tour,39746757.0,1347 Belmont Ave,07508,North Haledon,NJ,40.96852,-74.19172,425000.0,1.0,3.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,425000.0,257883000.0,True,False,False,USD,USA,273400.0,10018.8,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299700693,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/17771fe470b0d5e4c6a587c4a684bfd9-p_e.jpg,True,/homedetails/84-Glen-Ave-Middletown-NY-10940/299700693_zpid/,FOR_SALE,House for sale,"$100,000",$100K,"84 Glen Avenue, Middletown, NY 10940",2.0,1.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing by: Keller Williams Hudson Valley,3442869000,41.471638,-74.47814,,,299700693.0,84 Glen Avenue,10940,Middletown,NY,41.471638,-74.47814,100000.0,1.0,2.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,100000.0,3442869000.0,True,False,False,USD,USA,89700.0,0.6300045913682277,acres,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,,,,,True,480.0,480.0,,,,,,,,,,,,,,,,,,,,,,,
9793798,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4876a2618ba5bab61f8ecff4c2b82f78-p_e.jpg,True,/homedetails/252-Woods-Xing-Saylorsburg-PA-18353/9793798_zpid/,FOR_SALE,House for sale,"$379,900",$380K,"252 Woods Xing, Saylorsburg, PA 18353",4.0,3.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Keller Williams Real Estate,355028000,40.971283,-75.404816,3D_HOME,3D Tour,9793798.0,252 Woods Xing,18353,Saylorsburg,PA,40.971283,-75.404816,379900.0,3.0,4.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,396400.0,2800.0,True,False,False,FOR_SALE,379900.0,355028000.0,True,False,False,USD,USA,165200.0,1.08,acres,False,,,,,,,,3222.0,3222.0,,,,,,,,,,,,,,,,,,,,,,,
57697876,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cf0ca812d96cba997878adab72b880bf-p_e.jpg,True,/homedetails/709-Wolcott-Rd-Bristol-CT-06010/57697876_zpid/,FOR_SALE,House for sale,"$424,900",$425K,"709 Wolcott Rd, Bristol, CT 06010",4.0,4.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,KW Legacy Partners,329592000,41.642212,-72.96309,OPEN_HOUSE,Open: Sun. 12-2pm,57697876.0,709 Wolcott Rd,06010,Bristol,CT,41.642212,-72.96309,424900.0,4.0,4.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,424900.0,329592000.0,True,False,False,USD,USA,255780.0,2.15,acres,False,https://photos.zillowstatic.com/fp/d79c34cc3fb9c13a4cbe1437a108a1d7-zillow_web_48_23.jpg,,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,,2738.0,2738.0,,,,,,,,,,,,,,,,,,,,,,,
60017643,ForSale,RecentChange,https://photos.zillowstatic.com/fp/1b65a97844d8a76955c3df78e6974d4b-p_e.jpg,True,/homedetails/215-Robin-Ln-Cheshire-CT-06410/60017643_zpid/,FOR_SALE,Foreclosure,"$292,000",$292K,"215 Robin Ln, Cheshire, CT 06410",4.0,3.0,False,False,ForSale,Foreclosure,False,False,False,False,True,False,False,,False,False,Trillionaire Realty,387887000,41.512478,-72.912186,,,60017643.0,215 Robin Ln,06410,Cheshire,CT,41.512478,-72.912186,292000.0,3.0,4.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,300600.0,2850.0,,False,False,FOR_SALE,292000.0,387887000.0,True,False,False,USD,USA,173880.0,0.4,acres,False,https://photos.zillowstatic.com/fp/d79c34cc3fb9c13a4cbe1437a108a1d7-zillow_web_48_23.jpg,,,,,,,1248.0,1248.0,,,,True,,,,,,,,,,,,,,,,,,,
40103355,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7b85627632ae22afe66cec8d9228c4cd-p_e.jpg,True,/homedetails/156-Mountain-Ave-Hackettstown-NJ-07840/40103355_zpid/,FOR_SALE,House for sale,"$289,000",$289K,"156 Mountain Ave., Hackettstown Town, NJ 07840-2324",4.0,2.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Weichert Realtors,656803000,40.84489,-74.8241,OPEN_HOUSE,Open: Sun. 1-4pm,40103355.0,156 Mountain Ave.,07840,Hackettstown,NJ,40.84489,-74.8241,289000.0,2.0,4.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,289000.0,656803000.0,True,False,False,USD,USA,221600.0,0.26,acres,False,,,True,Sun. 1-4pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717369200000}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
31838271,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b0208bb74a4388397a8447c55f1101b4-p_e.jpg,True,/homedetails/236-Oak-St-Newburgh-NY-12550/31838271_zpid/,FOR_SALE,House for sale,"$199,000",$199K,"236 Oak Street, Newburgh, NY 12550",4.0,1.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing by: RE/MAX Benchmark Realty Group,351087000,41.558655,-73.9843,,,31838271.0,236 Oak Street,12550,Newburgh,NY,41.558655,-73.9843,199000.0,1.0,4.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,199000.0,351087000.0,True,False,False,USD,USA,122300.0,0.6508034894398531,acres,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,,,,,True,2376.0,2376.0,,,,,,,,,,,,,,,,,,,,,,,
