zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,plid,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,communityName,builderName,isCdpResult,style,unitCount,isComingSoonCommunity,availabilityDate,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.videoCount,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,variableData.data.isRead,variableData.data.isFresh,lotAreaString,hdpData.homeInfo.listing_sub_type.is_comingSoon,info6String,hdpData.homeInfo.listing_sub_type.is_foreclosure,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction
45400316,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1498a788223450a46ba40271ff3e0dc7-p_e.jpg,True,/homedetails/1403-SE-33rd-St-Cape-Coral-FL-33904/45400316_zpid/,FOR_SALE,House for sale,"$399,990",$400K,"1403 SE 33rd St, Cape Coral, FL 33904",3.0,2.0,1745.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,Engel & Volkers Fort Myers,14325555000,26.591236,-81.94602,3D_HOME,3D Tour,45400316.0,1403 SE 33rd St,33904,Cape Coral,FL,26.591236,-81.94602,399990.0,2.0,3.0,1745.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,399990.0,14325555000.0,True,False,False,USD,USA,323150.0,10018.8,sqft,False,,,,,,,,,,,,,,,,1716620400000.0,"$25,010 (May 25)",-25010.0,,,,,,,,,,,,,,,,
45464997,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6ba5eb22e0edfbd532244ea4001b7eee-p_e.jpg,True,/homedetails/827-El-Dorado-Pkwy-E-Cape-Coral-FL-33904/45464997_zpid/,FOR_SALE,House for sale,"$359,000",$359K,"827 El Dorado Pkwy E, Cape Coral, FL 33904",3.0,2.0,1225.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,Miloff Aubuchon Realty Group,10110598000,26.553354,-81.956276,PRICE_REDUCTION,"$10,000 (May 30)",45464997.0,827 El Dorado Pkwy E,33904,Cape Coral,FL,26.553354,-81.956276,359000.0,2.0,3.0,1225.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,332600.0,2400.0,True,False,False,FOR_SALE,359000.0,10110598000.0,True,False,False,USD,USA,74723.0,0.277,acres,False,,,,,,,,,,,,,,,,1717052400000.0,"$10,000 (May 30)",-10000.0,,,,,,,,,,,,,,,,
68609631,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/99c8422be9bc8ba79e432de045994dc6-p_e.jpg,True,/homedetails/2682-Wyndsor-Oaks-Pl-Winter-Haven-FL-33884/68609631_zpid/,FOR_SALE,House for sale,"$1,350,000",$1.35M,"2682 Wyndsor Oaks Pl, Winter Haven, FL 33884",4.0,4.0,4070.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,EXP REALTY LLC,260410000,27.969233,-81.69143,3D_HOME,3D Tour,68609631.0,2682 Wyndsor Oaks Pl,33884,Winter Haven,FL,27.969233,-81.69143,1350000.0,4.0,4.0,4070.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1342900.0,6046.0,True,False,False,FOR_SALE,1350000.0,260410000.0,True,False,False,USD,USA,690876.0,1.0523,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45277672,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/346a70745dfb3fda883ee257acbb8b07-p_e.jpg,True,/homedetails/1035-24th-Pl-SW-Vero-Beach-FL-32962/45277672_zpid/,FOR_SALE,House for sale,"$270,000",$270K,"1035 24th Pl SW, Vero Beach, FL 32962",3.0,2.0,1405.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Keller Williams Realty of VB,1536300000,27.558605,-80.39456,PRICE_REDUCTION,"$9,000 (May 31)",45277672.0,1035 24th Pl SW,32962,Vero Beach,FL,27.558605,-80.39456,270000.0,2.0,3.0,1405.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,270000.0,1536300000.0,True,False,False,USD,USA,173158.0,10000.0,sqft,False,,,,,,,,,,,,,,,,1717138800000.0,"$9,000 (May 31)",-9000.0,,,,,,,,,,,,,,,,
71048016,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a873e7ce5948d48bc7bc1da0d39b60a1-p_e.jpg,True,/homedetails/4216-3rd-St-W-Lehigh-Acres-FL-33971/71048016_zpid/,FOR_SALE,House for sale,"$280,000",$280K,"4216 3rd St W, Lehigh Acres, FL 33971",3.0,2.0,1777.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,Jones & Co Realty,1103394000,26.615355,-81.71007,,,71048016.0,4216 3rd St W,33971,Lehigh Acres,FL,26.615355,-81.71007,280000.0,2.0,3.0,1777.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,280000.0,1103394000.0,True,False,False,USD,USA,258199.0,0.25,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89674603,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/dbbb4252cccf0122ac41480afb140734-p_e.jpg,True,/homedetails/7392-Satsuma-Dr-Punta-Gorda-FL-33955/89674603_zpid/,FOR_SALE,House for sale,"$439,000",$439K,"7392 Satsuma Dr, Punta Gorda, FL 33955",3.0,2.0,2010.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,MARZUCCO REAL ESTATE,1102819000,26.87095,-82.01185,,,89674603.0,7392 Satsuma Dr,33955,Punta Gorda,FL,26.87095,-82.01185,439000.0,2.0,3.0,2010.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,425000.0,2550.0,True,False,False,FOR_SALE,439000.0,1102819000.0,True,False,False,USD,USA,324864.0,9660.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337585280,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c4832b7a157e41471e883b2669eaef0f-p_e.jpg,True,/homedetails/43652-Tree-Top-Trl-Punta-Gorda-FL-33982/337585280_zpid/,FOR_SALE,House for sale,"$750,000",$750K,"43652 Tree Top Trl, Punta Gorda, FL 33982",4.0,3.0,2464.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,"NV Realty Group, LLC",172094000,26.777931,-81.733665,3D_HOME,3D Tour,337585280.0,43652 Tree Top Trl,33982,Punta Gorda,FL,26.777931,-81.733665,750000.0,3.0,4.0,2464.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,750000.0,172094000.0,True,False,False,USD,USA,445260.0,10018.8,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43535163,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/625aed6d9f4a3a488849473b46eb71f1-p_e.jpg,True,/homedetails/585-Mayview-Ave-NW-Port-Charlotte-FL-33952/43535163_zpid/,FOR_SALE,House for sale,"$335,500",$336K,"585 Mayview Ave NW, Port Charlotte, FL 33952",3.0,3.0,1622.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,RE/MAX ANCHOR OF MARINA PARK,1711871000,26.978205,-82.118515,,,43535163.0,585 Mayview Ave NW,33952,Port Charlotte,FL,26.978205,-82.118515,335500.0,3.0,3.0,1622.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,319800.0,2388.0,True,False,False,FOR_SALE,335500.0,1711871000.0,True,False,False,USD,USA,266640.0,0.27791551882460974,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55137298,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d1985c8c38dd02316d9f60ebd0fe65c7-p_e.jpg,True,/homedetails/2528-14th-St-SE-Winter-Haven-FL-33884/55137298_zpid/,FOR_SALE,House for sale,"$315,000",$315K,"2528 14th St SE, Winter Haven, FL 33884",3.0,2.0,1998.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,KELLER WILLIAMS REALTY SMART,838262000,27.998547,-81.70776,,,55137298.0,2528 14th St SE,33884,Winter Haven,FL,27.998547,-81.70776,315000.0,2.0,3.0,1998.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,315000.0,838262000.0,True,False,False,USD,USA,223829.0,10794.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45202096,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c4a612c3e81312976bb001422acf8b7b-p_e.jpg,True,/homedetails/1720-Amber-Ln-Lake-Placid-FL-33852/45202096_zpid/,FOR_SALE,House for sale,"$459,900",$460K,"1720 Amber Ln, Lake Placid, FL 33852",3.0,3.0,1908.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,351939000,27.31243,-81.34061,,,45202096.0,1720 Amber Ln,33852,Lake Placid,FL,27.31243,-81.34061,459900.0,3.0,3.0,1908.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,457300.0,2500.0,True,False,False,FOR_SALE,459900.0,351939000.0,True,False,False,USD,USA,301234.0,37.0,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47786569,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/056241c22629fe1e4a1a6a867ea72fd0-p_e.jpg,True,/homedetails/6707-Salerno-Rd-Fort-Pierce-FL-34951/47786569_zpid/,FOR_SALE,House for sale,"$250,000",$250K,"6707 Salerno Rd, Fort Pierce, FL 34951",3.0,2.0,1672.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/11470fbfca6bd246a8708da0ff0e5603-zillow_web_48_23.jpg,Harrison Real Estate,2758239000,27.549047,-80.39293,,,47786569.0,6707 Salerno Rd,34951,Fort Pierce,FL,27.549047,-80.39293,250000.0,2.0,3.0,1672.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,250000.0,2758239000.0,True,False,False,USD,USA,234800.0,0.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47324338,ForSale,New Construction,https://photos.zillowstatic.com/fp/71aad40150c7a5a63f989539b2e24634-p_e.jpg,True,/homedetails/4724-Southwood-Ln-Lakeland-FL-33813/47324338_zpid/,FOR_SALE,New construction,"$399,900",$400K,"4724 Southwood Ln, Lakeland, FL 33813",3.0,2.0,1653.0,False,False,ForSale,New Construction,False,False,False,False,True,False,False,NEW_CONSTRUCTION,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,KELLER WILLIAMS REALTY SMART,170473000,27.979164,-81.926704,OPEN_HOUSE,Open: Sun. 12-2pm,47324338.0,4724 Southwood Ln,33813,Lakeland,FL,27.979164,-81.926704,399900.0,2.0,3.0,1653.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,False,False,FOR_SALE,399900.0,170473000.0,True,False,False,USD,USA,242710.0,0.34850780532598713,acres,False,,,,,,,,,,,,,,,,,,,,,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,True,BUILDER_SPEC,,,,,,,,
71047948,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/deb9b47a96f79f1d9f3c68730647ba41-p_e.jpg,True,/homedetails/3325-13th-St-W-Lehigh-Acres-FL-33971/71047948_zpid/,FOR_SALE,House for sale,"$295,999",$296K,"3325 13th St W, Lehigh Acres, FL 33971",3.0,2.0,1307.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,DomainRealty.com LLC,3715430000,26.6249,-81.68536,,,71047948.0,3325 13th St W,33971,Lehigh Acres,FL,26.6249,-81.68536,295999.0,2.0,3.0,1307.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,286200.0,2134.0,True,False,False,FOR_SALE,295999.0,3715430000.0,True,False,False,USD,USA,215957.0,10802.88,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43540663,ForSale,RecentChange,https://photos.zillowstatic.com/fp/d2248f2e5d187daf191ed90fe1d9e2f5-p_e.jpg,True,/homedetails/23014-Foote-Ave-Pt-Charlotte-FL-33952/43540663_zpid/,FOR_SALE,Foreclosure,"$190,000",$190K,"23014 Foote Ave, Pt Charlotte, FL 33952",3.0,2.0,1316.0,False,False,ForSale,Foreclosure,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,LANDCREST REALTY LLC,3954848000,27.002224,-82.07358,,,43540663.0,23014 Foote Ave,33952,Pt Charlotte,FL,27.002224,-82.07358,190000.0,2.0,3.0,1316.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,1849.0,,False,False,FOR_SALE,190000.0,3954848000.0,True,False,False,USD,USA,155888.0,10000.0,sqft,False,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
43542182,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c53db83cc41a6b4bdeeaf2c5179f01bf-p_e.jpg,True,/homedetails/963-Kennwood-Ter-NW-Pt-Charlotte-FL-33948/43542182_zpid/,FOR_SALE,House for sale,"$259,800",$260K,"963 Kennwood Ter NW, Pt Charlotte, FL 33948",2.0,2.0,1030.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,KW PEACE RIVER PARTNERS,263443000,26.992685,-82.130424,3D_HOME,3D Tour,43542182.0,963 Kennwood Ter NW,33948,Pt Charlotte,FL,26.992685,-82.130424,259800.0,2.0,2.0,1030.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,259800.0,263443000.0,True,False,False,USD,USA,163586.0,10000.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251240370,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8299cf0f02c118edf865706c10a266ac-p_e.jpg,True,/homedetails/124-Mediterranean-Blvd-N-Port-Saint-Lucie-FL-34952/251240370_zpid/,FOR_SALE,House for sale,"$260,000",$260K,"124 Mediterranean Blvd N, Port Saint Lucie, FL 34952",3.0,2.0,1781.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/11470fbfca6bd246a8708da0ff0e5603-zillow_web_48_23.jpg,"EXP Realty, LLC",9580206000,27.322788,-80.30764,,,251240370.0,124 Mediterranean Blvd N,34952,Port Saint Lucie,FL,27.322788,-80.30764,260000.0,2.0,3.0,1781.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,258000.0,2500.0,True,False,False,FOR_SALE,260000.0,9580206000.0,True,False,False,USD,USA,171400.0,5227.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45382095,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c04c9f1cef6f86fd2528e5f8a2204be0-p_e.jpg,True,/homedetails/1246-Sabal-Gardens-Dr-North-Fort-Myers-FL-33903/45382095_zpid/,FOR_SALE,House for sale,"$240,000",$240K,"1246 Sabal Gardens Dr, North Fort Myers, FL 33903",3.0,2.0,1081.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,"Starlink Realty, Inc",158295000,26.66862,-81.90361,,,45382095.0,1246 Sabal Gardens Dr,33903,North Fort Myers,FL,26.66862,-81.90361,240000.0,2.0,3.0,1081.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,237600.0,1944.0,True,False,False,FOR_SALE,240000.0,158295000.0,True,False,False,USD,USA,143125.0,0.26599999999999996,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348837829,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f9ddc27f109a532bbed6cb18fe0e4d5b-p_e.jpg,True,/homedetails/19288-Green-Valley-Ct-25I-North-Fort-Myers-FL-33903/348837829_zpid/,FOR_SALE,Home for sale,"$118,000",$118K,"19288 Green Valley Ct #25I, North Fort Myers, FL 33903",3.0,2.0,1470.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,2833804000,26.743448,-81.93505,,,348837829.0,19288 Green Valley Ct #25I,33903,North Fort Myers,FL,26.743448,-81.93505,118000.0,2.0,3.0,1470.0,MANUFACTURED,FOR_SALE,-1.0,False,False,109300.0,,True,False,False,FOR_SALE,118000.0,2833804000.0,True,False,False,USD,USA,,,,False,,,,,,,,,,,,,,,2024-04-25 00:00:00,,,,# 25I,,,,,,,,,,,,,,,
45448177,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c41417ac83e8dbba2dbec33acbf75df5-p_e.jpg,True,/homedetails/18688-Bradenton-Rd-Fort-Myers-FL-33967/45448177_zpid/,FOR_SALE,House for sale,"$450,000",$450K,"18688 Bradenton Rd, Fort Myers, FL 33967",3.0,2.0,1785.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,DomainRealty.com LLC,1737959000,26.464542,-81.80213,,,45448177.0,18688 Bradenton Rd,33967,Fort Myers,FL,26.464542,-81.80213,450000.0,2.0,3.0,1785.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,447400.0,2500.0,True,False,False,FOR_SALE,450000.0,1737959000.0,True,False,False,USD,USA,331505.0,0.32999999999999996,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45482593,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7ea4007ed480c0fa647fce255aecf41e-p_e.jpg,True,/homedetails/808-SW-14th-Pl-Cape-Coral-FL-33991/45482593_zpid/,FOR_SALE,House for sale,"$319,900",$320K,"808 SW 14th Pl, Cape Coral, FL 33991",2.0,2.0,1151.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,Bartomeo Realty,528240000,26.635748,-82.00426,,,45482593.0,808 SW 14th Pl,33991,Cape Coral,FL,26.635748,-82.00426,319900.0,2.0,2.0,1151.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,312200.0,1949.0,True,False,False,FOR_SALE,319900.0,528240000.0,True,False,False,USD,USA,300523.0,10018.8,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81877249,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d0f2d772381e618eee4989a0132ca2a9-p_e.jpg,True,/homedetails/4313-NE-8th-Ct-Cape-Coral-FL-33909/81877249_zpid/,FOR_SALE,House for sale,"$279,000",$279K,"4313 NE 8th Ct, Cape Coral, FL 33909",3.0,2.0,1144.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,RE/MAX Trend,343532000,26.738085,-81.95493,,,81877249.0,4313 NE 8th Ct,33909,Cape Coral,FL,26.738085,-81.95493,279000.0,2.0,3.0,1144.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,275000.0,1949.0,True,False,False,FOR_SALE,279000.0,343532000.0,True,False,False,USD,USA,191699.0,10018.8,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81870590,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/32904fb490dff316c90905a9a900b449-p_e.jpg,True,/homedetails/2605-NW-2nd-Pl-Cape-Coral-FL-33993/81870590_zpid/,FOR_SALE,House for sale,"$435,000",$435K,"2605 NW 2nd Pl, Cape Coral, FL 33993",3.0,2.0,1666.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,Maxim LLC,604357000,26.700783,-81.979126,3D_HOME,3D Tour,81870590.0,2605 NW 2nd Pl,33993,Cape Coral,FL,26.700783,-81.979126,435000.0,2.0,3.0,1666.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,435000.0,604357000.0,True,False,False,USD,USA,321136.0,10410.84,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43552539,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2c9e3116df8a2f8d32de01d3f67f8e60-p_e.jpg,True,/homedetails/21195-Glendale-Ave-Pt-Charlotte-FL-33952/43552539_zpid/,FOR_SALE,House for sale,"$299,900",$300K,"21195 Glendale Ave, Pt Charlotte, FL 33952",3.0,2.0,1131.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4761f9a98c739ce76513e34c19db6944-zillow_web_48_23.jpg,"EXP Realty, LLC",3272520000,26.998463,-82.10092,PRICE_REDUCTION,"$19,100 (May 29)",43552539.0,21195 Glendale Ave,33952,Pt Charlotte,FL,26.998463,-82.10092,299900.0,2.0,3.0,1131.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,299900.0,3272520000.0,True,False,False,USD,USA,183551.0,7361.64,sqft,False,,,,,,,,,,,,,,,,1716966000000.0,"$19,100 (May 29)",-19100.0,,,,,,,,,,,,,,,,
45188679,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d42f769dc74bc3ae4ea214a129bce4f3-p_e.jpg,True,/homedetails/512-Morningside-Dr-Lake-Placid-FL-33852/45188679_zpid/,FOR_SALE,House for sale,"$189,000",$189K,"512 Morningside Dr, Lake Placid, FL 33852",4.0,2.0,1707.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,20826671000,27.263517,-81.30971,PRICE_REDUCTION,"$10,000 (Apr 10)",45188679.0,512 Morningside Dr,33852,Lake Placid,FL,27.263517,-81.30971,189000.0,2.0,4.0,1707.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,173900.0,1900.0,True,False,False,FOR_SALE,189000.0,20826671000.0,True,False,False,USD,USA,162830.0,10018.8,sqft,False,,,,,,,,,,,,,,,,1712732400000.0,"$10,000 (Apr 10)",-10000.0,,,,,,,,,,,,,,,,
43545735,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fee7c702d1a8b51cd9d79cd89adfdcbe-p_e.jpg,True,/homedetails/21215-Cottonwood-Ave-Pt-Charlotte-FL-33952/43545735_zpid/,FOR_SALE,House for sale,"$269,000",$269K,"21215 Cottonwood Ave, Pt Charlotte, FL 33952",3.0,2.0,2054.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,RE/MAX ANCHOR,10006883000,27.002068,-82.10025,PRICE_REDUCTION,"$10,000 (May 27)",43545735.0,21215 Cottonwood Ave,33952,Pt Charlotte,FL,27.002068,-82.10025,269000.0,2.0,3.0,2054.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,252800.0,2500.0,True,False,False,FOR_SALE,269000.0,10006883000.0,True,False,False,USD,USA,308849.0,10000.0,sqft,False,,,,,,,,,,,,,,,,1716793200000.0,"$10,000 (May 27)",-10000.0,,,,,,,,,,,,,,,,
43550172,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/363087b6a6a57978566709101d19f456-p_e.jpg,True,/homedetails/18634-Goodman-Cir-Pt-Charlotte-FL-33948/43550172_zpid/,FOR_SALE,House for sale,"$189,000",$189K,"18634 Goodman Cir, Pt Charlotte, FL 33948",2.0,2.0,1182.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,INTERNATIONAL HOME NETWORK LLC,4381885000,26.963932,-82.141235,PRICE_REDUCTION,"$10,000 (May 29)",43550172.0,18634 Goodman Cir,33948,Pt Charlotte,FL,26.963932,-82.141235,189000.0,2.0,2.0,1182.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,176500.0,2447.0,True,False,False,FOR_SALE,189000.0,4381885000.0,True,False,False,USD,USA,147973.0,9999.0,sqft,False,,,,,,,,,,,,,,,,1716966000000.0,"$10,000 (May 29)",-10000.0,,,,,,,,,,,,,,,,
