zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,info3String,brokerName,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,availabilityDate,hdpData.homeInfo.unit,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,unitCount,variableData.data.isRead,variableData.data.isFresh,plid,communityName,builderName,isCdpResult,isComingSoonCommunity,info6String,brokerPhone,hdpData.homeInfo.listing_sub_type.is_foreclosure,hdpData.homeInfo.videoCount,hdpData.homeInfo.listing_sub_type.is_bankOwned,lotAreaString,hdpData.homeInfo.providerListingID,style
230772869,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6ab01a4644ce10311d5c038d967944c8-p_e.jpg,True,/homedetails/137-Westridge-Trl-Weatherford-TX-76087/230772869_zpid/,FOR_SALE,House for sale,"$500,000",$500K,"137 Westridge Trl, Weatherford, TX 76087",4.0,3.0,2532.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,251731000.0,32.72811,-97.75571,SHOWCASE,Showcase,230772869.0,137 Westridge Trl,76087,Weatherford,TX,32.72811,-97.75571,500000.0,3.0,4.0,2532.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,499900.0,3461.0,True,False,False,FOR_SALE,500000.0,251731000.0,True,False,False,USD,USA,596200.0,2.3,acres,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250926132,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7659fd5314b4a165cff649a1a08e81bf-p_e.jpg,True,/homedetails/457-Perryville-Loop-Liberty-Hill-TX-78642/250926132_zpid/,FOR_SALE,Active,"$465,000",$465K,"457 Perryville Loop, Liberty Hill, TX 78642",4.0,3.0,2602.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,2959977000.0,30.644243,-97.837074,SHOWCASE,Showcase,250926132.0,457 Perryville Loop,78642,Liberty Hill,TX,30.644243,-97.837074,465000.0,3.0,4.0,2602.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,449200.0,2400.0,True,False,False,FOR_SALE,465000.0,2959977000.0,True,False,False,USD,USA,502493.0,5588.748,sqft,True,https://photos.zillowstatic.com/fp/d8df623f5b1067779c437397cfcf6543-zillow_web_48_23.jpg,Keller Williams Realty,1714374000000.0,"$14,999 (Apr 29)",-14999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80087473,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9b1d211e46f3431f0f2ee5d7a9c06089-p_e.jpg,True,/homedetails/12609-Dessau-Rd-LOT-186-Austin-TX-78754/80087473_zpid/,FOR_SALE,Home for sale,"$79,000",$79K,"12609 Dessau Rd LOT 186, Austin, TX 78754",3.0,2.0,1568.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,2157131000.0,30.390682,-97.64398,PRICE_REDUCTION,"$20,000 (May 27)",80087473.0,12609 Dessau Rd LOT 186,78754,Austin,TX,30.390682,-97.64398,79000.0,2.0,3.0,1568.0,MANUFACTURED,FOR_SALE,-1.0,False,False,,2117.0,True,False,False,FOR_SALE,79000.0,2157131000.0,True,False,False,USD,USA,4469.0,,,False,,,1716793200000.0,"$20,000 (May 27)",-20000.0,2024-05-08 00:00:00,Lot 186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29603909,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f6f773eb97b73f46e71595bf8a36d57a-p_e.jpg,True,/homedetails/311-Champions-Dr-Georgetown-TX-78628/29603909_zpid/,FOR_SALE,Active,"$849,900",$850K,"311 Champions Dr, Georgetown, TX 78628",5.0,4.0,3787.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,243113000.0,30.70176,-97.67584,SHOWCASE,Showcase,29603909.0,311 Champions Dr,78628,Georgetown,TX,30.70176,-97.67584,849900.0,4.0,5.0,3787.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,850700.0,4017.0,True,False,False,FOR_SALE,849900.0,243113000.0,True,False,False,USD,USA,744698.0,0.2719,acres,True,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Spyglass Realty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337166761,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ea9275ee4517770e0e1bc05b50c45ada-p_e.jpg,True,/homedetails/1104-Highland-Ridge-Rd-Georgetown-TX-78628/337166761_zpid/,FOR_SALE,Active,"$569,900",$570K,"1104 Highland Ridge Rd, Georgetown, TX 78628",4.0,3.0,3126.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,783400000.0,30.635838,-97.775185,SHOWCASE,Showcase,337166761.0,1104 Highland Ridge Rd,78628,Georgetown,TX,30.635838,-97.775185,569900.0,3.0,4.0,3126.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,569900.0,783400000.0,True,False,False,USD,USA,615067.0,6320.5560000000005,sqft,True,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Keller Williams Realty C. P.,,,,,,True,Sun. 2-4pm,"[{'open_house_start': 1717362000000, 'open_house_end': 1717369200000}]",,,,,,,,,,,,,,,,,,,,,,,,,
69582775,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5b03f30215a87e85c2d4cb4a991a4d57-p_e.jpg,True,/homedetails/2409-Price-Dr-Killeen-TX-76542/69582775_zpid/,FOR_SALE,Active,"$309,000",$309K,"2409 Price Dr, Killeen, TX 76542",4.0,3.0,2272.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,271764000.0,31.058737,-97.72987,SHOWCASE,Showcase,69582775.0,2409 Price Dr,76542,Killeen,TX,31.058737,-97.72987,309000.0,3.0,4.0,2272.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,308600.0,1895.0,True,False,False,FOR_SALE,309000.0,271764000.0,True,False,False,USD,USA,264458.0,6146.316,sqft,True,https://photos.zillowstatic.com/fp/d8df623f5b1067779c437397cfcf6543-zillow_web_48_23.jpg,Levi Rodgers Real Estate Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83819707,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/34f812085774c0e453caff6158dd0c27-p_e.jpg,True,/homedetails/2802-Welton-Cliff-Dr-Cedar-Park-TX-78613/83819707_zpid/,FOR_SALE,Active,"$1,050,000",$1.05M,"2802 Welton Cliff Dr, Cedar Park, TX 78613",4.0,4.0,3453.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,434285000.0,30.467222,-97.85313,SHOWCASE,Showcase,83819707.0,2802 Welton Cliff Dr,78613,Cedar Park,TX,30.467222,-97.85313,1050000.0,4.0,4.0,3453.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,1050000.0,434285000.0,True,False,False,USD,USA,981576.0,9439.452,sqft,True,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Keller Williams Realty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64838307,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7b393bf99cf45396f5ddfaa23a402391-p_e.jpg,True,/homedetails/1512-Pflugerville-Pkwy-Pflugerville-TX-78660/64838307_zpid/,FOR_SALE,Active,"$110,000",$110K,"1512 Pflugerville Pkwy, Pflugerville, TX 78660",2.0,2.0,2170.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,4587037000.0,30.45674,-97.60762,PRICE_REDUCTION,"$184,500 (May 23)",64838307.0,1512 Pflugerville Pkwy,78660,Pflugerville,TX,30.45674,-97.60762,110000.0,2.0,2.0,2170.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,105000.0,2250.0,True,False,False,FOR_SALE,110000.0,4587037000.0,True,False,False,USD,USA,348627.0,0.381,acres,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Spyglass Realty,1716447600000.0,"$184,500 (May 23)",-184500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29602246,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cd571ea5d26fbcc42400b37d2cced6b6-p_e.jpg,True,/homedetails/16621-Malaga-Hills-Dr-Round-Rock-TX-78681/29602246_zpid/,FOR_SALE,Active,"$699,900",$700K,"16621 Malaga Hills Dr, Round Rock, TX 78681",4.0,3.0,3047.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,405698000.0,30.502842,-97.73676,3D_HOME,3D Tour,29602246.0,16621 Malaga Hills Dr,78681,Round Rock,TX,30.502842,-97.73676,699900.0,3.0,4.0,3047.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,699900.0,405698000.0,True,False,False,USD,USA,721671.0,0.3252,acres,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Watters International Realty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84138621,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/796731f415fad51c58b08b4580c18cd6-p_e.jpg,True,/homedetails/231-Grafton-Ln-Austin-TX-78737/84138621_zpid/,FOR_SALE,Active,"$845,000",$845K,"231 Grafton Ln, Austin, TX 78737",4.0,3.0,3567.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,730970000.0,30.19434,-97.98711,OPEN_HOUSE,Open: Sun. 2-4pm,84138621.0,231 Grafton Ln,78737,Austin,TX,30.19434,-97.98711,845000.0,3.0,4.0,3567.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,843000.0,4828.0,True,False,False,FOR_SALE,845000.0,730970000.0,True,False,False,USD,USA,843250.0,0.4322,acres,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,KW-Austin Portfolio Real Estate,,,,,,True,Sun. 2-4pm,"[{'open_house_start': 1717362000000, 'open_house_end': 1717369200000}]",,,,,,,,,,,,,,,,,,,,,,,,,
243337944,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ce599f14d04244bc829f67a3c25d325f-p_e.jpg,True,/homedetails/1520-County-Road-262-Georgetown-TX-78633/243337944_zpid/,FOR_SALE,Active,"$1,375,000",$1.38M,"1520 County Road 262, Georgetown, TX 78633",4.0,4.0,3343.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,4453133000.0,30.685291,-97.769745,SHOWCASE,Showcase,243337944.0,1520 County Road 262,78633,Georgetown,TX,30.685291,-97.769745,1375000.0,4.0,4.0,3343.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,1375000.0,4453133000.0,True,False,False,USD,USA,777292.0,4.43,acres,True,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,"eXp Realty, LLC",1717138800000.0,"$20,000 (May 31)",-20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58264868,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/44d22ce4b5bc2eff25c1f7c1b735ec28-p_e.jpg,True,/homedetails/1305-Catlin-Cv-Leander-TX-78641/58264868_zpid/,FOR_SALE,Active,"$329,000",$329K,"1305 Catlin Cv, Leander, TX 78641",4.0,2.0,1682.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,242149000.0,30.546389,-97.821526,3D_HOME,3D Tour,58264868.0,1305 Catlin Cv,78641,Leander,TX,30.546389,-97.821526,329000.0,2.0,4.0,1682.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,329000.0,242149000.0,True,False,False,USD,USA,362677.0,7522.812,sqft,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,"eXp Realty, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64701875,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8344c6f711a173355e269d1ecd1939e4-p_e.jpg,True,/homedetails/15407-Joseph-Dr-Lakeway-TX-78734/64701875_zpid/,FOR_SALE,Active,"$489,000",$489K,"15407 Joseph Dr, Lakeway, TX 78734",3.0,2.0,1856.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,2153217000.0,30.353897,-97.95806,SHOWCASE,Showcase,64701875.0,15407 Joseph Dr,78734,Lakeway,TX,30.353897,-97.95806,489000.0,2.0,3.0,1856.0,CONDO,FOR_SALE,-1.0,False,False,478800.0,2700.0,True,False,False,FOR_SALE,489000.0,2153217000.0,True,False,False,USD,USA,503096.0,8772.984,sqft,True,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Best of Texas Real Estate,1717052400000.0,"$10,999 (May 30)",-10999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29357353,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8bed34211708c92f407e3faaf783ce7a-p_e.jpg,True,/homedetails/2002-Big-Horn-Dr-Austin-TX-78734/29357353_zpid/,FOR_SALE,Active,"$875,000",$875K,"2002 Big Horn Dr, Austin, TX 78734",4.0,3.0,2728.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,1019962000.0,30.369436,-97.91592,3D_HOME,3D Tour,29357353.0,2002 Big Horn Dr,78734,Austin,TX,30.369436,-97.91592,875000.0,3.0,4.0,2728.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,875000.0,1019962000.0,True,False,False,USD,USA,1109068.0,0.4929,acres,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Keller Williams - Lake Travis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29323603,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d4f50b2cf9331909ce1d793e47c833ed-p_e.jpg,True,/homedetails/7306-Lenape-Trl-Austin-TX-78736/29323603_zpid/,FOR_SALE,Active,"$499,500",$500K,"7306 Lenape Trl, Austin, TX 78736",3.0,3.0,2752.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,866521000.0,30.255327,-97.92637,3D_HOME,3D Tour,29323603.0,7306 Lenape Trl,78736,Austin,TX,30.255327,-97.92637,499500.0,3.0,3.0,2752.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,499000.0,3990.0,True,False,False,FOR_SALE,499500.0,866521000.0,True,False,False,USD,USA,479693.0,0.49,acres,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Keller Williams Realty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244910329,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/79f8f1bc494bc6c3f1f38242d8d739cd-p_e.jpg,True,/homedetails/6605-Kauai-Ln-Austin-TX-78744/244910329_zpid/,FOR_SALE,Active,"$450,000",$450K,"6605 Kauai Ln, Austin, TX 78744",4.0,3.0,2621.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,529994000.0,30.17077,-97.73124,3D_HOME,3D Tour,244910329.0,6605 Kauai Ln,78744,Austin,TX,30.17077,-97.73124,450000.0,3.0,4.0,2621.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,450000.0,529994000.0,True,False,False,USD,USA,552381.0,5749.92,sqft,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,JBGoodwin REALTORS WL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120771008,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/df242a5ac5b066993e189a746ed0731f-p_e.jpg,True,/homedetails/336-Cimarron-Hills-Trl-E-Georgetown-TX-78628/120771008_zpid/,FOR_SALE,Active,"$859,900",$860K,"336 Cimarron Hills Trl E, Georgetown, TX 78628",3.0,4.0,2590.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,329708000.0,30.63705,-97.78486,SHOWCASE,Showcase,120771008.0,336 Cimarron Hills Trl E,78628,Georgetown,TX,30.63705,-97.78486,859900.0,4.0,3.0,2590.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,859900.0,329708000.0,True,False,False,USD,USA,816555.0,0.28,acres,True,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Austin Real Estate Experts,,,,,,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,,,,,,,
29322748,ForSale,New Construction,https://photos.zillowstatic.com/fp/a13c97bf25230b65fa810f47311a05f4-p_e.jpg,True,/homedetails/2306-Fortune-Dr-Austin-TX-78704/29322748_zpid/,FOR_SALE,Active,"$3,990,000",$3.99M,"2306 Fortune Dr, Austin, TX 78704",6.0,7.0,5716.0,False,False,ForSale,New Construction,False,True,False,False,True,False,True,NEW_CONSTRUCTION,False,False,867956000.0,30.252832,-97.77979,SHOWCASE,Showcase,29322748.0,2306 Fortune Dr,78704,Austin,TX,30.252832,-97.77979,3990000.0,7.0,6.0,5716.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,False,False,FOR_SALE,3990000.0,867956000.0,True,False,False,USD,USA,3604267.0,9060.48,sqft,True,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Sprout Realty,,,,,,True,Sun. 12-3pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717365600000}]",True,BUILDER_SPEC,,,,,,,,,,,,,,,,,,,,,,,
193958866,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f57753f1c69f11acb356e2ce8cbd3351-p_e.jpg,True,/homedetails/602-W-Main-St-Richland-Springs-TX-76871/193958866_zpid/,FOR_SALE,House for sale,"$130,000",$130K,"602 W Main St, Richland Springs, TX 76871",3.0,2.0,1883.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,3867844000.0,31.27492,-98.95129,PRICE_REDUCTION,"$15,000 (May 3)",193958866.0,602 W Main St,76871,Richland Springs,TX,31.27492,-98.95129,130000.0,2.0,3.0,1883.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,115200.0,2149.0,True,False,False,FOR_SALE,130000.0,3867844000.0,True,False,False,USD,USA,83260.0,5.5,acres,False,,,1714719600000.0,"$15,000 (May 3)",-15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351226537,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/391e4f25d2893ce12600439386d53cfb-p_e.jpg,True,/homedetails/5413-Aurora-Dr-Austin-TX-78756/351226537_zpid/,FOR_SALE,Active,"$369,000",$369K,"5413 Aurora Dr, Austin, TX 78756",6.0,3.0,2697.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,244911000.0,30.324692,-97.73164,OPEN_HOUSE,Open: Sun. 10am-12pm,351226537.0,5413 Aurora Dr,78756,Austin,TX,30.324692,-97.73164,369000.0,3.0,6.0,2697.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,369000.0,244911000.0,True,False,False,USD,USA,,5562.612,sqft,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Keller Williams Realty,,,,,,True,Sun. 10am-12pm,"[{'open_house_start': 1717347600000, 'open_house_end': 1717354800000}]",,,,,,,,,,,,,,,,,,,,,,,,,
67052139,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4bbaceaaea83326ecfac76c7eb14c8b7-p_e.jpg,True,/homedetails/2310-Zoa-Dr-Cedar-Park-TX-78613/67052139_zpid/,FOR_SALE,Active,"$535,000",$535K,"2310 Zoa Dr, Cedar Park, TX 78613",4.0,3.0,2658.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,176895000.0,30.528889,-97.86932,3D_HOME,3D Tour,67052139.0,2310 Zoa Dr,78613,Cedar Park,TX,30.528889,-97.86932,535000.0,3.0,4.0,2658.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,535000.0,176895000.0,True,False,False,USD,USA,494091.0,7988.904,sqft,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Thrive Realty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63837839,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/66c6664baa47fa273b39d4295e0499d0-p_e.jpg,True,/homedetails/3103-Crownover-St-Austin-TX-78725/63837839_zpid/,FOR_SALE,Active,"$275,000",$275K,"3103 Crownover St, Austin, TX 78725",3.0,2.0,1278.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,6293551000.0,30.228825,-97.58879,PRICE_REDUCTION,"$24,900 (May 21)",63837839.0,3103 Crownover St,78725,Austin,TX,30.228825,-97.58879,275000.0,2.0,3.0,1278.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,1895.0,True,False,False,FOR_SALE,275000.0,6293551000.0,True,False,False,USD,USA,262549.0,4303.728,sqft,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,"Compass RE Texas, LLC",1716274800000.0,"$24,900 (May 21)",-24900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75302210,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fdc2308805e695a6233d921f556d5a67-p_e.jpg,True,/homedetails/1021-Cricket-Ln-San-Angelo-TX-76905/75302210_zpid/,FOR_SALE,House for sale,"$315,000",$315K,"1021 Cricket Ln, San Angelo, TX 76905",4.0,2.0,1943.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,1944465000.0,31.403875,-100.38609,SHOWCASE,Showcase,75302210.0,1021 Cricket Ln,76905,San Angelo,TX,31.403875,-100.38609,315000.0,2.0,4.0,1943.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,296600.0,2094.0,True,False,False,FOR_SALE,315000.0,1944465000.0,True,False,False,USD,USA,302980.0,0.631,acres,True,,Benjamin Beaver Real Estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29510286,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/55028de87460f5c04eaefc3e510561e7-p_e.jpg,True,/homedetails/2916-Jubilee-Trl-Austin-TX-78748/29510286_zpid/,FOR_SALE,Active,"$485,000",$485K,"2916 Jubilee Trl, Austin, TX 78748",3.0,2.0,1538.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,1102761000.0,30.175426,-97.84199,OPEN_HOUSE,Open: Sun. 12:30-2:30pm,29510286.0,2916 Jubilee Trl,78748,Austin,TX,30.175426,-97.84199,485000.0,2.0,3.0,1538.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,485000.0,1102761000.0,True,False,False,USD,USA,492446.0,6080.976,sqft,False,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Amazing Realty LLC,,,,,,True,Sun. 12:30-2:30pm,"[{'open_house_start': 1717356600000, 'open_house_end': 1717363800000}]",,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/b87ff4f3e5aad5fd07d01e0ecdcfdf48-p_e.jpg,True,/b/220-s-ash-ter-springtown-tx-9SwQH8/,FOR_SALE,For Rent,"From $325,000",,"220 S Ash Ter, Springtown, TX",,,,,,,,,False,,False,False,False,True,,False,,161864000.0,32.962288,-97.68639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1501.0,2109495233.0,32.962288--97.68639,True,False,2.0,,,,,,,,,,,,,,,
29346325,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f60bd295a620566cc8f9aa393294e398-p_e.jpg,True,/homedetails/4808-Ranch-Road-2222-Austin-TX-78731/29346325_zpid/,FOR_SALE,Active,"$2,995,000",$3.00M,"4808 Ranch Road 2222, Austin, TX 78731",4.0,4.0,3406.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,4475889000.0,30.343431,-97.78405,SHOWCASE,Showcase,29346325.0,4808 Ranch Road 2222,78731,Austin,TX,30.343431,-97.78405,2995000.0,4.0,4.0,3406.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,2995000.0,4475889000.0,True,False,False,USD,USA,1187923.0,0.343,acres,True,https://photos.zillowstatic.com/fp/410aa80cbd8a38ab49e64bd71d94162b-zillow_web_48_23.jpg,Moreland Properties,1715238000000.0,"$255,000 (May 9)",-255000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
