zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,flexFieldText,flexFieldType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info2String,info6String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,info3String,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.videoCount,hdpData.homeInfo.unit,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,lotAreaString,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,builderName,communityName,availabilityDate,hdpData.homeInfo.providerListingID,plid,isCdpResult,isComingSoonCommunity,variableData.type,variableData.text
250096074,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/301785d7c8c799a0daec7576a6d4547e-p_e.jpg,True,/homedetails/299-Morgan-Creek-Ln-Bozeman-MT-59718/250096074_zpid/,FOR_SALE,House for sale,"$1,199,000",$1.20M,"299 Morgan Creek Ln, Bozeman, MT 59718",4.0,4.0,2775.0,Showcase,showcase,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Listing provided by Big Sky Country MLS,Bronson Neff,Bozeman Real Estate Group,185658000.0,45.64384,-111.184746,250096074.0,299 Morgan Creek Ln,59718,Bozeman,MT,45.64384,-111.184746,1199000.0,4.0,4.0,2775.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1198700.0,4500.0,True,False,False,FOR_SALE,1199000.0,185658000.0,True,False,False,USD,USA,885360.0,0.3,acres,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23579909,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1550ea23335d9f86f82b06a7c6635b2f-p_e.jpg,True,/homedetails/15915-E-Saltese-Rd-Veradale-WA-99037/23579909_zpid/,FOR_SALE,House for sale,"$899,999",$900K,"15915 E Saltese Rd, Veradale, WA 99037",5.0,4.0,4465.0,Showcase,showcase,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,,,Windermere Valley,160334000.0,47.629047,-117.189064,23579909.0,15915 E Saltese Rd,99037,Veradale,WA,47.629047,-117.189064,899999.0,4.0,5.0,4465.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,3399.0,True,False,False,FOR_SALE,899999.0,160334000.0,True,False,False,USD,USA,52000.0,1.2,acres,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249154651,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fc16f2c3137a70b57cd602fbb9831bae-p_e.jpg,True,/homedetails/75-Lewis-Trl-Sagle-ID-83860/249154651_zpid/,FOR_SALE,House for sale,"$999,000",$999K,"75 Lewis Trl, Sagle, ID 83860",4.0,3.0,2600.0,Showcase,showcase,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,,,BEST CHOICE REALTY LLC,1094861000.0,48.186104,-116.485695,249154651.0,75 Lewis Trl,83860,Sagle,ID,48.186104,-116.485695,999000.0,3.0,4.0,2600.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,999000.0,1094861000.0,True,False,False,USD,USA,887192.0,2.76,acres,True,https://photos.zillowstatic.com/fp/aa0542c6b208ade8eb802feceab04e34-zillow_web_48_23.jpg,1717052400000.0,"$138,000 (May 30)",-138000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
115546570,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/65c464eeb758ca9c6d996b9b7005a040-p_e.jpg,True,/homedetails/1225-Bitterroot-Dr-McCall-ID-83638/115546570_zpid/,FOR_SALE,Active,"$79,000",$79K,"1225 Bitterroot Dr, McCall, ID 83638",4.0,4.0,3200.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Sweet Group Realty,332455000.0,44.912395,-116.07144,115546570.0,1225 Bitterroot Dr,83638,McCall,ID,44.912395,-116.07144,79000.0,4.0,4.0,3200.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,4165.0,True,False,False,FOR_SALE,79000.0,332455000.0,True,False,False,USD,USA,1195434.0,0.53,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216387885,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/04663d1d751077188ba4cb7fb07175bc-p_e.jpg,True,/homedetails/1475-Cayuse-Rd-Helena-MT-59602/216387885_zpid/,FOR_SALE,Active,"$2,500,000",$2.50M,"1475 Cayuse Rd, Helena, MT 59602",4.0,4.0,5138.0,9 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Heather Lay,Keller Williams Capital Realty,835356000.0,46.635517,-112.0145,216387885.0,1475 Cayuse Rd,59602,Helena,MT,46.635517,-112.0145,2500000.0,4.0,4.0,5138.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2451900.0,2999.0,True,False,False,FOR_SALE,2500000.0,835356000.0,True,False,False,USD,USA,576500.0,0.26,acres,False,https://photos.zillowstatic.com/fp/fef845808d403e687f34f3a277cb6e7c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113107899,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/70494afc7f93c5029926027740b18108-p_e.jpg,True,/homedetails/3420-N-15th-St-Coeur-D-Alene-ID-83815/113107899_zpid/,FOR_SALE,House for sale,"$359,000",$359K,"3420 N 15th St, Coeur D Alene, ID 83815",4.0,2.0,1728.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,The Agency Coeur d'Alene,322014000.0,47.708656,-116.76473,113107899.0,3420 N 15th St,83815,Coeur D Alene,ID,47.708656,-116.76473,359000.0,2.0,4.0,1728.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,356700.0,2395.0,True,False,False,FOR_SALE,359000.0,322014000.0,True,False,False,USD,USA,379430.0,0.27,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245303538,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/586cd36ff77417b278d7e127c1c95fe6-p_e.jpg,True,/homedetails/49070-Cougar-Rdg-E-Ford-WA-99013/245303538_zpid/,FOR_SALE,Home for sale,"$335,000",$335K,"49070 Cougar Rdg E, Ford, WA 99013",3.0,2.0,,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Amplify Real Estate Services,331516000.0,47.80613,-117.92631,245303538.0,49070 Cougar Rdg E,99013,Ford,WA,47.80613,-117.92631,335000.0,2.0,3.0,,MANUFACTURED,FOR_SALE,-1.0,False,False,333900.0,2350.0,True,False,False,FOR_SALE,335000.0,331516000.0,True,False,False,USD,USA,241640.0,20.0,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78198342,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3d992a3ddbbcb5f98bde65e5246c8dfa-p_e.jpg,True,/homedetails/2904-Locust-St-Butte-MT-59701/78198342_zpid/,FOR_SALE,House for sale,"$249,000",$249K,"2904 Locust St, Butte, MT 59701",2.0,1.0,2112.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by Big Sky Country MLS,Mike Kaptur,RE/MAX All Stars,175112000.0,46.001507,-112.492676,78198342.0,2904 Locust St,59701,Butte,MT,46.001507,-112.492676,249000.0,1.0,2.0,2112.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,245900.0,1500.0,True,False,False,FOR_SALE,249000.0,175112000.0,True,False,False,USD,USA,155561.0,9496.08,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23521187,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3b3b1b68946f502a614174162e7f9b48-p_e.jpg,True,/homedetails/1112-W-14th-Ave-Spokane-WA-99204/23521187_zpid/,FOR_SALE,House for sale,"$650,000",$650K,"1112 W 14th Ave, Spokane, WA 99204",4.0,3.0,2417.0,Open: Sat 1pm-3pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Amplify Real Estate Services,238140000.0,47.64291,-117.428505,23521187.0,1112 W 14th Ave,99204,Spokane,WA,47.64291,-117.428505,650000.0,3.0,4.0,2417.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,659300.0,2394.0,True,False,False,FOR_SALE,650000.0,238140000.0,True,False,False,USD,USA,375400.0,5227.2,sqft,False,,,,,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,,,,,,
2057441795,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/56410ee821207663f80c8863cac14dd1-p_e.jpg,True,/homedetails/291-Old-Mill-Rd-Sandpoint-ID-83864/2057441795_zpid/,FOR_SALE,House for sale,"$549,000",$549K,"291 Old Mill Rd, Sandpoint, ID 83864",2.0,2.0,1150.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Keller Williams Realty Coeur d'Alene,224124000.0,48.459118,-116.48122,2057441795.0,291 Old Mill Rd,83864,Sandpoint,ID,48.459118,-116.48122,549000.0,2.0,2.0,1150.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,545100.0,1994.0,True,False,False,FOR_SALE,549000.0,224124000.0,True,False,False,USD,USA,,10.0,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23528460,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/170ad89dfed902346b57cfe9a6d64d06-p_e.jpg,True,/homedetails/4107-E-17th-Ave-Spokane-WA-99223/23528460_zpid/,FOR_SALE,House for sale,"$335,000",$335K,"4107 E 17th Ave, Spokane, WA 99223",5.0,2.0,2000.0,"Price cut: $5,000 (May 31)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Heart and Homes NW Realty,228213000.0,47.640663,-117.34948,23528460.0,4107 E 17th Ave,99223,Spokane,WA,47.640663,-117.34948,335000.0,2.0,5.0,2000.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,343400.0,2400.0,True,False,False,FOR_SALE,335000.0,228213000.0,True,False,False,USD,USA,367100.0,6534.0,sqft,False,,1717138800000.0,"$5,000 (May 31)",-5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
86338420,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2c9848d0522b184187d324ead2ed6c67-p_e.jpg,True,/homedetails/302-Main-Ave-La-Grande-OR-97850/86338420_zpid/,FOR_SALE,Active,"$299,000",$299K,"302 Main Ave, La Grande, OR 97850",3.0,2.0,1638.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,High Country Realty Professionals,230556000.0,45.327328,-118.105,86338420.0,302 Main Ave,97850,La Grande,OR,45.327328,-118.105,299000.0,2.0,3.0,1638.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,299000.0,230556000.0,True,False,False,USD,USA,257530.0,7405.2,sqft,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113149713,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/60f38515a418e3bc458ab0a888d12206-p_e.jpg,True,/homedetails/1025-N-8th-St-Coeur-D-Alene-ID-83814/113149713_zpid/,FOR_SALE,House for sale,"$400,000",$400K,"1025 N 8th St, Coeur D Alene, ID 83814",3.0,1.0,1664.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,"Idaho Real Homes, LLC",228975000.0,47.68347,-116.775764,113149713.0,1025 N 8th St,83814,Coeur D Alene,ID,47.68347,-116.775764,400000.0,1.0,3.0,1664.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,399000.0,1749.0,True,False,False,FOR_SALE,400000.0,228975000.0,True,False,False,USD,USA,449770.0,6969.6,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23585062,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/204bdcf6b9e45ff900ac12e6bd7b02bb-p_e.jpg,True,/homedetails/12221-E-37th-Ct-Spokane-WA-99206/23585062_zpid/,FOR_SALE,House for sale,"$405,000",$405K,"12221 E 37th Ct, Spokane, WA 99206",3.0,3.0,2406.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Windermere Valley,239842000.0,47.623558,-117.24034,23585062.0,12221 E 37th Ct,99206,Spokane,WA,47.623558,-117.24034,405000.0,3.0,3.0,2406.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,405000.0,239842000.0,True,False,False,USD,USA,389400.0,0.33999999999999997,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306715724,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2c541cac12d06ab456b4c8635510faf5-p_e.jpg,True,/homedetails/337-W-Coon-Creek-Rd-Plummer-ID-83851/306715724_zpid/,FOR_SALE,House for sale,"$4,495,000",$4.50M,"337 W Coon Creek Rd, Plummer, ID 83851",4.0,4.0,4902.0,18 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,True,True,False,True,False,False,,False,False,,,Century 21 Waterfront,67673000.0,47.306557,-116.82875,306715724.0,337 W Coon Creek Rd,83851,Plummer,ID,47.306557,-116.82875,4495000.0,4.0,4.0,4902.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,4495000.0,67673000.0,True,False,False,USD,USA,1307435.0,140.0,acres,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
23562784,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1503b1dc0760f8d347b7b3705819b230-p_e.jpg,True,/homedetails/40207-N-Grays-Ln-Elk-WA-99009/23562784_zpid/,FOR_SALE,House for sale,"$200,000",$200K,"40207 N Grays Ln, Elk, WA 99009",2.0,1.0,712.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,REAL Broker LLC,257880000.0,48.02088,-117.36906,23562784.0,40207 N Grays Ln,99009,Elk,WA,48.02088,-117.36906,200000.0,1.0,2.0,712.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,200000.0,257880000.0,True,False,False,USD,USA,185300.0,5227.2,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23482392,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a02e89be1cfdad91216e75740e3998e4-p_e.jpg,True,/homedetails/2320-W-Sharp-Ave-Spokane-WA-99201/23482392_zpid/,FOR_SALE,House for sale,"$350,000",$350K,"2320 W Sharp Ave, Spokane, WA 99201",4.0,2.0,2454.0,Open: Sun 1pm-3pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Coldwell Banker Tomlinson,243591000.0,47.66909,-117.44668,23482392.0,2320 W Sharp Ave,99201,Spokane,WA,47.66909,-117.44668,350000.0,2.0,4.0,2454.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,350000.0,243591000.0,True,False,False,USD,USA,400000.0,6098.4,sqft,False,,,,,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,,,,,,
243186538,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/de34af29ac2769d6e983ac19c4a22586-p_e.jpg,True,/homedetails/13090-Hillhouse-Loop-Donnelly-ID-83615/243186538_zpid/,FOR_SALE,Active,"$425,000",$425K,"13090 Hillhouse Loop, Donnelly, ID 83615",1.0,1.0,548.0,Open: Sun 9am-11am,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Boise Premier Real Estate,224858000.0,44.723103,-116.116035,243186538.0,13090 Hillhouse Loop,83615,Donnelly,ID,44.723103,-116.116035,425000.0,1.0,1.0,548.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,420600.0,1900.0,True,False,False,FOR_SALE,425000.0,224858000.0,True,False,False,USD,USA,423056.0,1.017,acres,False,,,,,True,Sun. 9-11am,"[{'open_house_start': 1717344000000, 'open_house_end': 1717351200000}]",,,,,,,,,,,,,,,,,,,,,,,,
2075604665,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3fc0e241d905164a9e79e13c67d32296-p_e.jpg,True,/homedetails/23100-N-Mount-Spokane-Park-Dr-Mead-WA-99021/2075604665_zpid/,FOR_SALE,House for sale,"$295,000",$295K,"23100 N Mount Spokane Park Dr, Mead, WA 99021",1.0,0.0,480.0,"Price cut: $4,900 (May 30)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,CENTURY 21 Beutler & Associates,3459670000.0,47.86678,-117.160355,2075604665.0,23100 N Mount Spokane Park Dr,99021,Mead,WA,47.86678,-117.160355,295000.0,0.0,1.0,480.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,283600.0,1194.0,True,False,False,FOR_SALE,295000.0,3459670000.0,True,False,False,USD,USA,,21.56,acres,False,,1717052400000.0,"$4,900 (May 30)",-4900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130591,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cd84a3f7d907e59516627ec25c08c52b-p_e.jpg,True,/homedetails/4104-S-7th-St-W-Missoula-MT-59804/3130591_zpid/,FOR_SALE,Active,"$675,000",$675K,"4104 S 7th St W, Missoula, MT 59804",4.0,2.0,2226.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Ashley Inglis,Engel & Völkers Western Frontier - Stevensville,230556000.0,46.863564,-114.082115,3130591.0,4104 S 7th St W,59804,Missoula,MT,46.863564,-114.082115,675000.0,2.0,4.0,2226.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,690400.0,2875.0,True,False,False,FOR_SALE,675000.0,230556000.0,True,False,False,USD,USA,461265.0,0.5599999999999999,acres,False,https://photos.zillowstatic.com/fp/fef845808d403e687f34f3a277cb6e7c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78179745,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b32efe63f3f6d9acbe178b7de1f305d7-p_e.jpg,True,/homedetails/220-S-M-St-Livingston-MT-59047/78179745_zpid/,FOR_SALE,House for sale,"$636,000",$636K,"220 S M St, Livingston, MT 59047",3.0,2.0,2050.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by Big Sky Country MLS,Ashley Bruha,Berkshire Hathaway Livingston,332724000.0,45.66629,-110.54595,78179745.0,220 S M St,59047,Livingston,MT,45.66629,-110.54595,636000.0,2.0,3.0,2050.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,636000.0,332724000.0,True,False,False,USD,USA,524786.0,7000.092,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230858686,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3aca233a63f9a1da7e096dc321ced9fb-p_e.jpg,True,/homedetails/826-Upper-Sweeney-Creek-Loop-Florence-MT-59833/230858686_zpid/,FOR_SALE,Active,"$699,000",$699K,"826 Upper Sweeney Creek Loop, Florence, MT 59833",3.0,3.0,2636.0,Open: Sun 1pm-3pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,June Murray,Keller Williams Western MT,316956000.0,46.610306,-114.12355,230858686.0,826 Upper Sweeney Creek Loop,59833,Florence,MT,46.610306,-114.12355,699000.0,3.0,3.0,2636.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,700700.0,3200.0,True,False,False,FOR_SALE,699000.0,316956000.0,True,False,False,USD,USA,482000.0,5.0,acres,False,https://photos.zillowstatic.com/fp/fef845808d403e687f34f3a277cb6e7c-zillow_web_48_23.jpg,,,,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,,,,,,
113135188,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0893e3d162dad6d0f6ebe38ab9e5f5a7-p_e.jpg,True,/homedetails/32672-N-Sheep-Springs-Rd-Athol-ID-83801/113135188_zpid/,FOR_SALE,House for sale,"$1,195,900",$1.20M,"32672 N Sheep Springs Rd, Athol, ID 83801",3.0,3.0,2633.0,3D Tour,threeDHome,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,,Tomlinson Sotheby's International Realty (Idaho),255428000.0,47.960995,-116.72836,113135188.0,32672 N Sheep Springs Rd,83801,Athol,ID,47.960995,-116.72836,1195900.0,3.0,3.0,2633.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1182300.0,4013.0,True,False,False,FOR_SALE,1195900.0,255428000.0,True,False,False,USD,USA,907759.0,10.0,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23551736,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ee73965b681e2dc461ef8af4a500b79e-p_e.jpg,True,/homedetails/5222-N-Howard-St-Spokane-WA-99205/23551736_zpid/,FOR_SALE,House for sale,"$315,000",$315K,"5222 N Howard St, Spokane, WA 99205",3.0,2.0,1550.0,3D Tour,threeDHome,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,,4 Degrees Real Estate,166130000.0,47.705894,-117.42036,23551736.0,5222 N Howard St,99205,Spokane,WA,47.705894,-117.42036,315000.0,2.0,3.0,1550.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,322700.0,1500.0,True,False,False,FOR_SALE,315000.0,166130000.0,True,False,False,USD,USA,290300.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230856933,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b0788e0e2ba26e2b4acb351bd404ebe7-p_e.jpg,True,/homedetails/3652-Silverthorn-Dr-Stevensville-MT-59870/230856933_zpid/,FOR_SALE,Active,"$599,900",$600K,"3652 Silverthorn Dr, Stevensville, MT 59870",3.0,3.0,3310.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,Jason Baker,Rise Realty Montana,230556000.0,46.50518,-114.12823,230856933.0,3652 Silverthorn Dr,59870,Stevensville,MT,46.50518,-114.12823,599900.0,3.0,3.0,3310.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,600500.0,2498.0,True,False,False,FOR_SALE,599900.0,230556000.0,True,False,False,USD,USA,380790.0,2.5,acres,False,https://photos.zillowstatic.com/fp/fef845808d403e687f34f3a277cb6e7c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23505674,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4e032264122ad4814eec48bd0d193e07-p_e.jpg,True,/homedetails/3720-N-Ralph-St-Spokane-WA-99217/23505674_zpid/,FOR_SALE,Active,"$305,000",$305K,"3720 N Ralph Street, Spokane, WA 99217",5.0,3.0,1940.0,"Price cut: $10,000 (May 28)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,,,3179372000.0,47.692455,-117.36136,23505674.0,3720 N Ralph Street,99217,Spokane,WA,47.692455,-117.36136,305000.0,3.0,5.0,1940.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,2600.0,True,False,False,FOR_SALE,305000.0,3179372000.0,True,False,False,USD,USA,367800.0,7200.468,sqft,False,,1716879600000.0,"$10,000 (May 28)",-10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23535519,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9dfd9d3c806cfdf6e9d1dc2c35663d49-p_e.jpg,True,/homedetails/10-W-High-Dr-Spokane-WA-99203/23535519_zpid/,FOR_SALE,House for sale,"$1,650,000",$1.65M,"10 W High Dr, Spokane, WA 99203",5.0,6.0,8650.0,3D Tour,threeDHome,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,,Avalon 24 Real Estate,147998000.0,47.61815,-117.411835,23535519.0,10 W High Dr,99203,Spokane,WA,47.61815,-117.411835,1650000.0,6.0,5.0,8650.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1669600.0,5417.0,True,False,False,FOR_SALE,1650000.0,147998000.0,True,False,False,USD,USA,1211900.0,0.7,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230844959,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/55b846aa94dffea9ee9af75564a11b4e-p_e.jpg,True,/homedetails/435-Hayes-Creek-Rd-Hamilton-MT-59840/230844959_zpid/,FOR_SALE,Active,"$595,000",$595K,"435 Hayes Creek Rd, Hamilton, MT 59840",4.0,2.0,3582.0,39 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,Meredith Kerr,Rise Realty Montana,3513756000.0,46.135757,-114.21099,230844959.0,435 Hayes Creek Rd,59840,Hamilton,MT,46.135757,-114.21099,595000.0,2.0,4.0,3582.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,566100.0,3499.0,True,False,False,FOR_SALE,595000.0,3513756000.0,True,False,False,USD,USA,795800.0,8.14,acres,False,https://photos.zillowstatic.com/fp/fef845808d403e687f34f3a277cb6e7c-zillow_web_48_23.jpg,1715756400000.0,"$34,000 (May 15)",-34000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
