zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info6String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.unit,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,builderName,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,variableData.data.isRead,variableData.data.isFresh,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,unitCount,availabilityDate,hdpData.homeInfo.videoCount,info3String,hdpData.homeInfo.listing_sub_type.is_bankOwned
15104298,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e8ce6326b26d42675c3f078c1dac8d93-p_e.jpg,True,/homedetails/1422-46th-Ave-San-Francisco-CA-94122/15104298_zpid/,FOR_SALE,House for sale,"$1,095,000",$1.10M,"1422 46th Ave, San Francisco, CA 94122",2.0,1.0,1050.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Charlene T. Gueco DRE #01908351,Kinoko,514956000,37.759953,-122.50556,SHOWCASE,Showcase,15104298.0,1422 46th Ave,94122,San Francisco,CA,37.759953,-122.50556,1095000.0,1.0,2.0,1050.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 2-4pm,False,False,FOR_SALE,1095000.0,"[{'open_house_start': 1717362000000, 'open_house_end': 1717369200000}]",514956000.0,True,False,False,USD,USA,888544.0,3001.284,sqft,True,,,,,,,,,,,,,,,,,,,,,,,,,
18619037,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6ec135f000de89094d2f5954293de217-p_e.jpg,True,/homedetails/3095-Latham-Ln-El-Dorado-Hills-CA-95762/18619037_zpid/,FOR_SALE,House for sale,"$874,900",$875K,"3095 Latham Ln, El Dorado Hills, CA 95762",4.0,3.0,2511.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,377613000,38.681267,-121.07877,SHOWCASE,Showcase,18619037.0,3095 Latham Ln,95762,El Dorado Hills,CA,38.681267,-121.07877,874900.0,3.0,4.0,2511.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 1-3pm,False,False,FOR_SALE,874900.0,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",377613000.0,True,False,False,USD,USA,692725.0,0.3,acres,True,903500.0,3694.0,,,,,,,,,,,,,,,,,,,,,,,
16107747,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/66d453e0c39edb98cc0bdbd2df3a13e4-p_e.jpg,True,/homedetails/1124-King-St-Santa-Cruz-CA-95060/16107747_zpid/,FOR_SALE,House for sale,"$2,450,000",$2.45M,"1124 King St, Santa Cruz, CA 95060",3.0,2.0,1891.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,238373000,36.969025,-122.04263,SHOWCASE,Showcase,16107747.0,1124 King St,95060,Santa Cruz,CA,36.969025,-122.04263,2450000.0,2.0,3.0,1891.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 1-4pm,False,False,FOR_SALE,2450000.0,"[{'open_house_start': 1717358400000, 'open_house_end': 1717369200000}]",238373000.0,True,False,False,USD,USA,1239340.0,7187.0,sqft,True,2620800.0,6950.0,,,,,,,,,,,,,,,,,,,,,,,
16528460,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8044d5505370e598f4b8bcc1c70241b6-p_e.jpg,True,/homedetails/738-Harvard-Bnd-Woodland-CA-95695/16528460_zpid/,FOR_SALE,House for sale,"$599,000",$599K,"738 Harvard Bnd, Woodland, CA 95695",3.0,2.0,1810.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,348118000,38.657158,-121.79681,SHOWCASE,Showcase,16528460.0,738 Harvard Bnd,95695,Woodland,CA,38.657158,-121.79681,599000.0,2.0,3.0,1810.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 12-3pm,False,False,FOR_SALE,599000.0,"[{'open_house_start': 1717354800000, 'open_house_end': 1717365600000}]",348118000.0,True,False,False,USD,USA,549851.0,6229.08,sqft,True,620000.0,2974.0,,,,,,,,,,,,,,,,,,,,,,,
18790231,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1de4968d9ca15b06f4f89434503b2d84-p_e.jpg,True,/homedetails/4074-W-Menlo-Ave-Fresno-CA-93722/18790231_zpid/,FOR_SALE,House for sale,"$490,000",$490K,"4074 W Menlo Ave, Fresno, CA 93722",4.0,3.0,1974.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,147489000,36.830723,-119.86445,SHOWCASE,Showcase,18790231.0,4074 W Menlo Ave,93722,Fresno,CA,36.830723,-119.86445,490000.0,3.0,4.0,1974.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 12-3pm,False,False,FOR_SALE,490000.0,"[{'open_house_start': 1717354800000, 'open_house_end': 1717365600000}]",147489000.0,True,False,False,USD,USA,292984.0,7753.68,sqft,True,499500.0,2450.0,,,,,,,,,,,,,,,,,,,,,,,
19264516,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/031ef4806000b7518b088f7e67d0d56d-p_e.jpg,True,/homedetails/363-Marin-Ave-A-Mill-Valley-CA-94941/19264516_zpid/,FOR_SALE,House for sale,"$1,899,000",$1.90M,"363 Marin Ave #A, Mill Valley, CA 94941",4.0,3.0,2200.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,,Radius Agent Realty,291603000,37.87729,-122.53272,SHOWCASE,Showcase,19264516.0,363 Marin Ave #A,94941,Mill Valley,CA,37.87729,-122.53272,1899000.0,3.0,4.0,2200.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 2-4pm,False,False,FOR_SALE,1899000.0,"[{'open_house_start': 1717362000000, 'open_house_end': 1717369200000}, {'open_house_start': 1717718400000, 'open_house_end': 1717725600000}, {'open_house_start': 1717880400000, 'open_house_end': 1717887600000}, {'open_house_start': 1717963200000, 'open_house_end': 1717974000000}]",291603000.0,True,False,False,USD,USA,1073012.0,7501.032,sqft,True,2109800.0,8500.0,# A,,,,,,,,,,,,,,,,,,,,,,
16148665,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a90dd8e7483ea506c199fea08f5e3d26-p_e.jpg,True,/homedetails/186-Saint-Bernard-St-Santa-Cruz-CA-95060/16148665_zpid/,FOR_SALE,House for sale,"$199,000",$199K,"186 Saint Bernard St, Santa Cruz, CA 95060",2.0,1.0,668.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,2246500000,36.999702,-122.03709,,,16148665.0,186 Saint Bernard St,95060,Santa Cruz,CA,36.999702,-122.03709,199000.0,1.0,2.0,668.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,,,False,False,FOR_SALE,199000.0,,2246500000.0,True,False,False,USD,USA,68270.0,2962.0,sqft,False,,3694.0,,,,,,,,,,,,,,,,,,,,,,,
25995174,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2088243b654545169af6fe9d8db17215-p_e.jpg,True,/homedetails/3800-Wrigley-Cir-North-Highlands-CA-95660/25995174_zpid/,FOR_SALE,House for sale,"$400,000",$400K,"3800 Wrigley Cir, North Highlands, CA 95660",3.0,2.0,1185.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,169175000,38.7022,-121.37979,SHOWCASE,Showcase,25995174.0,3800 Wrigley Cir,95660,North Highlands,CA,38.7022,-121.37979,400000.0,2.0,3.0,1185.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 1-3pm,False,False,FOR_SALE,400000.0,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",169175000.0,True,False,False,USD,USA,179900.0,7405.2,sqft,True,416300.0,2250.0,,,,,,,,,,,,,,,,,,,,,,,
26015304,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9edc888535a9833c2f4aa993ec8a5362-p_e.jpg,True,/homedetails/3150-Azevedo-Dr-Sacramento-CA-95833/26015304_zpid/,FOR_SALE,House for sale,"$519,000",$519K,"3150 Azevedo Dr, Sacramento, CA 95833",3.0,3.0,2146.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,405353000,38.624157,-121.51,SHOWCASE,Showcase,26015304.0,3150 Azevedo Dr,95833,Sacramento,CA,38.624157,-121.51,519000.0,3.0,3.0,2146.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,,,False,False,FOR_SALE,519000.0,,405353000.0,True,False,False,USD,USA,523260.0,6098.4,sqft,True,543700.0,2796.0,,,,,,,,,,,,,,,,,,,,,,,
19179602,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9adc6d6a9d9c18dd5042fa06aa340cd7-p_e.jpg,True,/homedetails/1572-Sacramento-Dr-Merced-CA-95348/19179602_zpid/,FOR_SALE,House for sale,"$299,999",$300K,"1572 Sacramento Dr, Merced, CA 95348",4.0,2.0,1615.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,728420000,37.322395,-120.49573,,,19179602.0,1572 Sacramento Dr,95348,Merced,CA,37.322395,-120.49573,299999.0,2.0,4.0,1615.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,,,False,False,FOR_SALE,299999.0,,728420000.0,True,False,False,USD,USA,140540.0,7998.0,sqft,False,298600.0,1999.0,,,,,,,,,,,,,,,,,,,,,,,
2092338107,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fefe9e80d67d08d35126f88cac47fd3e-p_e.jpg,True,/homedetails/5695-Skyline-Blvd-Oakland-CA-94611/2092338107_zpid/,FOR_SALE,House for sale,"$2,298,000",$2.30M,"5695 Skyline Blvd, Oakland, CA 94611",4.0,4.0,3400.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,403747000,37.85554,-122.21431,SHOWCASE,Showcase,2092338107.0,5695 Skyline Blvd,94611,Oakland,CA,37.85554,-122.21431,2298000.0,4.0,4.0,3400.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 1-4pm,False,False,FOR_SALE,2298000.0,"[{'open_house_start': 1717358400000, 'open_house_end': 1717369200000}, {'open_house_start': 1717722000000, 'open_house_end': 1717729200000}]",403747000.0,True,False,False,USD,USA,,0.32999999999999996,acres,True,,6402.0,,,,,,,,,,,,,,,,,,,,,,,
24809770,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0a1e9d48502b5abb5e080bccc7f9118e-p_e.jpg,True,/homedetails/8990-McGurrin-Rd-Oakland-CA-94605/24809770_zpid/,FOR_SALE,House for sale,"$1,299,000",$1.30M,"8990 McGurrin Rd, Oakland, CA 94605",4.0,3.0,3043.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,317347000,37.767063,-122.136086,SHOWCASE,Showcase,24809770.0,8990 McGurrin Rd,94605,Oakland,CA,37.767063,-122.136086,1299000.0,3.0,4.0,3043.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 2-5pm,False,False,FOR_SALE,1299000.0,"[{'open_house_start': 1717362000000, 'open_house_end': 1717372800000}]",317347000.0,True,False,False,USD,USA,1233017.0,0.3,acres,True,1481400.0,5450.0,,,,,,,,,,,,,,,,,,,,,,,
325634242,ForSale,Non Owner Occupied,https://photos.zillowstatic.com/fp/0b0e8a108aed536f2355c8f8f10debe1-p_e.jpg,True,/homedetails/677-Blair-Bridge-Rd-Lincoln-CA-95648/325634242_zpid/,FOR_SALE,Auction,$315K,$315K,"677 Blair Bridge Rd, Lincoln, CA 95648",3.0,2.0,1400.0,False,False,ForSale,Unknown Listed By,False,False,False,False,True,False,False,,False,False,,"eXp Realty of California, Inc",844858000,38.85768,-121.28956,OPEN_HOUSE,Open: Sun. 1-3pm,325634242.0,677 Blair Bridge Rd,95648,Lincoln,CA,38.85768,-121.28956,314900.0,2.0,3.0,1400.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,True,Sun. 1-3pm,False,False,FOR_SALE,314900.0,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",844858000.0,True,False,False,USD,USA,430000.0,4765.464,sqft,False,582500.0,2645.0,,True,True,,,,,,,,,,,,,,,,,,,,
25948825,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a3d6d130e58dad1d82cda437574bcba0-p_e.jpg,True,/homedetails/10069-Emerald-Grove-Dr-Elk-Grove-CA-95624/25948825_zpid/,FOR_SALE,House for sale,"$560,000",$560K,"10069 Emerald Grove Dr, Elk Grove, CA 95624",3.0,2.0,1416.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,252044000,38.39155,-121.36892,SHOWCASE,Showcase,25948825.0,10069 Emerald Grove Dr,95624,Elk Grove,CA,38.39155,-121.36892,560000.0,2.0,3.0,1416.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,,,False,False,FOR_SALE,560000.0,,252044000.0,True,False,False,USD,USA,394568.0,7710.12,sqft,True,581500.0,2527.0,,,,,,,,,,,,,,,,,,,,,,,
25876663,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2dad7d7cfe6695b561429e392b6cfe7d-p_e.jpg,True,/homedetails/130-Goodell-Rd-Folsom-CA-95630/25876663_zpid/,FOR_SALE,House for sale,"$724,900",$725K,"130 Goodell Rd, Folsom, CA 95630",4.0,2.0,1970.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,207633000,38.685097,-121.12947,SHOWCASE,Showcase,25876663.0,130 Goodell Rd,95630,Folsom,CA,38.685097,-121.12947,724900.0,2.0,4.0,1970.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,,,False,False,FOR_SALE,724900.0,,207633000.0,True,False,False,USD,USA,84771.0,7261.452,sqft,True,744200.0,3499.0,,,,,,,,,,,,,,,,,,,,,,,
15105339,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9b07794c02cdbbcbb2167383ac072973-p_e.jpg,True,/homedetails/1418-24th-Ave-San-Francisco-CA-94122/15105339_zpid/,FOR_SALE,House for sale,"$998,000",$998K,"1418 24th Ave, San Francisco, CA 94122",3.0,2.0,1529.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Nicholas S. Honda DRE #01956549,Realty World Bay Area R.E.,663154000,37.761055,-122.481995,OPEN_HOUSE,Open: Sun. 2-5pm,15105339.0,1418 24th Ave,94122,San Francisco,CA,37.761055,-122.481995,998000.0,2.0,3.0,1529.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 2-5pm,False,False,FOR_SALE,998000.0,"[{'open_house_start': 1717362000000, 'open_house_end': 1717372800000}]",663154000.0,True,False,False,USD,USA,185364.0,2996.928,sqft,False,1219200.0,4950.0,,,,,,,,,,,,,,,,,,,,,,,
15659085,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7d17beb48f99ddf8e842d12eb8539e41-p_e.jpg,True,/homedetails/443-Springs-Rd-Vallejo-CA-94590/15659085_zpid/,FOR_SALE,House for sale,"$420,000",$420K,"443 Springs Rd, Vallejo, CA 94590",4.0,2.0,2031.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,835747000,38.105984,-122.23975,OPEN_HOUSE,Open: Sun. 10am-4pm,15659085.0,443 Springs Rd,94590,Vallejo,CA,38.105984,-122.23975,420000.0,2.0,4.0,2031.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 10am-4pm,False,False,FOR_SALE,420000.0,"[{'open_house_start': 1717347600000, 'open_house_end': 1717369200000}, {'open_house_start': 1717434000000, 'open_house_end': 1717441200000}]",835747000.0,True,False,False,USD,USA,375425.0,8276.4,sqft,False,,3200.0,,,,,,,,,,,,,,,,,,,,,,,
19178123,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/435186d1fc6d86e5716d2b8821882b4f-p_e.jpg,True,/homedetails/1662-Pettinotti-Rd-Merced-CA-95348/19178123_zpid/,FOR_SALE,House for sale,"$199,900",$200K,"1662 Pettinotti Rd, Merced, CA 95348",4.0,2.0,1115.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Capitol Real Estate Group, Inc",317347000,37.342495,-120.501884,,,19178123.0,1662 Pettinotti Rd,95348,Merced,CA,37.342495,-120.501884,199900.0,2.0,4.0,1115.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,,,False,False,FOR_SALE,199900.0,,317347000.0,True,False,False,USD,USA,,0.4591827364554637,acres,False,,1500.0,,,,,,,,,,,,,,,,,,,,,,,
15312180,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2597548af5cce06aa598d34ca61c5850-p_e.jpg,True,/homedetails/2127-N-San-Jose-St-Stockton-CA-95204/15312180_zpid/,FOR_SALE,House for sale,"$549,950",$550K,"2127 N San Jose St, Stockton, CA 95204",3.0,2.0,1724.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,922147000,37.96796,-121.31189,SHOWCASE,Showcase,15312180.0,2127 N San Jose St,95204,Stockton,CA,37.96796,-121.31189,549950.0,2.0,3.0,1724.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 1-4pm,False,False,FOR_SALE,549950.0,"[{'open_house_start': 1717358400000, 'open_house_end': 1717369200000}]",922147000.0,True,False,False,USD,USA,97540.0,8712.0,sqft,True,,2600.0,,,,,,,,,,,,,,,,,,,,,,,
24966115,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/aad76ee8200d550f0d4394954e7650a0-p_e.jpg,True,/homedetails/2724-D-St-Hayward-CA-94541/24966115_zpid/,FOR_SALE,House for sale,"$799,000",$799K,"2724 D St, Hayward, CA 94541",3.0,1.0,1028.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,576547000,37.67948,-122.053894,OPEN_HOUSE,Open: Sun. 1-4pm,24966115.0,2724 D St,94541,Hayward,CA,37.67948,-122.053894,799000.0,1.0,3.0,1028.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 1-4pm,False,False,FOR_SALE,799000.0,"[{'open_house_start': 1717358400000, 'open_house_end': 1717369200000}]",576547000.0,True,False,False,USD,USA,67601.0,5227.2,sqft,False,,3200.0,,,,,,,,,,,,,,,,,,,,,,,
15649390,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0c78f85e14654061eafc8f886fe252d9-p_e.jpg,True,/homedetails/1406-Westminster-Dr-Fairfield-CA-94533/15649390_zpid/,FOR_SALE,House for sale,"$509,000",$509K,"1406 Westminster Dr, Fairfield, CA 94533",3.0,2.0,1228.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,403747000,38.264942,-122.0535,SHOWCASE,Showcase,15649390.0,1406 Westminster Dr,94533,Fairfield,CA,38.264942,-122.0535,509000.0,2.0,3.0,1228.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,,,False,False,FOR_SALE,509000.0,,403747000.0,True,False,False,USD,USA,415582.0,5662.8,sqft,True,,,,,,,,,,,,,,,,,,,,,,,,,
236703657,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/de22db838ead83f94378eb256c0b6526-p_e.jpg,True,/homedetails/854-Dunmore-St-Oakley-CA-94561/236703657_zpid/,FOR_SALE,House for sale,"$779,000",$779K,"854 Dunmore St, Oakley, CA 94561",4.0,3.0,3248.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,230947000,37.996235,-121.68321,SHOWCASE,Showcase,236703657.0,854 Dunmore St,94561,Oakley,CA,37.996235,-121.68321,779000.0,3.0,4.0,3248.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 12-3pm,False,False,FOR_SALE,779000.0,"[{'open_house_start': 1717354800000, 'open_house_end': 1717365600000}]",230947000.0,True,False,False,USD,USA,658035.0,6534.0,sqft,True,,,,,,,,,,,,,,,,,,,,,,,,,
15512746,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7cec0bf8ef2e0b8ee6b053020702a5e9-p_e.jpg,True,/homedetails/1324-Balboa-Ave-Burlingame-CA-94010/15512746_zpid/,FOR_SALE,House for sale,"$2,725,000",$2.73M,"1324 Balboa Ave, Burlingame, CA 94010",3.0,3.0,1970.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,416936000,37.58616,-122.37112,SHOWCASE,Showcase,15512746.0,1324 Balboa Ave,94010,Burlingame,CA,37.58616,-122.37112,2725000.0,3.0,3.0,1970.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 12:30-4:30pm,False,False,FOR_SALE,2725000.0,"[{'open_house_start': 1717356600000, 'open_house_end': 1717371000000}]",416936000.0,True,False,False,USD,USA,2207473.0,6000.0,sqft,True,2987000.0,5573.0,,,,,,,,,,,,,,,,,,,,,,,
70607212,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a19a527a35ad798bd916d43cec5a7ee3-p_e.jpg,True,/homedetails/19-Arezzo-Cir-Salinas-CA-93905/70607212_zpid/,FOR_SALE,House for sale,"$649,999",$650K,"19 Arezzo Cir, Salinas, CA 93905",5.0,3.0,2285.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,248452000,36.68017,-121.59832,OPEN_HOUSE,Open: Sun. 1-2pm,70607212.0,19 Arezzo Cir,93905,Salinas,CA,36.68017,-121.59832,649999.0,3.0,5.0,2285.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 1-2pm,False,False,FOR_SALE,649999.0,"[{'open_house_start': 1717358400000, 'open_house_end': 1717362000000}, {'open_house_start': 1717876800000, 'open_house_end': 1717880400000}, {'open_house_start': 1717963200000, 'open_house_end': 1717966800000}]",248452000.0,True,False,False,USD,USA,313884.0,4218.0,sqft,False,659900.0,4113.0,,,,,,,,,,,,,,,,,,,,,,,
15185652,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e9a3de94122aca30497510c5d12dfab7-p_e.jpg,True,/homedetails/143-Chilton-Ave-San-Francisco-CA-94131/15185652_zpid/,FOR_SALE,House for sale,"$795,000",$795K,"143 Chilton Ave, San Francisco, CA 94131",1.0,1.0,0.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Lowrie MacLean DRE #01785668,Compass,896359000,37.733376,-122.436615,OPEN_HOUSE,Open: Sun. 2-4pm,15185652.0,143 Chilton Ave,94131,San Francisco,CA,37.733376,-122.436615,795000.0,1.0,1.0,0.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 2-4pm,False,False,FOR_SALE,795000.0,"[{'open_house_start': 1717362000000, 'open_house_end': 1717369200000}]",896359000.0,True,False,False,USD,USA,286025.0,0.0,sqft,False,825700.0,2299.0,,,,,,,,,,,,,,,,,,,,,,,
153362901,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0c6f11adeb6a6a9d9ab28fd19a43c5ab-p_e.jpg,True,/homedetails/1551-Ford-Ave-San-Jose-CA-95110/153362901_zpid/,FOR_SALE,House for sale,"$949,888",$950K,"1551 Ford Ave, San Jose, CA 95110",4.0,3.0,1719.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,1861956000,37.31322,-121.872696,,,153362901.0,1551 Ford Ave,95110,San Jose,CA,37.31322,-121.872696,949888.0,3.0,4.0,1719.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,,,False,False,FOR_SALE,949888.0,,1861956000.0,True,False,False,USD,USA,457921.0,5227.2,sqft,False,937400.0,4495.0,,,,,,,,,,,,,,,,,,,,,,,
15716897,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/48028f5a9316b5fbc364c5993384985d-p_e.jpg,True,/homedetails/208-Oak-Brook-Ct-Vacaville-CA-95687/15716897_zpid/,FOR_SALE,House for sale,"$624,999",$625K,"208 Oak Brook Ct, Vacaville, CA 95687",3.0,2.0,1777.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,,Golden Gate Sotheby's,254206000,38.344067,-121.94311,SHOWCASE,Showcase,15716897.0,208 Oak Brook Ct,95687,Vacaville,CA,38.344067,-121.94311,624999.0,2.0,3.0,1777.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,,,False,False,FOR_SALE,624999.0,,254206000.0,True,False,False,USD,USA,301691.0,5750.0,sqft,True,638800.0,3099.0,,,,,,,,,,,,,,,,,,,,,,,
113973653,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e5e90c0d33898fb9fb13279952b26fe3-p_e.jpg,True,/homedetails/2393-Vintage-Ln-Livermore-CA-94550/113973653_zpid/,FOR_SALE,House for sale,"$2,099,000",$2.10M,"2393 Vintage Ln, Livermore, CA 94550",5.0,3.0,2780.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,317347000,37.663162,-121.762314,SHOWCASE,Showcase,113973653.0,2393 Vintage Ln,94550,Livermore,CA,37.663162,-121.762314,2099000.0,3.0,5.0,2780.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,True,Sun. 1-4pm,False,False,FOR_SALE,2099000.0,"[{'open_house_start': 1717358400000, 'open_house_end': 1717369200000}]",317347000.0,True,False,False,USD,USA,2050000.0,0.27999999999999997,acres,True,2309200.0,5413.0,,,,,,,,,,,,,,,,,,,,,,,
