zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,flexFieldText,flexFieldType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,info6String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,availabilityDate,info2String,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.listing_sub_type.is_comingSoon,hdpData.homeInfo.videoCount,builderName,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,hdpData.homeInfo.unit,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction
1152438,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/50ffe4ae34842876ae62b1c82d782e9c-p_e.jpg,True,/homedetails/10160-E-86th-St-Indianapolis-IN-46256/1152438_zpid/,FOR_SALE,Active,"$430,000",$430K,"10160 E 86th St, Indianapolis, IN 46256",3.0,3.0,2594.0,23 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Berkshire Hathaway Home,1997408000,39.913647,-85.988785,1152438,10160 E 86th St,46256,Indianapolis,IN,39.913647,-85.988785,430000.0,3.0,3.0,2594.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,430000.0,1997408000,True,False,False,USD,USA,290800.0,0.78,acres,False,,,,417300.0,2783.0,,,,,,,,,,,,,,
33817575,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/98354e74cd01a0e050e3dcac48e1ffb0-p_e.jpg,True,/homedetails/275-Sells-Rd-Lancaster-OH-43130/33817575_zpid/,FOR_SALE,House for sale,"$279,900",$280K,"275 Sells Rd, Lancaster, OH 43130",3.0,2.0,1533.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/b9b8fce101be68bfcc678a89fbcc9a88-zillow_web_48_23.jpg,Eric M Brunney,Revolution Realty LLC,231307000,39.721,-82.556854,33817575,275 Sells Rd,43130,Lancaster,OH,39.721,-82.556854,279900.0,2.0,3.0,1533.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,279900.0,231307000,True,False,False,USD,USA,171180.0,1.1400000000000001,acres,False,,,,,,,,,,,,,,,,,,,
34024283,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c2811f0cfe2dea8cdd18e611cecbb77d-p_e.jpg,True,/homedetails/6065-Batavia-Rd-Westerville-OH-43081/34024283_zpid/,FOR_SALE,House for sale,"$299,000",$299K,"6065 Batavia Rd, Westerville, OH 43081",3.0,2.0,1484.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/b9b8fce101be68bfcc678a89fbcc9a88-zillow_web_48_23.jpg,Cathy Shinaberry,Coldwell Banker Realty,317707000,40.09292,-82.907875,34024283,6065 Batavia Rd,43081,Westerville,OH,40.09292,-82.907875,299000.0,2.0,3.0,1484.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,299000.0,317707000,True,False,False,USD,USA,188800.0,0.25,acres,False,,,,,,,,,,,,,,,,,,,
33170060,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/00a9373e157ba9a7d8b17a4e05ffd118-p_e.jpg,True,/homedetails/6850-Trenton-Franklin-Rd-Middletown-OH-45042/33170060_zpid/,FOR_SALE,House for sale,"$245,000",$245K,"6850 Trenton Franklin Rd, Middletown, OH 45042",4.0,3.0,2076.0,15 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/a95333ee7e8f4ea2e649633db76c1a00-zillow_web_48_23.jpg,Patricia Rauter,Comey & Shepherd REALTORS,1376032000,39.551785,-84.37435,33170060,6850 Trenton Franklin Rd,45042,Middletown,OH,39.551785,-84.37435,245000.0,3.0,4.0,2076.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,245000.0,1376032000,True,False,False,USD,USA,252650.0,0.754,acres,False,,,,245000.0,1999.0,,,,,,,,,,,,,,
34006565,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b07679e4efec90c2035ead63e33e0a3e-p_e.jpg,True,/homedetails/82-Bellefield-Ave-Westerville-OH-43081/34006565_zpid/,FOR_SALE,House for sale,"$400,000",$400K,"82 Bellefield Ave, Westerville, OH 43081",4.0,3.0,2088.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/b9b8fce101be68bfcc678a89fbcc9a88-zillow_web_48_23.jpg,Jill D Rudler,Keller Williams Excel Realty,317707000,40.126793,-82.96045,34006565,82 Bellefield Ave,43081,Westerville,OH,40.126793,-82.96045,400000.0,3.0,4.0,2088.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,400000.0,317707000,True,False,False,USD,USA,367300.0,9147.6,sqft,False,,,,,,,,,,,,,,,,,,,
85364609,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fcd19e156d09cd5cc1df62d5f94e286c-p_e.jpg,True,/homedetails/1312-W-300-N-Kokomo-IN-46901/85364609_zpid/,FOR_SALE,House for sale,"$180,000",$180K,"1312 W 300 N, Kokomo, IN 46901",3.0,2.0,1170.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Nick Krieg,Empire Real Estate,183693000,40.519966,-86.151764,85364609,1312 W 300 N,46901,Kokomo,IN,40.519966,-86.151764,180000.0,2.0,3.0,1170.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,180000.0,183693000,True,False,False,USD,USA,124900.0,0.53,acres,False,,,,184400.0,1500.0,,Listing provided by IRMLS,,,,,,,,,,,,
33200212,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/09486d643db72381e432b46b928b0b2d-p_e.jpg,True,/homedetails/4440-W-Elkton-Rd-Hamilton-OH-45011/33200212_zpid/,FOR_SALE,House for sale,"$650,000",$650K,"4440 W Elkton Rd, Hamilton, OH 45011",5.0,4.0,3818.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/a95333ee7e8f4ea2e649633db76c1a00-zillow_web_48_23.jpg,Kiley Johnson,Coldwell Banker Heritage,188249000,39.500862,-84.55193,33200212,4440 W Elkton Rd,45011,Hamilton,OH,39.500862,-84.55193,650000.0,4.0,5.0,3818.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,650000.0,188249000,True,False,False,USD,USA,531160.0,2.979,acres,False,,,,,,,,,,,,,,,,,,,
81538524,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/74a77f98ffaec0ae566c2d78087132c6-p_e.jpg,True,/homedetails/3585-Wild-Cherry-Way-Mason-OH-45040/81538524_zpid/,FOR_SALE,House for sale,"$950,000",$950K,"3585 Wild Cherry Way, Mason, OH 45040",5.0,5.0,4316.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Coldwell Banker Realty,231307000,39.386555,-84.33326,81538524,3585 Wild Cherry Way,45040,Mason,OH,39.386555,-84.33326,950000.0,5.0,5.0,4316.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,950000.0,231307000,True,False,False,USD,USA,604430.0,0.404,acres,False,,,,,,,,,,,,,,,,,,,
35041646,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/42b49ecc1e43533d95d9825d54311a21-p_e.jpg,True,/homedetails/5082-Jameswood-Cir-Dayton-OH-45429/35041646_zpid/,FOR_SALE,House for sale,"$549,000",$549K,"5082 Jameswood Cir, Dayton, OH 45429",4.0,3.0,2773.0,Open: Sun 11am-2pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/a95333ee7e8f4ea2e649633db76c1a00-zillow_web_48_23.jpg,Caryn Weckstein,Coldwell Banker Heritage,232610000,39.672367,-84.160126,35041646,5082 Jameswood Cir,45429,Dayton,OH,39.672367,-84.160126,549000.0,3.0,4.0,2773.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,549000.0,232610000,True,False,False,USD,USA,247600.0,0.42000000000000004,acres,False,True,Sun. 11am-2pm,"[{'open_house_start': 1717351200000, 'open_house_end': 1717362000000}]",560200.0,2965.0,,,,,,,,,,,,,,
1405098,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/21b41353b495dd688919b12a21b29616-p_e.jpg,True,/homedetails/808-Niewahner-Dr-Villa-Hills-KY-41017/1405098_zpid/,FOR_SALE,House for sale,"$365,000",$365K,"808 Niewahner Dr, Villa Hills, KY 41017",3.0,3.0,1462.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,"Sibcy Cline, REALTORS-Florence",174290000,39.05697,-84.60043,1405098,808 Niewahner Dr,41017,Villa Hills,KY,39.05697,-84.60043,365000.0,3.0,3.0,1462.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,365000.0,174290000,True,False,False,USD,USA,290000.0,0.36,acres,False,,,,,,,,,,,,,,,,,,,
33951734,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/339fe8ba7791f2fdf4aad0149709c8c0-p_e.jpg,True,/homedetails/2347-Bexley-Park-Rd-Columbus-OH-43209/33951734_zpid/,FOR_SALE,Coming soon,"$879,900",$880K,"2347 Bexley Park Rd, Columbus, OH 43209",5.0,4.0,2795.0,23 hours ago,timeOnInfo,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/b9b8fce101be68bfcc678a89fbcc9a88-zillow_web_48_23.jpg,Mary K Sunderman,Keller Williams Capital Ptnrs,144907000,39.960026,-82.93673,33951734,2347 Bexley Park Rd,43209,Columbus,OH,39.960026,-82.93673,879900.0,4.0,5.0,2795.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,False,False,FOR_SALE,879900.0,144907000,True,False,False,USD,USA,714100.0,9583.2,sqft,False,,,,,,,,,,,,True,,,,,,,
59893087,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/11e0767e51f72e5e53aaa10791f069c6-p_e.jpg,True,/homedetails/935-Marcia-Dr-Trenton-OH-45067/59893087_zpid/,FOR_SALE,House for sale,"$220,000",$220K,"935 Marcia Dr, Trenton, OH 45067",4.0,3.0,1776.0,3D Tour,threeDHome,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Plum Tree Realty,231307000,39.466866,-84.455826,59893087,935 Marcia Dr,45067,Trenton,OH,39.466866,-84.455826,220000.0,3.0,4.0,1776.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,220000.0,231307000,True,False,False,USD,USA,231500.0,6348.0,sqft,False,,,,,,,,,,,,,,,,,,,
1280855,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/15b74b89d3c17b41005e016b6bc8360c-p_e.jpg,True,/homedetails/2407-S-McClure-St-Indianapolis-IN-46241/1280855_zpid/,FOR_SALE,Active,"$135,000",$135K,"2407 S McClure St, Indianapolis, IN 46241",3.0,1.0,1440.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Highgarden Real Estate,177845000,39.731354,-86.22619,1280855,2407 S McClure St,46241,Indianapolis,IN,39.731354,-86.22619,135000.0,1.0,3.0,1440.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,135000.0,177845000,True,False,False,USD,USA,112100.0,5227.2,sqft,False,,,,,,,,,,,,,,,,,,,
85285354,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/676297e07d0da9c345223edac0ecab46-p_e.jpg,True,/homedetails/5-Greenhills-Ct-Greenfield-IN-46140/85285354_zpid/,FOR_SALE,Active,"$300,000",$300K,"5 Greenhills Ct, Greenfield, IN 46140",4.0,3.0,2285.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Berkshire Hathaway Home,261769000,39.805252,-85.759285,85285354,5 Greenhills Ct,46140,Greenfield,IN,39.805252,-85.759285,300000.0,3.0,4.0,2285.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,300000.0,261769000,True,False,False,USD,USA,313200.0,0.42000000000000004,acres,False,,,,,,,,,,,,,,,,,,,
94412486,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5652b9dbbbd864d2f0878c78e0fd6ec7-p_e.jpg,True,/homedetails/223-W-Carter-St-Plainfield-IN-46168/94412486_zpid/,FOR_SALE,Active,"$245,000",$245K,"223 W Carter St, Plainfield, IN 46168",3.0,2.0,3092.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Keller Williams Indy Metro S,174063000,39.701473,-86.403206,94412486,223 W Carter St,46168,Plainfield,IN,39.701473,-86.403206,245000.0,2.0,3.0,3092.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,245000.0,174063000,True,False,False,USD,USA,100000.0,6098.4,sqft,False,,,,243000.0,2099.0,,,,,,,,,,,,,,
1269797,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/52a626a2abdc68798787fab16ab11688-p_e.jpg,True,/homedetails/5425-Shorewood-Dr-Indianapolis-IN-46220/1269797_zpid/,FOR_SALE,Active,"$735,000",$735K,"5425 Shorewood Dr, Indianapolis, IN 46220",4.0,3.0,4214.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,RE/MAX At The Crossing,269233000,39.85187,-86.11541,1269797,5425 Shorewood Dr,46220,Indianapolis,IN,39.85187,-86.11541,735000.0,3.0,4.0,4214.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,735000.0,269233000,True,False,False,USD,USA,357500.0,0.74,acres,False,,,,,,,,,,,,,,,,,,,
85450606,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a526b36def27f4d3ff9a2c446deaa44c-p_e.jpg,True,/homedetails/3376-Scramble-Dr-Greenwood-IN-46143/85450606_zpid/,FOR_SALE,Active,"$450,000",$450K,"3376 Scramble Dr, Greenwood, IN 46143",4.0,4.0,2730.0,3D Tour,threeDHome,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,,"Mark Dietel Realty, LLC",179542000,39.57987,-86.166885,85450606,3376 Scramble Dr,46143,Greenwood,IN,39.57987,-86.166885,450000.0,4.0,4.0,2730.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,450000.0,179542000,True,False,False,USD,USA,339300.0,0.37,acres,False,,,,452000.0,2781.0,,,,,,,,,,,,,,
232585882,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1b5dcd6f0bf408eec746bc865523c0f7-p_e.jpg,True,/homedetails/1927-Bethany-Ridge-Rd-West-Union-OH-45693/232585882_zpid/,FOR_SALE,House for sale,"$295,000",$295K,"1927 Bethany Ridge Rd, West Union, OH 45693",3.0,4.0,3555.0,10 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,"Wilson Realtors, West Union",1008907000,38.80111,-83.397064,232585882,1927 Bethany Ridge Rd,45693,West Union,OH,38.80111,-83.397064,295000.0,4.0,3.0,3555.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,295000.0,1008907000,True,False,False,USD,USA,358800.0,3.99,acres,False,,,,,,,,,,,,,,,,,,,
349282010,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/14efa4a8bedb32268e7dc817eae9404a-p_e.jpg,True,/homedetails/6624-Rushing-Riv-Noblesville-IN-46060/349282010_zpid/,FOR_SALE,Active,"$289,900",$290K,"6624 Rushing Riv, Noblesville, IN 46060",3.0,2.0,1200.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,F.C. Tucker Company,267073000,40.070072,-86.056274,349282010,6624 Rushing Riv,46060,Noblesville,IN,40.070072,-86.056274,289900.0,2.0,3.0,1200.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,289900.0,267073000,True,False,False,USD,USA,,10018.8,sqft,False,,,,,,,,,,,,,,,,,,,
60326263,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1ed241618ad485d817f6ef9cd31014a6-p_e.jpg,True,/homedetails/4329-Wyandotte-Woods-Blvd-Dublin-OH-43016/60326263_zpid/,FOR_SALE,House for sale,"$550,000",$550K,"4329 Wyandotte Woods Blvd, Dublin, OH 43016",4.0,5.0,4939.0,17 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/b9b8fce101be68bfcc678a89fbcc9a88-zillow_web_48_23.jpg,Nicole R Yoder-Barnhart,Howard Hanna Real Estate Svcs,1613707000,40.128685,-83.10555,60326263,4329 Wyandotte Woods Blvd,43016,Dublin,OH,40.128685,-83.10555,550000.0,5.0,4.0,4939.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,550000.0,1613707000,True,False,False,USD,USA,814900.0,0.45999999999999996,acres,False,,,,,,,,,,,,,,,,,,,
73156219,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/182ee95e8d274afcafe75dc9657d1ec0-p_e.jpg,True,/homedetails/3108-McComb-Rd-Huntertown-IN-46748/73156219_zpid/,FOR_SALE,Coming soon,"$1,599,900",$1.60M,"3108 McComb Rd, Huntertown, IN 46748",5.0,11.0,10000.0,On Market Jun 07,comingSoonDate,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,,James Reecer,Keller Williams Realty Group,177261000,41.244797,-85.185036,73156219,3108 McComb Rd,46748,Huntertown,IN,41.244797,-85.185036,1599900.0,11.0,5.0,10000.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,False,False,FOR_SALE,1599900.0,177261000,True,False,False,USD,USA,1673100.0,8.736,acres,False,,,,1886600.0,12060.0,,Listing provided by IRMLS,,,,,True,,,,,,,
34445570,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/40d4ef3a3629170d9f8a20c44ec10bf8-p_e.jpg,True,/homedetails/38-Oak-St-Norwalk-OH-44857/34445570_zpid/,FOR_SALE,House for sale,"$199,900",$200K,"38 Oak St, Norwalk, OH 44857",4.0,2.0,1986.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,"Smart Choice Realty, LLC",150724000,41.238934,-82.61798,34445570,38 Oak St,44857,Norwalk,OH,41.238934,-82.61798,199900.0,2.0,4.0,1986.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,199900.0,150724000,True,False,False,USD,USA,118400.0,0.9,acres,False,,,,,,,Listing provided by MLS Now,,,,,,,,,,,,
73275798,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/97bf9d1aa61ee4fdaa4ca32f7a48482d-p_e.jpg,True,/homedetails/11128-Muirfield-Trce-Fishers-IN-46037/73275798_zpid/,FOR_SALE,Active,"$499,900",$500K,"11128 Muirfield Trce, Fishers, IN 46037",4.0,5.0,5551.0,Open: Sun 12pm-2pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,F.C. Tucker Company,255854000,39.936726,-85.96894,73275798,11128 Muirfield Trce,46037,Fishers,IN,39.936726,-85.96894,499900.0,5.0,4.0,5551.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,499900.0,255854000,True,False,False,USD,USA,589500.0,0.36,acres,False,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,,,,,,,,,,,,,,,
2077133359,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1aee58b553d1953877a7c65a7492b80d-p_e.jpg,True,/homedetails/2764-Dayton-Rd-Springfield-OH-45506/2077133359_zpid/,FOR_SALE,House for sale,"$244,900",$245K,"2764 Dayton Rd, Springfield, OH 45506",5.0,2.0,2190.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/8bd837d37fb551f2c312af71022a0be7-zillow_web_48_23.jpg,Kevin Johnson,RE/MAX Alliance Realty Inc.,335195000,39.912624,-83.860985,2077133359,2764 Dayton Rd,45506,Springfield,OH,39.912624,-83.860985,244900.0,2.0,5.0,2190.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,244900.0,335195000,True,False,False,USD,USA,,0.64,acres,False,,,,252100.0,1999.0,,,,,,,,,,,,,,
80663900,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/56c4ac061993bd5a8cef85a8c34c24d3-p_e.jpg,True,/homedetails/216-E-Church-St-Alexandria-IN-46001/80663900_zpid/,FOR_SALE,Active,"$154,900",$155K,"216 E Church St, Alexandria, IN 46001",4.0,1.0,2716.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,F.C. Tucker Company,181612000,40.26384,-85.67175,80663900,216 E Church St,46001,Alexandria,IN,40.26384,-85.67175,154900.0,1.0,4.0,2716.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,154900.0,181612000,True,False,False,USD,USA,106500.0,6969.6,sqft,False,,,,,,,,,,,,,,,,,,,
1193208,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/33d42c923b1bf401b644b9b471b6e1fb-p_e.jpg,True,/homedetails/6127-W-46th-St-Indianapolis-IN-46254/1193208_zpid/,FOR_SALE,Active,"$290,000",$290K,"6127 W 46th St, Indianapolis, IN 46254",3.0,2.0,2594.0,11 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Fathom Realty,952933000,39.83787,-86.26827,1193208,6127 W 46th St,46254,Indianapolis,IN,39.83787,-86.26827,290000.0,2.0,3.0,2594.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,290000.0,952933000,True,False,False,USD,USA,191000.0,1.22,acres,False,,,,,,,,,,,,,,,,,,,
127032230,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6a0254e553f3a70a156a273696b5b2e5-p_e.jpg,True,/homedetails/452-S-Messick-Rd-New-Castle-IN-47362/127032230_zpid/,FOR_SALE,House for sale,"$54,900",$55K,"452 S Messick Rd, New Castle, IN 47362",4.0,2.0,1836.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,344173000,39.925377,-85.30388,127032230,452 S Messick Rd,47362,New Castle,IN,39.925377,-85.30388,54900.0,2.0,4.0,1836.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,54900.0,344173000,True,False,False,USD,USA,36000.0,1.0,acres,False,,,,,1285.0,,,,,,,,,,,,,,
231409774,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cbf8a589ddeb2eaa3b4ae27b85649752-p_e.jpg,True,/homedetails/6995-W-Division-Rd-Tipton-IN-46072/231409774_zpid/,FOR_SALE,Active,"$349,900",$350K,"6995 W Division Rd, Tipton, IN 46072",3.0,2.0,2172.0,Open: Sun 3pm-5pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,CENTURY 21 Scheetz,168601000,40.30254,-86.14567,231409774,6995 W Division Rd,46072,Tipton,IN,40.30254,-86.14567,349900.0,2.0,3.0,2172.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,349900.0,168601000,True,False,False,USD,USA,151200.0,1.98,acres,False,True,Sun. 3-5pm,"[{'open_house_start': 1717365600000, 'open_house_end': 1717372800000}]",,,,,,,,,,,,,,,,
85291035,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c6d6015814f3724fa34a2d557690c46a-p_e.jpg,True,/homedetails/2371-S-Moeller-Cir-New-Palestine-IN-46163/85291035_zpid/,FOR_SALE,Active,"$360,000",$360K,"2371 S Moeller Cir, New Palestine, IN 46163",4.0,4.0,4656.0,Open: Sun 1pm-3pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,F.C. Tucker Company,238560000,39.75121,-85.92973,85291035,2371 S Moeller Cir,46163,New Palestine,IN,39.75121,-85.92973,360000.0,4.0,4.0,4656.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,360000.0,238560000,True,False,False,USD,USA,392500.0,0.32,acres,False,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,
