zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info6String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,info2String,hdpData.homeInfo.unit,info3String,isNewYorkState,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceChange,variableData.data.isRead,variableData.data.isFresh,hdpData.homeInfo.priceReduction,hdpData.homeInfo.videoCount,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.listing_sub_type.is_comingSoon,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,lotId,buildingName
57486847,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d18a965a272798181fb8a766306ea51f-p_e.jpg,True,/homedetails/16-Lane-Dr-Norwood-MA-02062/57486847_zpid/,FOR_SALE,House for sale,"$649,000",$649K,"16 Lane Dr, Norwood, MA 02062",3.0,2.0,1501.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Adams & Co. Team,"Real Broker MA, LLC",404505000.0,42.181305,-71.21196,SHOWCASE,Showcase,57486847.0,16 Lane Dr,02062,Norwood,MA,42.181305,-71.21196,649000.0,2.0,3.0,1501.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,690700.0,3634.0,True,True,Sun. 2-4pm,False,False,FOR_SALE,649000.0,"[{'open_house_start': 1717362000000, 'open_house_end': 1717369200000}]",404505000.0,True,False,False,USD,USA,578000.0,0.31136363636363634,acres,True,,,,,,,,,,,,,,,,,,,,,,,
56038067,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bafcf06fb823c2983b6c885f544dfee8-p_e.jpg,True,/homedetails/30-Bailey-Rd-Andover-MA-01810/56038067_zpid/,FOR_SALE,House for sale,"$789,000",$789K,"30 Bailey Rd, Andover, MA 01810",4.0,3.0,3610.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Ryan Schruender,Schruender Realty,404505000.0,42.654514,-71.228065,SHOWCASE,Showcase,56038067.0,30 Bailey Rd,01810,Andover,MA,42.654514,-71.228065,789000.0,3.0,4.0,3610.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,868100.0,8500.0,True,True,Sun. 11am-12:30pm,False,False,FOR_SALE,789000.0,"[{'open_house_start': 1717351200000, 'open_house_end': 1717356600000}]",404505000.0,True,False,False,USD,USA,862600.0,1.0,acres,True,,,,,,,,,,,,,,,,,,,,,,,
59189523,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e71c3c9fa4f72b87d3749c8776f986dd-p_e.jpg,True,/homedetails/15-Vernon-St-Whitman-MA-02382/59189523_zpid/,FOR_SALE,House for sale,"$459,000",$459K,"15 Vernon St, Whitman, MA 02382",3.0,2.0,1440.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,JEP Realty Team,"Real Broker Ma, LLC",404505000.0,42.085926,-70.94064,SHOWCASE,Showcase,59189523.0,15 Vernon St,02382,Whitman,MA,42.085926,-70.94064,459000.0,2.0,3.0,1440.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,486100.0,2999.0,True,True,Sun. 12-2pm,False,False,FOR_SALE,459000.0,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",404505000.0,True,False,False,USD,USA,359600.0,5510.0,sqft,True,,,,,,,,,,,,,,,,,,,,,,,
59132161,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f5759d5361da9e0a39c8e5dcc9a6a026-p_e.jpg,True,/homedetails/66-Perkins-St-Boston-MA-02130/59132161_zpid/,FOR_SALE,House for sale,"$1,950,000",$1.95M,"66 Perkins St, Boston, MA 02130",5.0,3.0,3119.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Adams & Co. Team,"Real Broker MA, LLC",490905000.0,42.321228,-71.11319,SHOWCASE,Showcase,59132161.0,66 Perkins St,02130,Boston,MA,42.321228,-71.11319,1950000.0,3.0,5.0,3119.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2089800.0,7712.0,True,True,Sun. 12-2pm,False,False,FOR_SALE,1950000.0,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",490905000.0,True,False,False,USD,USA,1517900.0,5375.0,sqft,True,,,,,,,,,,,,,,,,,,,,,,,
86724223,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9bea56f61df19b6b1ebff7f603fad5af-p_e.jpg,True,/homedetails/2158-Village-Rd-Madison-NH-03849/86724223_zpid/,FOR_SALE,Active,"$179,000",$179K,"2158 Village Road, Madison, NH 03849",1.0,1.0,456.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,1466314000.0,43.8981,-71.14768,,,86724223.0,2158 Village Road,03849,Madison,NH,43.8981,-71.14768,179000.0,1.0,1.0,456.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,169400.0,3997.0,True,,,False,False,FOR_SALE,179000.0,,1466314000.0,True,False,False,USD,USA,27800.0,0.29,acres,False,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
59168815,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f1e2c32dbef6476a4f778bcd496dce8b-p_e.jpg,True,/homedetails/2-Cazenove-St-Boston-MA-02116/59168815_zpid/,FOR_SALE,House for sale,"$3,850,000",$3.85M,"2 Cazenove St, Boston, MA 02116",4.0,3.0,2852.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Megan Kopman,Compass,404505000.0,42.346924,-71.07245,SHOWCASE,Showcase,59168815.0,2 Cazenove St,02116,Boston,MA,42.346924,-71.07245,3850000.0,3.0,4.0,2852.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,3998700.0,14965.0,True,,,False,False,FOR_SALE,3850000.0,,404505000.0,True,False,False,USD,USA,3115000.0,1122.0,sqft,True,,,,,,,,,,,,,,,,,,,,,,,
349892940,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0525065289742a3a9b003165fe7d194c-p_e.jpg,True,/homedetails/74-Riley-Rd-74-Tyngsboro-MA-01879/349892940_zpid/,FOR_SALE,Townhouse for sale,"$194,301",$194K,"74 Riley Rd #74, Tyngsboro, MA 01879",2.0,2.0,1044.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Christie Kane,"Bella View Realty Group, LLC",1786905000.0,42.66605,-71.410576,,,349892940.0,74 Riley Rd #74,01879,Tyngsboro,MA,42.66605,-71.410576,194301.0,2.0,2.0,1044.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,,1849.0,True,,,False,False,FOR_SALE,194301.0,,1786905000.0,True,False,False,USD,USA,,,,False,,# 74,,,,,,,,,,,,,,,,,,,,,
86772443,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/16d2c4df9c67c75f62226f8c88f81eea-p_e.jpg,True,/homedetails/13-Tyler-Rd-Hopkinton-NH-03229/86772443_zpid/,FOR_SALE,Active,"$249,900",$250K,"13 Tyler Road, Hopkinton, NH 03229",2.0,1.0,1605.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,2080516000.0,43.243343,-71.695496,,,86772443.0,13 Tyler Road,03229,Hopkinton,NH,43.243343,-71.695496,249900.0,1.0,2.0,1605.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,238300.0,2199.0,True,,,False,False,FOR_SALE,249900.0,,2080516000.0,True,False,False,USD,USA,149200.0,1.0,acres,False,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
86800481,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2009c002c40d1476931ae4c327843a97-p_e.jpg,True,/homedetails/12-Gardner-Rd-Windham-NH-03087/86800481_zpid/,FOR_SALE,Active,"$329,900",$330K,"12 Gardner Road, Windham, NH 03087",3.0,1.0,1008.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,710204000.0,42.805145,-71.28285,,,86800481.0,12 Gardner Road,03087,Windham,NH,42.805145,-71.28285,329900.0,1.0,3.0,1008.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,349800.0,2600.0,True,,,False,False,FOR_SALE,329900.0,,710204000.0,True,False,False,USD,USA,278700.0,9583.2,sqft,False,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
95233592,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7d7f7be6113174732e930eeed9e250fd-p_e.jpg,True,/homedetails/12-Terrace-Dr-Wilton-ME-04294/95233592_zpid/,FOR_SALE,Active,"$225,000",$225K,"12 Terrace Drive, Wilton, ME 04294",2.0,1.0,1036.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,On Point Realty,,44.62022,-70.199455,,,95233592.0,12 Terrace Drive,04294,Wilton,ME,44.62022,-70.199455,225000.0,1.0,2.0,1036.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,1594.0,True,,,False,False,FOR_SALE,225000.0,,,True,False,False,USD,USA,97188.0,2.8,acres,False,,,https://photos.zillowstatic.com/fp/8a527630cff130a4fd88976dcbd26ba8-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,
56811219,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3c6afbdf9d3dd1afc63f1ac89cb5ee64-p_e.jpg,True,/homedetails/60-Brooklyn-St-North-Adams-MA-01247/56811219_zpid/,FOR_SALE,House for sale,"$219,000",$219K,"60 Brooklyn St, North Adams, MA 01247",4.0,1.0,2229.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Aimee V Annichiarico,BISHOP WEST REAL ESTATE,245035000.0,42.707047,-73.1121,,,56811219.0,60 Brooklyn St,01247,North Adams,MA,42.707047,-73.1121,219000.0,1.0,4.0,2229.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,231500.0,2199.0,True,,,False,False,FOR_SALE,219000.0,,245035000.0,True,False,False,USD,USA,198700.0,0.48,acres,False,,,,,,,,,,,,,,,,,,,,,,,
86818328,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/86d9b4958fd37e14ca410590b7a369d3-p_e.jpg,True,/homedetails/69-Emerald-Dr-Danville-NH-03819/86818328_zpid/,FOR_SALE,Active,"$674,900",$675K,"69 Emerald Drive, Danville, NH 03819",4.0,3.0,2744.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,,,503985000.0,42.93258,-71.10168,SHOWCASE,Showcase,86818328.0,69 Emerald Drive,03819,Danville,NH,42.93258,-71.10168,674900.0,3.0,4.0,2744.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,,,False,False,FOR_SALE,674900.0,,503985000.0,True,False,False,USD,USA,488700.0,2.7,acres,True,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
92897738,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c31b533fa4b7cbc99f70cd378cb612ba-p_e.jpg,True,/homedetails/42-Lamprey-Village-Dr-Epping-NH-03042/92897738_zpid/,FOR_SALE,Active,"$399,900",$400K,"42 Lamprey Village Drive, Epping, NH 03042",3.0,3.0,3396.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,324397000.0,43.038155,-71.08624,OPEN_HOUSE,Open: Sun. 11am-1pm,92897738.0,42 Lamprey Village Drive,03042,Epping,NH,43.038155,-71.08624,399900.0,3.0,3.0,3396.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,3949.0,True,True,Sun. 11am-1pm,False,False,FOR_SALE,399900.0,"[{'open_house_start': 1717351200000, 'open_house_end': 1717358400000}]",324397000.0,True,False,False,USD,USA,390200.0,0.35,acres,False,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
57078554,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/694556d0a60a0b277b5cfb7810d6c3c4-p_e.jpg,True,/homedetails/52-High-St-Hudson-MA-01749/57078554_zpid/,FOR_SALE,House for sale,"$399,999",$400K,"52 High St, Hudson, MA 01749",3.0,2.0,1291.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,The Goneau Group,Keller Williams Realty North Central,404505000.0,42.395294,-71.56333,OPEN_HOUSE,Open: Sun. 12-2pm,57078554.0,52 High St,01749,Hudson,MA,42.395294,-71.56333,399999.0,2.0,3.0,1291.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,433500.0,2999.0,True,True,Sun. 12-2pm,False,False,FOR_SALE,399999.0,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",404505000.0,True,False,False,USD,USA,383400.0,7351.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,
350442552,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5cf7d1613e814db8aac205cd18b45c00-p_e.jpg,True,/homedetails/14-Caspian-Way-23-Leominster-MA-01453/350442552_zpid/,FOR_SALE,Townhouse for sale,"$184,398",$184K,"14 Caspian Way #23, Leominster, MA 01453",2.0,2.0,1376.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Jaime Thorsen,"Janice Mitchell R.E., Inc",1009305000.0,42.50201,-71.73204,,,350442552.0,14 Caspian Way #23,01453,Leominster,MA,42.50201,-71.73204,184398.0,2.0,2.0,1376.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,,,True,,,False,False,FOR_SALE,184398.0,,1009305000.0,True,False,False,USD,USA,,,,False,,# 23,,,,,,,,,,,,,,,,,,,,,
86788900,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a2b960f6299a4947e265da34b74b580b-p_e.jpg,True,/homedetails/9-Spring-St-Raymond-NH-03077/86788900_zpid/,FOR_SALE,Active,"$265,000",$265K,"9 Spring Street, Raymond, NH 03077",3.0,2.0,1152.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,266843000.0,43.007244,-71.1574,,,86788900.0,9 Spring Street,03077,Raymond,NH,43.007244,-71.1574,265000.0,2.0,3.0,1152.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,284600.0,1061.0,True,,,False,False,FOR_SALE,265000.0,,266843000.0,True,False,False,USD,USA,189600.0,0.75,acres,False,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
32449639,ForSale,RecentChange,https://photos.zillowstatic.com/fp/810891afdbafdb53b4ffafff3bd5bedb-p_e.jpg,True,/homedetails/900-W-River-Rd-Gansevoort-NY-12831/32449639_zpid/,FOR_SALE,Active,$1,$1,"900 West River Road, Northumberland, NY 12831",2.0,1.0,1200.0,False,False,ForSale,Unknown Listed By,False,False,False,False,True,False,False,,False,False,,Four Seasons Sothebys Int RE,3860505000.0,43.184635,-73.58247,,,32449639.0,900 West River Road,12831,Gansevoort,NY,43.184635,-73.58247,1.0,1.0,2.0,1200.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,1599.0,,,,False,False,FOR_SALE,1.0,,3860505000.0,True,False,False,USD,USA,255363.0,45.0,acres,False,,,,True,True,True,,,,,,,,,,,,,,,,,
84946310,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7c823aba56e96b6a2dfd896fe3f40c61-p_e.jpg,True,/homedetails/66-Bridgton-Rd-Westbrook-ME-04092/84946310_zpid/,FOR_SALE,Active,"$300,000",$300K,"66 Bridgton Road, Westbrook, ME 04092",2.0,1.0,990.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Maine Real Estate Experts,,43.70547,-70.32719,,,84946310.0,66 Bridgton Road,04092,Westbrook,ME,43.70547,-70.32719,300000.0,1.0,2.0,990.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,327400.0,2714.0,True,,,False,False,FOR_SALE,300000.0,,,True,False,False,USD,USA,163000.0,0.27999999999999997,acres,False,,,https://photos.zillowstatic.com/fp/8a527630cff130a4fd88976dcbd26ba8-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,
92815629,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b034caa177e57444e4f8bee58d18eac8-p_e.jpg,True,/homedetails/133-Mountain-Rd-Gilmanton-Iw-NH-03837/92815629_zpid/,FOR_SALE,Active,"$415,000",$415K,"133 Mountain Road, Gilmanton, NH 03837",3.0,2.0,2376.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,326079000.0,43.42969,-71.298515,,,92815629.0,133 Mountain Road,03837,Gilmanton Iw,NH,43.42969,-71.298515,415000.0,2.0,3.0,2376.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,436500.0,2974.0,True,,,False,False,FOR_SALE,415000.0,,326079000.0,True,False,False,USD,USA,231200.0,2.64,acres,False,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
56758171,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/87eaa37835282a7b5448e4035c0397b5-p_e.jpg,True,/homedetails/153-Brookline-St-Worcester-MA-01603/56758171_zpid/,FOR_SALE,House for sale,"$339,900",$340K,"153 Brookline St, Worcester, MA 01603",3.0,2.0,1448.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Joseph Provost,The Pros Real Estate Services,490905000.0,42.24997,-71.847565,,,56758171.0,153 Brookline St,01603,Worcester,MA,42.24997,-71.847565,339900.0,2.0,3.0,1448.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,369400.0,2650.0,True,,,False,False,FOR_SALE,339900.0,,490905000.0,True,False,False,USD,USA,293000.0,10000.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,
29688488,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1aeb080d3b8567ec5a0d1335767cd4d1-p_e.jpg,True,/homedetails/29-Grandview-Dr-Latham-NY-12110/29688488_zpid/,FOR_SALE,Active,"$359,900",$360K,"29 Grandview Drive, Latham, NY 12110",3.0,2.0,1527.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Listing by: McCurdy Real Estate Group, Inc",318105000.0,42.745476,-73.766624,,,29688488.0,29 Grandview Drive,12110,Latham,NY,42.745476,-73.766624,359900.0,2.0,3.0,1527.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,395400.0,2749.0,True,,,False,False,FOR_SALE,359900.0,,318105000.0,True,False,False,USD,USA,243100.0,0.32,acres,False,,,,True,,,,,,,,,,,,,,,,,,,
56273151,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b95ebcec2c2d725add72f5dd336ef7da-p_e.jpg,True,/homedetails/54-Sturges-St-Medford-MA-02155/56273151_zpid/,FOR_SALE,House for sale,"$399,000",$399K,"54 Sturges St, Medford, MA 02155",3.0,2.0,1320.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Dan Loprete,Realty Executives,490905000.0,42.43928,-71.09531,,,56273151.0,54 Sturges St,02155,Medford,MA,42.43928,-71.09531,399000.0,2.0,3.0,1320.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,442600.0,3949.0,True,,,False,False,FOR_SALE,399000.0,,490905000.0,True,False,False,USD,USA,618300.0,4500.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,
57570982,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/38422af27a790d44c12122144f6eef57-p_e.jpg,True,/homedetails/29-S-Maple-St-Brookfield-MA-01506/57570982_zpid/,FOR_SALE,House for sale,"$299,900",$300K,"29 S Maple St, Brookfield, MA 01506",3.0,2.0,1142.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Michael Navoian,Weichert Realtors - Atlantic Properties,404505000.0,42.210777,-72.09129,,,57570982.0,29 S Maple St,01506,Brookfield,MA,42.210777,-72.09129,299900.0,2.0,3.0,1142.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,308200.0,2500.0,True,,,False,False,FOR_SALE,299900.0,,404505000.0,True,False,False,USD,USA,158900.0,0.44800275482093666,acres,False,,,,,,,,,,,,,,,,,,,,,,,
2066737825,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d473ba188084e63d485d92f174efa82b-p_e.jpg,True,/homedetails/9701-State-Route-116-Hinesburg-VT-05461/2066737825_zpid/,FOR_SALE,Active,"$425,000",$425K,"9701 VT ROUTE 116, Hinesburg, VT 05461",3.0,2.0,1749.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,280765000.0,44.342,-73.11681,OPEN_HOUSE,Open: Sun. 11am-1pm,2066737825.0,9701 VT ROUTE 116,05461,Hinesburg,VT,44.342,-73.11681,425000.0,2.0,3.0,1749.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,461700.0,2400.0,True,True,Sun. 11am-1pm,False,False,FOR_SALE,425000.0,"[{'open_house_start': 1717351200000, 'open_house_end': 1717358400000}]",280765000.0,True,False,False,USD,USA,,1.0,acres,False,Listing provided by PrimeMLS,,,,,,,,,,,,,,,,,,,,,,
95232270,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9b52779c01d4a617518c25b5a8600ac6-p_e.jpg,True,/homedetails/24-Eagle-Dr-Windham-ME-04062/95232270_zpid/,FOR_SALE,Active,"$649,000",$649K,"24 Eagle Drive, Windham, ME 04062",3.0,2.0,1505.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Maine Real Estate Co,,43.85823,-70.44353,,,95232270.0,24 Eagle Drive,04062,Windham,ME,43.85823,-70.44353,649000.0,2.0,3.0,1505.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,694400.0,2700.0,True,,,False,False,FOR_SALE,649000.0,,,True,False,False,USD,USA,307400.0,6534.0,sqft,False,,,https://photos.zillowstatic.com/fp/8a527630cff130a4fd88976dcbd26ba8-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,
193647470,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/37f567610f8d642169b51be33852da41-p_e.jpg,True,/homedetails/56-Cote-Rd-Monson-MA-01057/193647470_zpid/,FOR_SALE,House for sale,"$300,000",$300K,"56 Cote Rd, Monson, MA 01057",3.0,2.0,1733.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Cheryl Malandrinos,"HB Real Estate, LLC",318105000.0,42.100918,-72.34842,,,193647470.0,56 Cote Rd,01057,Monson,MA,42.100918,-72.34842,300000.0,2.0,3.0,1733.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,317100.0,3200.0,True,,,False,False,FOR_SALE,300000.0,,318105000.0,True,False,False,USD,USA,284400.0,3.06,acres,False,,,,,,,,,,,,,,,,,,,,,,,
92848955,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2422aac65e0b266cbee6a79c330c820a-p_e.jpg,True,/homedetails/795-Hall-Rd-Bristol-NH-03222/92848955_zpid/,FOR_SALE,Active,"$414,900",$415K,"795 Hall Road, Bristol, NH 03222",3.0,2.0,1500.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,240952000.0,43.621185,-71.71429,,,92848955.0,795 Hall Road,03222,Bristol,NH,43.621185,-71.71429,414900.0,2.0,3.0,1500.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,438100.0,2999.0,True,,,False,False,FOR_SALE,414900.0,,240952000.0,True,False,False,USD,USA,205900.0,2.35,acres,False,Listing provided by PrimeMLS,,,,,,1717052400000.0,16400.0,,,,,,,,,,,,,,,
92877937,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f02fff027108037d5f3916c2146ffed3-p_e.jpg,True,/homedetails/1453-Upper-City-Rd-Pittsfield-NH-03263/92877937_zpid/,FOR_SALE,Active,"$375,000",$375K,"1453 Upper City Road, Pittsfield, NH 03263",3.0,2.0,1404.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,56334000.0,43.333176,-71.35606,TIME_ON_INFO,15 hours ago,92877937.0,1453 Upper City Road,03263,Pittsfield,NH,43.333176,-71.35606,375000.0,2.0,3.0,1404.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,,,False,False,FOR_SALE,375000.0,,56334000.0,True,False,False,USD,USA,205300.0,5.01,acres,False,Listing provided by PrimeMLS,,,,,,,,,False,,,,,,,,,,,,,
57510279,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f68e24c9953d0ede4c65090f69ec7c50-p_e.jpg,True,/homedetails/50-Hoover-Rd-Walpole-MA-02081/57510279_zpid/,FOR_SALE,House for sale,"$449,000",$449K,"50 Hoover Rd, Walpole, MA 02081",3.0,1.0,1287.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Bridget Graham,Coldwell Banker Realty - Westwood,404505000.0,42.162003,-71.233154,,,57510279.0,50 Hoover Rd,02081,Walpole,MA,42.162003,-71.233154,449000.0,1.0,3.0,1287.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,483300.0,2575.0,True,,,False,False,FOR_SALE,449000.0,,404505000.0,True,False,False,USD,USA,383300.0,0.3678145087235996,acres,False,,,,,,,,,,,,,,,,,,,,,,,
