zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,flexFieldText,flexFieldType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.priceReduction,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.priceChange,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,info2String,hdpData.homeInfo.listing_sub_type.is_foreclosure,hdpData.homeInfo.unit,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,lotAreaString,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,availabilityDate,hdpData.homeInfo.videoCount,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,lotId
8414684,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8d31355fb98ec08d552ee16d210f2b2a-p_e.jpg,True,/homedetails/5154-Buck-Springs-Rd-Pinetop-AZ-85935/8414684_zpid/,FOR_SALE,House for sale,"$445,000",$445K,"5154 Buck Springs Rd, Pinetop, AZ 85935",3.0,2.0,1809.0,Showcase,showcase,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,West USA Realty - Pinetop,1878177000,34.11266,-109.898415,8414684.0,5154 Buck Springs Rd,85935,Pinetop,AZ,34.11266,-109.898415,445000.0,1717138800000.0,2.0,3.0,1809.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2400.0,True,"$5,000 (May 31)",False,False,FOR_SALE,445000.0,-5000.0,1878177000.0,True,False,False,USD,USA,397967.0,0.29,acres,True,,,,,,,,,,,,,,,,,,,,
8399873,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5073b86ad709476c605bdd24a33da053-p_e.jpg,True,/homedetails/8332-Daggs-Loop-Show-Low-AZ-85901/8399873_zpid/,FOR_SALE,House for sale,"$575,000",$575K,"8332 Daggs Loop, Show Low, AZ 85901",4.0,2.0,1523.0,22 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Keller Williams Arizona Realty,1979506000,34.356846,-109.995384,8399873.0,8332 Daggs Loop,85901,Show Low,AZ,34.356846,-109.995384,575000.0,1715324400000.0,2.0,4.0,1523.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1999.0,True,,False,False,FOR_SALE,575000.0,175100.0,1979506000.0,True,False,False,USD,USA,201899.0,0.31,acres,False,549400.0,,,,,,,,,,,,,,,,,,,
8415023,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9287f58fcd9eb5b1020edfd509e60bf0-p_e.jpg,True,/homedetails/4313-Big-Cienega-Cir-Pinetop-AZ-85935/8415023_zpid/,FOR_SALE,House for sale,"$576,000",$576K,"4313 Big Cienega Cir, Pinetop, AZ 85935",3.0,2.0,1521.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Advantage Realty Professionals - Show Low,187320000,34.111893,-109.90799,8415023.0,4313 Big Cienega Cir,85935,Pinetop,AZ,34.111893,-109.90799,576000.0,,2.0,3.0,1521.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2299.0,True,,False,False,FOR_SALE,576000.0,,187320000.0,True,False,False,USD,USA,527038.0,0.32,acres,False,576800.0,,,,,,,,,,,,,,,,,,,
8399956,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/303a0a63a64c5545b70699e765a5b3b8-p_e.jpg,True,/homedetails/8540-Deer-Run-Dr-Show-Low-AZ-85901/8399956_zpid/,FOR_SALE,Home for sale,"$140,000",$140K,"8540 Deer Run Dr, Show Low, AZ 85901",2.0,2.0,728.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Keller Williams Arizona Realty,211765000,34.311855,-109.97781,8399956.0,8540 Deer Run Dr,85901,Show Low,AZ,34.311855,-109.97781,140000.0,,2.0,2.0,728.0,MANUFACTURED,FOR_SALE,-1.0,False,False,1700.0,True,,False,False,FOR_SALE,140000.0,,211765000.0,True,False,False,USD,USA,56105.0,1.24,acres,False,,,,,,,,,,,,,,,,,,,,
8414379,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/30bb7864af0b2e510ef6f48b77aafefa-p_e.jpg,True,/homedetails/2972-S-Wapiti-Ln-Pinetop-AZ-85935/8414379_zpid/,FOR_SALE,House for sale,"$435,000",$435K,"2972 S Wapiti Ln, Pinetop, AZ 85935",2.0,2.0,1456.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,West USA Realty - Pinetop,176564000,34.11292,-109.937,8414379.0,2972 S Wapiti Ln,85935,Pinetop,AZ,34.11292,-109.937,435000.0,,2.0,2.0,1456.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2299.0,True,,False,False,FOR_SALE,435000.0,,176564000.0,True,False,False,USD,USA,350144.0,9147.6,sqft,False,433500.0,,,,,,,,,,,,,,,,,,,
133773796,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b995903e26ffcfb71082437ecf793368-p_e.jpg,True,/homedetails/4547-Aztec-Rd-Snowflake-AZ-85937/133773796_zpid/,FOR_SALE,House for sale,"$299,999",$300K,"4547 Aztec Rd, Snowflake, AZ 85937",2.0,2.0,1364.0,69 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,West USA Realty - Show Low,5993730000,34.54308,-109.922874,133773796.0,4547 Aztec Rd,85937,Snowflake,AZ,34.54308,-109.922874,299999.0,1716274800000.0,2.0,2.0,1364.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1949.0,True,"$10,001 (May 21)",False,False,FOR_SALE,299999.0,-10001.0,5993730000.0,True,False,False,USD,USA,21571.0,19.65,acres,False,285300.0,,,,,,,,,,,,,,,,,,,
8415371,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8c8a141326b7153f62e15fc048a443b5-p_e.jpg,True,/homedetails/5121-Black-Panther-Loop-Pinetop-AZ-85935/8415371_zpid/,FOR_SALE,House for sale,"$689,850",$690K,"5121 Black Panther Loop, Pinetop, AZ 85935",3.0,3.0,2060.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Frank M. Smith & Associates - Main,211765000,34.104828,-109.89876,8415371.0,5121 Black Panther Loop,85935,Pinetop,AZ,34.104828,-109.89876,689850.0,,3.0,3.0,2060.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2500.0,True,,False,False,FOR_SALE,689850.0,,211765000.0,True,False,False,USD,USA,496468.0,0.27999999999999997,acres,False,689200.0,,,,,,,,,,,,,,,,,,,
7428418,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7643145c066fbd884e41fa0c058ad6e7-p_e.jpg,True,/homedetails/309-W-Santee-St-Globe-AZ-85501/7428418_zpid/,FOR_SALE,House for sale,"$149,900",$150K,"309 W Santee St, Globe, AZ 85501",3.0,2.0,1384.0,"Price cut: $9,100 (Jun 01)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Jason Mitchell Real Estate,2311920000,33.40223,-110.79687,7428418.0,309 W Santee St,85501,Globe,AZ,33.40223,-110.79687,149900.0,1717225200000.0,2.0,3.0,1384.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,True,"$9,100 (Jun 1)",False,False,FOR_SALE,149900.0,-9100.0,2311920000.0,True,False,False,USD,USA,135727.0,9970.0,sqft,False,,Listing provided by ARMLS,,,,,,,,,,,,,,,,,,
71336758,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b5bcfd7d0c30ed274f843ce9dc715ab9-p_e.jpg,True,/homedetails/141-W-Thornton-Rd-Show-Low-AZ-85901/71336758_zpid/,FOR_SALE,House for sale,"$625,000",$625K,"141 W Thornton Rd, Show Low, AZ 85901",4.0,3.0,1979.0,"Price cut: $25,000 (May 31)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Torreon Realty,846778000,34.266464,-110.044304,71336758.0,141 W Thornton Rd,85901,Show Low,AZ,34.266464,-110.044304,625000.0,1717138800000.0,3.0,4.0,1979.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2299.0,True,"$25,000 (May 31)",False,False,FOR_SALE,625000.0,-25000.0,846778000.0,True,False,False,USD,USA,378643.0,0.33999999999999997,acres,False,,,,,,,,,,,,,,,,,,,,
108337587,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c51121608442a0301b5237798d882a82-p_e.jpg,True,/homedetails/8702-Supancheck-Rd-Show-Low-AZ-85901/108337587_zpid/,FOR_SALE,House for sale,"$145,000",$145K,"8702 Supancheck Rd, Show Low, AZ 85901",1.0,1.0,400.0,16 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Realty Executives Arizona Territory,1440971000,34.362736,-109.96288,108337587.0,8702 Supancheck Rd,85901,Show Low,AZ,34.362736,-109.96288,145000.0,,1.0,1.0,400.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1200.0,True,,False,False,FOR_SALE,145000.0,,1440971000.0,True,False,False,USD,USA,21228.0,2.57,acres,False,134600.0,,,,,,,,,,,,,,,,,,,
8398343,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f191f0a38690bd6b5a6367aa027536e3-p_e.jpg,True,/homedetails/3870-Petersen-Rd-Snowflake-AZ-85937/8398343_zpid/,FOR_SALE,House for sale,"$370,000",$370K,"3870 Petersen Rd, Snowflake, AZ 85937",3.0,2.0,1898.0,"Price cut: $40,000 (May 28)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Realty Executives Arizona Territory,2737524000,34.488605,-110.15928,8398343.0,3870 Petersen Rd,85937,Snowflake,AZ,34.488605,-110.15928,370000.0,1716879600000.0,2.0,3.0,1898.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2550.0,True,"$40,000 (May 28)",False,False,FOR_SALE,370000.0,-40000.0,2737524000.0,True,False,False,USD,USA,336629.0,5.0,acres,False,359000.0,,,,,,,,,,,,,,,,,,,
7436242,ForSale,Non Owner Occupied,https://photos.zillowstatic.com/fp/8431ba2bf3fe0949f0564e036b862038-p_e.jpg,True,/homedetails/911-W-Standage-Dr-Payson-AZ-85541/7436242_zpid/,FOR_SALE,Foreclosure,"$249,900",$250K,"911 W Standage Dr, Payson, AZ 85541",3.0,3.0,1584.0,46 days on Zillow,daysOnZillow,False,False,ForSale,Foreclosure,False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/0171ab2ffac04c121869563ec019a2d9-zillow_web_48_23.jpg,ARIZONA RESOURCE REALTY,4057829000,34.32145,-111.14438,7436242.0,911 W Standage Dr,85541,Payson,AZ,34.32145,-111.14438,249900.0,,3.0,3.0,1584.0,MANUFACTURED,FOR_SALE,-1.0,False,False,2199.0,,,False,False,FOR_SALE,249900.0,,4057829000.0,True,False,False,USD,USA,53586.0,0.42,acres,False,265000.0,,True,,,,,,,,,,,,,,,,,
251195430,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/60e0aa772bbd87c82a6a39ccc067834c-p_e.jpg,True,/homedetails/49969-N-State-Highway-288-Young-AZ-85554/251195430_zpid/,FOR_SALE,House for sale,"$897,000",$897K,"49969 N State Highway 288, Young, AZ 85554",4.0,3.0,3504.0,19 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Rambo Realty & Investment,71910000,34.11956,-110.92668,251195430.0,49969 N State Highway 288,85554,Young,AZ,34.11956,-110.92668,897000.0,,3.0,4.0,3504.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,True,,False,False,FOR_SALE,897000.0,,71910000.0,True,False,False,USD,USA,453281.0,5.0345,acres,False,,Listing provided by ARMLS,,,,,,,,,,,,,,,,,,
347561491,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/17de88d4b0ec27ee7c24050e611b1f27-p_e.jpg,True,/homedetails/22-Abbe-Spgs-Magdalena-NM-87825/347561491_zpid/,FOR_SALE,House for sale,"$175,000",$175K,"22 Abbe Spgs, Magdalena, NM 87825",3.0,2.0,2000.0,52 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Realty One of New Mexico,4546519000,34.29013,-107.37093,347561491.0,22 Abbe Spgs,87825,Magdalena,NM,34.29013,-107.37093,175000.0,,2.0,3.0,2000.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,True,,False,False,FOR_SALE,175000.0,,4546519000.0,True,False,False,USD,USA,,30.74,acres,False,,,,,,,,,,,,,,,,,,,,
7443097,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/764f484f1c726f252c84998195b3e3c6-p_e.jpg,True,/homedetails/49315-N-State-Highway-288-Young-AZ-85554/7443097_zpid/,FOR_SALE,House for sale,"$249,000",$249K,"49315 N State Highway 288, Young, AZ 85554",4.0,2.0,1890.0,5 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/0171ab2ffac04c121869563ec019a2d9-zillow_web_48_23.jpg,ProSmart Realty,479228000,34.111,-110.93093,7443097.0,49315 N State Highway 288,85554,Young,AZ,34.111,-110.93093,249000.0,,2.0,4.0,1890.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2299.0,True,,False,False,FOR_SALE,249000.0,,479228000.0,True,False,False,USD,USA,146093.0,0.32,acres,False,246700.0,,,,,,,,,,,,,,,,,,,
8392840,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/983d5188ae0764151e1e92e6eb4f5af8-p_e.jpg,True,/homedetails/117-Hipkoe-Dr-Winslow-AZ-86047/8392840_zpid/,FOR_SALE,House for sale,"$199,999",$200K,"117 Hipkoe Dr, Winslow, AZ 86047",3.0,2.0,2025.0,22 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/955eee6a094880763fd57cf5e7681f72-zillow_web_48_23.jpg,Harley Hendricks Realty,1968171000,35.04015,-110.72448,8392840.0,117 Hipkoe Dr,86047,Winslow,AZ,35.04015,-110.72448,199999.0,,2.0,3.0,2025.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,3249.0,True,,False,False,FOR_SALE,199999.0,,1968171000.0,True,False,False,USD,USA,245584.0,0.32999999999999996,acres,False,185500.0,,,,,,,,,,,,,,,,,,,
351441428,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/dd1cb8f80d7fc8b4f082d6f1d6524334-p_e.jpg,True,/homedetails/22-County-Road-3027-N-Show-Low-AZ-85901/351441428_zpid/,FOR_SALE,Home for sale,"$350,000",$350K,"22 County Road 3027 N, Show Low, AZ 85901",3.0,2.0,1480.0,21 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Advantage Realty Professionals - Lakeside,75797000,34.27697,-109.804115,351441428.0,22 County Road 3027 N,85901,Show Low,AZ,34.27697,-109.804115,350000.0,,2.0,3.0,1480.0,MANUFACTURED,FOR_SALE,-1.0,False,False,,True,,False,False,FOR_SALE,350000.0,,75797000.0,True,False,False,USD,USA,,1.82,acres,False,,,,,,,,,,,,,,,,,,,,
8400896,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/55fd7303087381e6b6bb5e01fcdab6af-p_e.jpg,True,/homedetails/2057-Weber-Way-Show-Low-AZ-85901/8400896_zpid/,FOR_SALE,House for sale,"$319,900",$320K,"2057 Weber Way, Show Low, AZ 85901",3.0,2.0,1801.0,22 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,West USA Realty - Show Low,1978187000,34.363617,-110.01537,8400896.0,2057 Weber Way,85901,Show Low,AZ,34.363617,-110.01537,319900.0,,2.0,3.0,1801.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2282.0,True,,False,False,FOR_SALE,319900.0,,1978187000.0,True,False,False,USD,USA,239038.0,1.0,acres,False,302800.0,,,,,,,,,,,,,,,,,,,
8418892,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/11d119e13eb407b20f2604a4854e7f6f-p_e.jpg,True,/homedetails/636-N-Woodland-Rd-Lakeside-AZ-85929/8418892_zpid/,FOR_SALE,House for sale,"$330,000",$330K,"636 N Woodland Rd, Lakeside, AZ 85929",3.0,3.0,2995.0,22 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Frank M. Smith & Associates - Main,1963741000,34.146523,-109.972374,8418892.0,636 N Woodland Rd,85929,Lakeside,AZ,34.146523,-109.972374,330000.0,,3.0,3.0,2995.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,3599.0,True,,False,False,FOR_SALE,330000.0,,1963741000.0,True,False,False,USD,USA,315412.0,0.47000000000000003,acres,False,312200.0,,,,,,,,,,,,,,,,,,,
2077259531,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a28058f8068c4f2859b462ab6d314baa-p_e.jpg,True,/homedetails/34-Yucca-Drive-Ramah-NM-87321/2077259531_zpid/,FOR_SALE,House for sale,"$219,000",$219K,"34 Yucca Drive, Ramah, NM 87321",1.0,1.0,625.0,56 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,Berkshire Hathaway Home Svc NM,4882514000,35.207214,-108.50276,2077259531.0,34 Yucca Drive,87321,Ramah,NM,35.207214,-108.50276,219000.0,1715065200000.0,1.0,1.0,625.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1400.0,True,"$15,000 (May 7)",False,False,FOR_SALE,219000.0,-15000.0,4882514000.0,True,False,False,USD,USA,,5.5,acres,False,210000.0,,,,,,,,,,,,,,,,,,,
8409701,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3bedff18c35c25cd77f00b74a40039d1-p_e.jpg,True,/homedetails/2398-W-Whipple-St-Show-Low-AZ-85901/8409701_zpid/,FOR_SALE,Home for sale,"$194,500",$195K,"2398 W Whipple St, Show Low, AZ 85901",2.0,1.0,720.0,9 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Realty Executives Arizona Territory,835909000,34.24123,-110.06792,8409701.0,2398 W Whipple St,85901,Show Low,AZ,34.24123,-110.06792,194500.0,,1.0,2.0,720.0,MANUFACTURED,FOR_SALE,-1.0,False,False,1450.0,True,,False,False,FOR_SALE,194500.0,,835909000.0,True,False,False,USD,USA,97218.0,9147.6,sqft,False,188400.0,,,,,,,,,,,,,,,,,,,
248411094,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/af2db3bb1e2dfa43da3ee2e31eff6c0c-p_e.jpg,True,/homedetails/3060-Blackies-Rd-Taylor-AZ-85939/248411094_zpid/,FOR_SALE,House for sale,"$325,500",$326K,"3060 Blackies Rd, Taylor, AZ 85939",3.0,2.0,1795.0,5 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Ultimate Properties, Inc.",501494000,34.43574,-110.06652,248411094.0,3060 Blackies Rd,85939,Taylor,AZ,34.43574,-110.06652,325500.0,,2.0,3.0,1795.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,True,,False,False,FOR_SALE,325500.0,,501494000.0,True,False,False,USD,USA,289071.0,0.6300045913682277,acres,False,,Listing provided by ARMLS,,,,,,,,,,,,,,,,,,
348114676,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f18ce7feeb08162c62c2ecad27604e0f-p_e.jpg,True,/homedetails/8455-Ridge-Dr-Show-Low-AZ-85901/348114676_zpid/,FOR_SALE,House for sale,"$488,800",$489K,"8455 Ridge Dr, Show Low, AZ 85901",3.0,2.0,2163.0,44 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,RE/MAX Mountain Valley - Show Low,3863078000,34.34515,-109.98528,348114676.0,8455 Ridge Dr,85901,Show Low,AZ,34.34515,-109.98528,488800.0,,2.0,3.0,2163.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2400.0,True,,False,False,FOR_SALE,488800.0,,3863078000.0,True,False,False,USD,USA,,0.71,acres,False,461000.0,,,,,,,,,,,,,,,,,,,
2054308323,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0d00700d4c84805207ff8b5cc82a6fc7-p_e.jpg,True,/homedetails/State-Route-61-Concho-AZ-85924/2054308323_zpid/,FOR_SALE,House for sale,"$124,900",$125K,"State Route 61, Concho, AZ 85924",2.0,1.0,400.0,29 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Realty Executives Arizona Territory,2584041000,34.350002,-109.72328,2054308323.0,State Route 61,85924,Concho,AZ,34.350002,-109.72328,124900.0,1716534000000.0,1.0,2.0,400.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1050.0,True,"$5,000 (May 24)",False,False,FOR_SALE,124900.0,-5000.0,2584041000.0,True,False,False,USD,USA,,9.22,acres,False,112300.0,,,,,,,,,,,,,,,,,,,
60170007,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8c4ceddc64aa5d36c41a6d3fbe2ccb08-p_e.jpg,True,/homedetails/495-W-Benny-Jay-Ln-Eagar-AZ-85925/60170007_zpid/,FOR_SALE,House for sale,"$589,000",$589K,"495 W Benny Jay Ln, Eagar, AZ 85925",4.0,3.0,3453.0,18 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,"DPR Realty, LLC",66301000,34.08666,-109.30292,60170007.0,495 W Benny Jay Ln,85925,Eagar,AZ,34.08666,-109.30292,589000.0,,3.0,4.0,3453.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2974.0,True,,False,False,FOR_SALE,589000.0,,66301000.0,True,False,False,USD,USA,455094.0,1.16,acres,False,587400.0,,,,,,,,,,,,,,,,,,,
71344558,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f2823ec1c404a0df771c2ded4184caa4-p_e.jpg,True,/homedetails/2302-Shangri-La-Ln-Overgaard-AZ-85933/71344558_zpid/,FOR_SALE,House for sale,"$345,000",$345K,"2302 Shangri La Ln, Overgaard, AZ 85933",3.0,2.0,1248.0,121 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Keller Williams Arizona Realty,10526274000,34.39093,-110.54076,71344558.0,2302 Shangri La Ln,85933,Overgaard,AZ,34.39093,-110.54076,345000.0,1715756400000.0,2.0,3.0,1248.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1800.0,True,"$5,000 (May 15)",False,False,FOR_SALE,345000.0,-5000.0,10526274000.0,True,False,False,USD,USA,232147.0,1306.8,sqft,False,330400.0,,,,,,,,,,,,,,,,,,,
8404724,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ff2a1414338a7ba85a44cbd325489e86-p_e.jpg,True,/homedetails/2057-Chipmunk-Xing-Overgaard-AZ-85933/8404724_zpid/,FOR_SALE,Home for sale,"$264,000",$264K,"2057 Chipmunk Xing, Overgaard, AZ 85933",3.0,2.0,1120.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/627e7741e2a1597cff9a92dd2ab08691-zillow_web_48_23.jpg,Diane Dahlin's Pine Rim Realty,344899000,34.406803,-110.569374,8404724.0,2057 Chipmunk Xing,85933,Overgaard,AZ,34.406803,-110.569374,264000.0,,2.0,3.0,1120.0,MANUFACTURED,FOR_SALE,-1.0,False,False,1875.0,True,,False,False,FOR_SALE,264000.0,,344899000.0,True,False,False,USD,USA,99680.0,9583.2,sqft,False,256200.0,,,,,,,,,,,,,,,,,,,
