zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,flexFieldText,flexFieldType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.taxAssessedValue,info2String,info6String,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,info3String,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceChange,hdpData.homeInfo.priceReduction,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,availabilityDate,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,hdpData.homeInfo.unit,lotAreaString,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.listing_sub_type.is_foreclosure,hdpData.homeInfo.videoCount
2106487215,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/760aecf55b11d25513dfad74581edb5c-p_e.jpg,True,/homedetails/1422-S-1st-St-Aberdeen-SD-57401/2106487215_zpid/,FOR_SALE,House for sale,"$252,000",$252K,"1422 S 1st St, Aberdeen, SD 57401",3.0,3.0,2376.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,"First Premier Realty, Llc",224155000,45.44956,-98.48993,2106487215.0,1422 S 1st St,57401,Aberdeen,SD,45.44956,-98.48993,252000.0,3.0,3.0,2376.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,247200.0,1650.0,True,False,False,FOR_SALE,252000.0,224155000.0,True,False,False,USD,USA,7100.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
78129234,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/443a8e741b8775dd4b92b0cc5b0858a0-p_e.jpg,True,/homedetails/725-Windham-Sq-Glendive-MT-59330/78129234_zpid/,FOR_SALE,House for sale,"$359,900",$360K,"725 Windham Sq, Glendive, MT 59330",4.0,4.0,2846.0,16 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,1437364000,47.106678,-104.69979,78129234.0,725 Windham Sq,59330,Glendive,MT,47.106678,-104.69979,359900.0,4.0,4.0,2846.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,346900.0,2500.0,True,False,False,FOR_SALE,359900.0,1437364000.0,True,False,False,USD,USA,0.26,acres,False,361505.0,,,,,,,,,,,,,,,,,,,,,,,,,,
78382361,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/faf9486b08959baf204dcdabb5e7e6cd-p_e.jpg,True,/homedetails/418-W-Wachter-Ave-Bismarck-ND-58504/78382361_zpid/,FOR_SALE,House for sale,"$424,900",$425K,"418 W Wachter Ave, Bismarck, ND 58504",4.0,3.0,2528.0,Open: Sun 12pm-1:30pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,"BIANCO REALTY, INC.",178876000,46.783997,-100.80008,78382361.0,418 W Wachter Ave,58504,Bismarck,ND,46.783997,-100.80008,424900.0,3.0,4.0,2528.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,421800.0,2194.0,True,False,False,FOR_SALE,424900.0,178876000.0,True,False,False,USD,USA,0.253,acres,False,313400.0,Listing provided by Great North MLS,SHIRLEY THOMAS,True,Sun. 12-1:30pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717360200000}]",,,,,,,,,,,,,,,,,,,,,
117821404,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/577b8ab772c646b69e1f424e311b9c8c-p_e.jpg,True,/homedetails/4412-Carriage-Hills-Dr-Rapid-City-SD-57702/117821404_zpid/,FOR_SALE,House for sale,"$629,000",$629K,"4412 Carriage Hills Dr, Rapid City, SD 57702",4.0,4.0,2100.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,RE/MAX ADVANTAGE,164430000,44.040592,-103.29045,117821404.0,4412 Carriage Hills Dr,57702,Rapid City,SD,44.040592,-103.29045,629000.0,4.0,4.0,2100.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,627400.0,3000.0,True,False,False,FOR_SALE,629000.0,164430000.0,True,False,False,USD,USA,0.48,acres,False,301600.0,Listing provided by Black Hills AOR,,,,,,,,,,,,,,,,,,,,,,,,,
234597790,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ccedce7e2aeba553352f9f342d0c22be-p_e.jpg,True,/homedetails/619-N-Minnesota-St-Mitchell-SD-57301/234597790_zpid/,FOR_SALE,House for sale,"$115,500",$116K,"619 N Minnesota St, Mitchell, SD 57301",4.0,2.0,1596.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,"The Experience Real Estate, Inc",261842000,43.71439,-98.034004,234597790.0,619 N Minnesota St,57301,Mitchell,SD,43.71439,-98.034004,115500.0,2.0,4.0,1596.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,112100.0,1257.0,True,False,False,FOR_SALE,115500.0,261842000.0,True,False,False,USD,USA,0.27,acres,False,65335.0,,,,,,https://photos.zillowstatic.com/fp/c2af7de98783f50a9a17903243deb75d-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,
117807555,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/092e836e917ae5426f5f100a67b156a3-p_e.jpg,True,/homedetails/4580-W-Nike-Rd-Rapid-City-SD-57701/117807555_zpid/,FOR_SALE,House for sale,"$429,500",$430K,"4580 W Nike Rd, Rapid City, SD 57701",5.0,3.0,2640.0,5 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,515250000,44.130688,-103.20814,117807555.0,4580 W Nike Rd,57701,Rapid City,SD,44.130688,-103.20814,429500.0,3.0,5.0,2640.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,425600.0,2999.0,True,False,False,FOR_SALE,429500.0,515250000.0,True,False,False,USD,USA,2.66,acres,False,280900.0,,,,,,,,,,,,,,,,,,,,,,,,,,
117819881,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/069c8ca57c9c1cdc299999b91f8f2fc9-p_e.jpg,True,/homedetails/2508-Harney-Dr-Rapid-City-SD-57702/117819881_zpid/,FOR_SALE,House for sale,"$409,900",$410K,"2508 Harney Dr, Rapid City, SD 57702",3.0,3.0,1966.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,165378000,44.060165,-103.26119,117819881.0,2508 Harney Dr,57702,Rapid City,SD,44.060165,-103.26119,409900.0,3.0,3.0,1966.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,409800.0,2149.0,True,False,False,FOR_SALE,409900.0,165378000.0,True,False,False,USD,USA,9147.6,sqft,False,304700.0,,,,,,,,,,,,,,,,,,,,,,,,,,
113415799,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/29584f0b5811619bdb8a99bfcee0a93f-p_e.jpg,True,/homedetails/8100-Cordgrass-Dr-Bismarck-ND-58503/113415799_zpid/,FOR_SALE,House for sale,"$749,900",$750K,"8100 Cordgrass Dr, Bismarck, ND 58503",4.0,3.0,3536.0,"Price increase: $1,400 (May 31)",priceIncrease,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,GOLDSTONE REALTY,160819000,46.879044,-100.66229,113415799.0,8100 Cordgrass Dr,58503,Bismarck,ND,46.879044,-100.66229,749900.0,3.0,4.0,3536.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,746600.0,3998.0,True,False,False,FOR_SALE,749900.0,160819000.0,True,False,False,USD,USA,1.5,acres,False,501300.0,Listing provided by Great North MLS,Corissa Fischer,,,,,1717138800000.0,1400.0,,,,,,,,,,,,,,,,,,
78412903,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e023321a868c5aee383a6643fee1c97f-p_e.jpg,True,/homedetails/12-N-Adam-St-Northwood-ND-58267/78412903_zpid/,FOR_SALE,House for sale,"$225,000",$225K,"12 N Adam St, Northwood, ND 58267",3.0,3.0,2755.0,3D Tour,threeDHome,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Berkshire Hathaway Homeservices Family Rea,340379000,47.734787,-97.56986,78412903.0,12 N Adam St,58267,Northwood,ND,47.734787,-97.56986,225000.0,3.0,3.0,2755.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,225000.0,340379000.0,True,False,False,USD,USA,10454.4,sqft,False,168600.0,,,,,,,,,,,,,,,,,,,,,,,,,,
234409287,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fb81a9f17bfdfba4bfbd970cedcd4e10-p_e.jpg,True,/homedetails/502-Pheasant-Dr-South-Heart-ND-58655/234409287_zpid/,FOR_SALE,House for sale,"$435,000",$435K,"502 Pheasant Dr, South Heart, ND 58655",4.0,2.0,3160.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,eXp Realty,86853000,46.87079,-102.99329,234409287.0,502 Pheasant Dr,58655,South Heart,ND,46.87079,-102.99329,435000.0,2.0,4.0,3160.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,439000.0,2533.0,True,False,False,FOR_SALE,435000.0,86853000.0,True,False,False,USD,USA,0.45,acres,False,332200.0,,,,,,https://photos.zillowstatic.com/fp/aec9d68ee78b11aaff060cb4a32426b8-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,
119805619,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8ed8c995c164fe2c2a227bc5a38ef2c8-p_e.jpg,True,/homedetails/127-Pine-Haven-Rd-Pine-Haven-WY-82721/119805619_zpid/,FOR_SALE,Home for sale,"$650,000",$650K,"127 Pine Haven Rd, Pine Haven, WY 82721",3.0,2.0,2108.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Ridge Realty,94497000,44.346336,-104.81291,119805619.0,127 Pine Haven Rd,82721,Pine Haven,WY,44.346336,-104.81291,650000.0,2.0,3.0,2108.0,MANUFACTURED,FOR_SALE,-1.0,False,False,650000.0,3465.0,True,False,False,FOR_SALE,650000.0,94497000.0,True,False,False,USD,USA,9.61,acres,False,316736.0,,,,,,https://photos.zillowstatic.com/fp/045ca45c84efa0207492d5bc0b9f5b23-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,
117812160,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9b92ea844a73e29622580b342a1fcf8f-p_e.jpg,True,/homedetails/606-Pluma-Dr-Rapid-City-SD-57702/117812160_zpid/,FOR_SALE,House for sale,"$410,000",$410K,"606 Pluma Dr, Rapid City, SD 57702",5.0,3.0,2520.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,KELLER WILLIAMS REALTY BLACK HILLS,247531000,44.090656,-103.30184,117812160.0,606 Pluma Dr,57702,Rapid City,SD,44.090656,-103.30184,410000.0,3.0,5.0,2520.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,408200.0,2697.0,True,False,False,FOR_SALE,410000.0,247531000.0,True,False,False,USD,USA,7840.8,sqft,False,291900.0,Listing provided by Black Hills AOR,,,,,,,,,,,,,,,,,,,,,,,,,
194744245,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0c1a405377ca1132193d044d2e4d83ad-p_e.jpg,True,/homedetails/110-12th-Ave-NE-Aberdeen-SD-57401/194744245_zpid/,FOR_SALE,House for sale,"$260,000",$260K,"110 12th Ave NE, Aberdeen, SD 57401",5.0,3.0,2800.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,"Lunar Realty, Llc",235643000,45.47752,-98.48606,194744245.0,110 12th Ave NE,57401,Aberdeen,SD,45.47752,-98.48606,260000.0,3.0,5.0,2800.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,256200.0,1999.0,True,False,False,FOR_SALE,260000.0,235643000.0,True,False,False,USD,USA,7500.0,sqft,False,203118.0,,,,,,,,,,,,,,,,,,,,,,,,,,
124505089,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3893bf09b07b2f4922207b1507d1fd2d-p_e.jpg,True,/homedetails/2215-44th-St-Mandan-ND-58554/124505089_zpid/,FOR_SALE,House for sale,"$549,900",$550K,"2215 44th St, Mandan, ND 58554",4.0,2.0,3072.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Paramount Real Estate,92574000,46.78907,-100.92526,124505089.0,2215 44th St,58554,Mandan,ND,46.78907,-100.92526,549900.0,2.0,4.0,3072.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,548500.0,3290.0,True,False,False,FOR_SALE,549900.0,92574000.0,True,False,False,USD,USA,5.0,acres,False,429300.0,Listing provided by Great North MLS,JenaDee Schmidt,,,,,,,,,,,,,,,,,,,,,,,,
218893402,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a3a47f4b08ecf7582e8847e5d3abaa74-p_e.jpg,True,/homedetails/4004-Prairie-View-Dr-Rapid-City-SD-57701/218893402_zpid/,FOR_SALE,House for sale,"$345,000",$345K,"4004 Prairie View Dr, Rapid City, SD 57701",3.0,3.0,2100.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,257626000,44.04551,-103.193886,218893402.0,4004 Prairie View Dr,57701,Rapid City,SD,44.04551,-103.193886,345000.0,3.0,3.0,2100.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,344100.0,1900.0,True,False,False,FOR_SALE,345000.0,257626000.0,True,False,False,USD,USA,7840.799999999999,sqft,False,277500.0,,,,,,,,,,,,,,,,,,,,,,,,,,
218877794,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a05333ea53b546c3fb02cdfb7de2f5c3-p_e.jpg,True,/homedetails/3234-Harmony-Ln-Rapid-City-SD-57702/218877794_zpid/,FOR_SALE,House for sale,"$269,900",$270K,"3234 Harmony Ln, Rapid City, SD 57702",3.0,2.0,1008.0,251 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,21693291000,44.07077,-103.27403,218877794.0,3234 Harmony Ln,57702,Rapid City,SD,44.07077,-103.27403,269900.0,2.0,3.0,1008.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,251100.0,1550.0,True,False,False,FOR_SALE,269900.0,21693291000.0,True,False,False,USD,USA,10018.800000000001,sqft,False,165100.0,,,,,,,1715324400000.0,-10000.0,"$10,000 (May 10)",,,,,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/cd1da630ebc4fae2532559c7e2be10e1-p_e.jpg,True,"/b/building/44.3063,-103.8354_ll/",FOR_SALE,For Rent,"From $560,000",,"11039 Jersey Springs Ln, Springs Ln, SD",,,,,,,,,,,False,,False,False,False,False,,False,,,84847000,44.3063,-103.8354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,840.0,44.3063--103.8354,True,False,2.0,,,,,,,,,,
248430797,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b3c5b7b4c7a3e149fe27988a7bed3a15-p_e.jpg,True,/homedetails/4001-Meridian-Dr-Bismarck-ND-58504/248430797_zpid/,FOR_SALE,House for sale,"$419,000",$419K,"4001 Meridian Dr, Bismarck, ND 58504",3.0,2.0,2034.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Rafter Real Estate,175790000,46.75931,-100.796646,248430797.0,4001 Meridian Dr,58504,Bismarck,ND,46.75931,-100.796646,419000.0,2.0,3.0,2034.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,418100.0,2479.0,True,False,False,FOR_SALE,419000.0,175790000.0,True,False,False,USD,USA,0.329,acres,False,405900.0,Listing provided by Great North MLS,Daniel Imdieke,,,,,,,,,,,,,,,,,,,,,,,,
78398007,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/307b494b5a846c4fda131b4ebb583893-p_e.jpg,True,/homedetails/3102-Hackberry-St-Bismarck-ND-58503/78398007_zpid/,FOR_SALE,House for sale,"$449,900",$450K,"3102 Hackberry St, Bismarck, ND 58503",3.0,3.0,2298.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,GOLDSTONE REALTY,342585000,46.840176,-100.79826,78398007.0,3102 Hackberry St,58503,Bismarck,ND,46.840176,-100.79826,449900.0,3.0,3.0,2298.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,446300.0,2481.0,True,False,False,FOR_SALE,449900.0,342585000.0,True,False,False,USD,USA,0.2622,acres,False,335300.0,Listing provided by Great North MLS,CHRISTINE A RIVINIUS,,,,,,,,,,,,,,,,,,,,,,,,
2085087954,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c64024509509fcac0e65357296e43c58-p_e.jpg,True,/homedetails/846-N-Main-St-Spearfish-SD-57783/2085087954_zpid/,FOR_SALE,House for sale,"$15,000",$15K,"846 N Main St, Spearfish, SD 57783",3.0,2.0,1092.0,38 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,3343848000,44.492027,-103.85909,2085087954.0,846 N Main St,57783,Spearfish,SD,44.492027,-103.85909,15000.0,2.0,3.0,1092.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,1700.0,True,False,False,FOR_SALE,15000.0,3343848000.0,True,False,False,USD,USA,0.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
126224596,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b3399a45cdf87dacccc8a1dbbd747298-p_e.jpg,True,/homedetails/25428-Sidney-Park-Rd-Custer-SD-57730/126224596_zpid/,FOR_SALE,House for sale,"$375,000",$375K,"25428 Sidney Park Rd, Custer, SD 57730",2.0,2.0,1240.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,247062000,43.719975,-103.58156,126224596.0,25428 Sidney Park Rd,57730,Custer,SD,43.719975,-103.58156,375000.0,2.0,2.0,1240.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,376100.0,1650.0,True,False,False,FOR_SALE,375000.0,247062000.0,True,False,False,USD,USA,1.0,acres,False,454444.0,,,,,,,,,,,,,,,,,,,,,,,,,,
126224306,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d06e92ad81ee83a2ea71ee0ed82c73bd-p_e.jpg,True,/homedetails/25538-Newell-Rd-Custer-SD-57730/126224306_zpid/,FOR_SALE,Home for sale,"$240,000",$240K,"25538 Newell Rd, Custer, SD 57730",3.0,2.0,1768.0,10 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,864346000,43.703587,-103.764725,126224306.0,25538 Newell Rd,57730,Custer,SD,43.703587,-103.764725,240000.0,2.0,3.0,1768.0,MANUFACTURED,FOR_SALE,-1.0,False,False,236600.0,2748.0,True,False,False,FOR_SALE,240000.0,864346000.0,True,False,False,USD,USA,11.8,acres,False,259065.0,,,,,,,,,,,,,,,,,,,,,,,,,,
120420443,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1b8a6ab9cd971e3ed149b9b4b7172753-p_e.jpg,True,/homedetails/3542-Westview-Dr-Spearfish-SD-57783/120420443_zpid/,FOR_SALE,House for sale,"$299,000",$299K,"3542 Westview Dr, Spearfish, SD 57783",2.0,2.0,1318.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,324700000,44.52387,-103.91399,120420443.0,3542 Westview Dr,57783,Spearfish,SD,44.52387,-103.91399,299000.0,2.0,2.0,1318.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,297100.0,1800.0,True,False,False,FOR_SALE,299000.0,324700000.0,True,False,False,USD,USA,0.5,acres,False,173480.0,,,,,,,,,,,,,,,,,,,,,,,,,,
126569933,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9d9f05aef8486340ca29c2ea1c47b5bd-p_e.jpg,True,/homedetails/743-Radial-Ln-Box-Elder-SD-57719/126569933_zpid/,FOR_SALE,House for sale,"$330,000",$330K,"743 Radial Ln, Box Elder, SD 57719",3.0,2.0,1925.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,169043000,44.141678,-103.057785,126569933.0,743 Radial Ln,57719,Box Elder,SD,44.141678,-103.057785,330000.0,2.0,3.0,1925.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,329400.0,2100.0,True,False,False,FOR_SALE,330000.0,169043000.0,True,False,False,USD,USA,10018.800000000001,sqft,False,302894.0,,,,,,,,,,,,,,,,,,,,,,,,,,
243791592,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f3032c050329704de1d7c93ab5bd6ff8-p_e.jpg,True,/homedetails/1306-Central-Ave-N-Beulah-ND-58523/243791592_zpid/,FOR_SALE,House for sale,"$235,500",$236K,"1306 Central Ave N, Beulah, ND 58523",4.0,3.0,2352.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,CENTURY 21 Morrison Realty,307362000,47.2758,-101.77886,243791592.0,1306 Central Ave N,58523,Beulah,ND,47.2758,-101.77886,235500.0,3.0,4.0,2352.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,233800.0,1250.0,True,False,False,FOR_SALE,235500.0,307362000.0,True,False,False,USD,USA,9016.92,sqft,False,173580.0,Listing provided by Great North MLS,HEATHER STROMME,,,,,,,,,,,,,,,,,,,,,,,,
128563210,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/debd641f136175d4017917e294628387-p_e.jpg,True,/homedetails/938-E-6th-St-Winner-SD-57580/128563210_zpid/,FOR_SALE,House for sale,"$70,000",$70K,"938 E 6th St, Winner, SD 57580",3.0,2.0,1232.0,4 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,418639000,43.372513,-99.84524,128563210.0,938 E 6th St,57580,Winner,SD,43.372513,-99.84524,70000.0,2.0,3.0,1232.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,70000.0,418639000.0,True,False,False,USD,USA,0.3213498622589532,acres,False,76500.0,,,,,,https://photos.zillowstatic.com/fp/227737fa2ef61271265abda6c87dec79-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,
126855200,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7bea1854b3a25b8690d21884481e71d9-p_e.jpg,True,/homedetails/1422-Dick-Dr-Aberdeen-SD-57401/126855200_zpid/,FOR_SALE,House for sale,"$199,900",$200K,"1422 Dick Dr, Aberdeen, SD 57401",4.0,2.0,2258.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,"Lunar Realty, Llc",113533000,45.449814,-98.47605,126855200.0,1422 Dick Dr,57401,Aberdeen,SD,45.449814,-98.47605,199900.0,2.0,4.0,2258.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,197100.0,1275.0,True,False,False,FOR_SALE,199900.0,113533000.0,True,False,False,USD,USA,7200.0,sqft,False,156597.0,,,,,,,,,,,,,,,,,,,,,,,,,,
78394931,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f5c63a247e2aeae4ecda503ae01398a6-p_e.jpg,True,/homedetails/502-N-15th-St-Bismarck-ND-58501/78394931_zpid/,FOR_SALE,House for sale,"$214,900",$215K,"502 N 15th St, Bismarck, ND 58501",3.0,2.0,1596.0,32 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,"GENESIS REALTY, LLC",2849887000,46.80963,-100.76971,78394931.0,502 N 15th St,58501,Bismarck,ND,46.80963,-100.76971,214900.0,2.0,3.0,1596.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,200600.0,1500.0,True,False,False,FOR_SALE,214900.0,2849887000.0,True,False,False,USD,USA,7013.16,sqft,False,190800.0,Listing provided by Great North MLS,AUSTIN W MUTH,,,,,,,,,,,,,,,,,,,,,,,,
234440369,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/22334cfad4d1ec1ad2cc24848cb49c5d-p_e.jpg,True,/homedetails/20377-Gravel-Rd-Sturgis-SD-57785/234440369_zpid/,FOR_SALE,Home for sale,"$75,000",$75K,"20377 Gravel Rd, Sturgis, SD 57785",3.0,2.0,1568.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,321716000,44.449547,-103.40008,234440369.0,20377 Gravel Rd,57785,Sturgis,SD,44.449547,-103.40008,75000.0,2.0,3.0,1568.0,MANUFACTURED,FOR_SALE,-1.0,False,False,73800.0,2074.0,True,False,False,FOR_SALE,75000.0,321716000.0,True,False,False,USD,USA,0.0,sqft,False,218906.0,,,,,,,,,,,,,,,,,,,,,,,,,,
114562426,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8665a725b82a543250b9dfb62b0dc9ae-p_e.jpg,True,/homedetails/640-University-St-Spearfish-SD-57783/114562426_zpid/,FOR_SALE,House for sale,"$339,000",$339K,"640 University St, Spearfish, SD 57783",3.0,2.0,2028.0,6 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,519533000,44.489754,-103.869804,114562426.0,640 University St,57783,Spearfish,SD,44.489754,-103.869804,339000.0,2.0,3.0,2028.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,339500.0,1999.0,True,False,False,FOR_SALE,339000.0,519533000.0,True,False,False,USD,USA,6969.6,sqft,False,177360.0,,,,,,,,,,,,,,,,,,,,,,,,,,
