zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,flexFieldText,flexFieldType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.priceReduction,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.priceChange,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,availabilityDate,hdpData.homeInfo.unit,info2String,info6String,lotId,hdpData.homeInfo.videoCount,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,plid,communityName,builderName,isCdpResult,isComingSoonCommunity,lotAreaString
338592565,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4df1e6a2b6220542703e2d50fc463abc-p_e.jpg,True,/homedetails/5367-S-Cyan-Ln-Saint-George-UT-84790/338592565_zpid/,FOR_SALE,House for sale,"$249,000",$249K,"5367 S Cyan Ln, Saint George, UT 84790",8.0,9.0,5224.0,68 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,International Commercial Properties LLC,5853893000,37.016476,-113.6008,338592565.0,5367 S Cyan Ln,84790,Saint George,UT,37.016476,-113.6008,249000.0,1715756400000.0,9.0,8.0,5224.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,5414.0,True,"$9,000 (May 15)",False,False,FOR_SALE,249000.0,-9000.0,5853893000.0,True,False,False,USD,USA,335000.0,7405.2,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,
11995733,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/058ece2ad3bf0341d69e53679c43f707-p_e.jpg,True,/homedetails/222-N-Polk-Ave-Ogden-UT-84404/11995733_zpid/,FOR_SALE,House for sale,"$548,000",$548K,"222 N Polk Ave, Ogden, UT 84404",4.0,3.0,2275.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Ridgeline Realty,367024000,41.2637,-111.945335,11995733.0,222 N Polk Ave,84404,Ogden,UT,41.2637,-111.945335,548000.0,,3.0,4.0,2275.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2509.0,True,,False,False,FOR_SALE,548000.0,,367024000.0,True,False,False,USD,USA,419000.0,0.37,acres,False,553900.0,,,,,,,,,,,,,,,,,,,,,,,,
229640428,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c78ac2b5dd98ae9f3a0a3627b50633a7-p_e.jpg,True,/homedetails/661-N-Aspen-Dr-Brian-Head-UT-84719/229640428_zpid/,FOR_SALE,House for sale,"$695,000",$695K,"661 N Aspen Dr, Brian Head, UT 84719",3.0,3.0,2198.0,Showcase,showcase,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,,J&E Property Management and Sa,342560000,37.710697,-112.85327,229640428.0,661 N Aspen Dr,84719,Brian Head,UT,37.710697,-112.85327,695000.0,1716447600000.0,3.0,3.0,2198.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2500.0,True,"$29,900 (May 23)",False,False,FOR_SALE,695000.0,-29900.0,342560000.0,True,False,False,USD,USA,559688.0,0.47000000000000003,acres,True,691300.0,,,,,,,,,,,,,,,,,,,,,,,,
12739758,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/363a3a24281e6fe0965922c4db8e4ecb-p_e.jpg,True,/homedetails/731-W-1300-S-Salt-Lake-City-UT-84104/12739758_zpid/,FOR_SALE,House for sale,"$269,900",$270K,"731 W 1300 S, Salt Lake City, UT 84104",2.0,1.0,1000.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Dimension Realty Services,280624000,40.74123,-111.91202,12739758.0,731 W 1300 S,84104,Salt Lake City,UT,40.74123,-111.91202,269900.0,,1.0,2.0,1000.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1934.0,True,,False,False,FOR_SALE,269900.0,,280624000.0,True,False,False,USD,USA,167500.0,0.29,acres,False,275600.0,,,,,,,,,,,,,,,,,,,,,,,,
2055722212,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5a1c61e2510fe6bb7f9f5167e156d0e5-p_e.jpg,True,/homedetails/289-S-100th-St-W-Lehi-UT-84043/2055722212_zpid/,FOR_SALE,House for sale,"$649,000",$649K,"289 S 100th St W, Lehi, UT 84043",4.0,3.0,2750.0,4 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,KW Utah Realtors Keller Williams,453217000,40.38452,-111.8503,2055722212.0,289 S 100th St W,84043,Lehi,UT,40.38452,-111.8503,649000.0,,3.0,4.0,2750.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1599.0,True,,False,False,FOR_SALE,649000.0,,453217000.0,True,False,False,USD,USA,,7405.2,sqft,False,658700.0,,,,,,,,,,,,,,,,,,,,,,,,
2072061896,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9a0210c53db308a9432af8c596407faa-p_e.jpg,True,/homedetails/8693-N-Gorgoza-Dr-Park-City-UT-84098/2072061896_zpid/,FOR_SALE,House for sale,"$1,445,000",$1.45M,"8693 N Gorgoza Dr, Park City, UT 84098",3.0,3.0,3047.0,Showcase,showcase,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,https://photos.zillowstatic.com/fp/353f9650d9c604248c2f43c75968453d-zillow_web_48_23.jpg,"eXp Realty, LLC  (Park City)",3514215000,40.75905,-111.59639,2072061896.0,8693 N Gorgoza Dr,84098,Park City,UT,40.75905,-111.59639,1445000.0,,3.0,3.0,3047.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,True,,False,False,FOR_SALE,1445000.0,,3514215000.0,True,False,False,USD,USA,,0.45,acres,True,,,,,,,,,,,,,,,,,,,,,,,,,
11919334,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0b876fc3fc427ba174011d0a43150cd3-p_e.jpg,True,/homedetails/480-S-1160-W-Orem-UT-84058/11919334_zpid/,FOR_SALE,House for sale,"$349,900",$350K,"480 S 1160 W, Orem, UT 84058",6.0,2.0,2572.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,KW South Valley Keller Williams,367363000,40.288116,-111.72355,11919334.0,480 S 1160 W,84058,Orem,UT,40.288116,-111.72355,349900.0,,2.0,6.0,2572.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1795.0,True,,False,False,FOR_SALE,349900.0,,367363000.0,True,False,False,USD,USA,319000.0,8276.4,sqft,False,355700.0,,,,,,,,,,,,,,,,,,,,,,,,
351105949,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1808bdea68dae7f896e526b2a2a552ca-p_e.jpg,True,/homedetails/1008-W-230th-St-N-Orem-UT-84057/351105949_zpid/,FOR_SALE,House for sale,"$409,900",$410K,"1008 W 230th St N, Orem, UT 84057",4.0,2.0,2244.0,4 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Aspen Ridge Real Estate LLC,453384000,40.301582,-111.719406,351105949.0,1008 W 230th St N,84057,Orem,UT,40.301582,-111.719406,409900.0,,2.0,4.0,2244.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,True,,False,False,FOR_SALE,409900.0,,453384000.0,True,False,False,USD,USA,,9583.2,sqft,False,416300.0,,,,,,,,,,,,,,,,,,,,,,,,
68897196,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/93cdf18d97dd4804c7377f4cf2d36883-p_e.jpg,True,/homedetails/3444-S-Desert-Hills-Dr-Saint-George-UT-84790/68897196_zpid/,FOR_SALE,House for sale,"$725,000",$725K,"3444 S Desert Hills Dr, Saint George, UT 84790",5.0,3.0,2545.0,8 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,KW SG Keller Williams Realty,747172000,37.0493,-113.57162,68897196.0,3444 S Desert Hills Dr,84790,Saint George,UT,37.0493,-113.57162,725000.0,,3.0,5.0,2545.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2695.0,True,,False,False,FOR_SALE,725000.0,,747172000.0,True,False,False,USD,USA,660700.0,0.27,acres,False,718100.0,,,,,,,,,,,,,,,,,,,,,,,,
113340922,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f1b9e8b4161723a78b6a7b6a36578227-p_e.jpg,True,/homedetails/4865-N-Horseshoe-Dr-Enoch-UT-84721/113340922_zpid/,FOR_SALE,House for sale,"$945,000",$945K,"4865 N Horseshoe Dr, Enoch, UT 84721",5.0,3.0,3644.0,2 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,7870000,37.766026,-113.0231,113340922.0,4865 N Horseshoe Dr,84721,Enoch,UT,37.766026,-113.0231,945000.0,1712646000000.0,3.0,5.0,3644.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,3834.0,True,"$15,000 (Apr 9)",False,False,FOR_SALE,945000.0,-15000.0,7870000.0,True,False,False,USD,USA,589841.0,1.75,acres,False,945300.0,,,,,,,,,,,,,,,,,,,,,,,,
2071530276,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7607fffdfb9e8f928fdec1158d2a1435-p_e.jpg,True,/homedetails/738-E-Golden-Pheasant-Dr-S-Draper-UT-84020/2071530276_zpid/,FOR_SALE,House for sale,"$1,300,000",$1.30M,"738 E Golden Pheasant Dr S, Draper, UT 84020",6.0,6.0,6400.0,Showcase,showcase,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,KW Salt Lake City Keller Williams Real Estate,366817000,40.514492,-111.87141,2071530276.0,738 E Golden Pheasant Dr S,84020,Draper,UT,40.514492,-111.87141,1300000.0,,6.0,6.0,6400.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2249.0,True,,False,False,FOR_SALE,1300000.0,,366817000.0,True,False,False,USD,USA,,0.45999999999999996,acres,True,1295900.0,,,,,,,,,,,,,,,,,,,,,,,,
89417864,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/db5dc33a4000468af0130ac8a56c1650-p_e.jpg,True,/homedetails/2489-S-2310-East-Cir-St-George-UT-84790/89417864_zpid/,FOR_SALE,House for sale,"$989,000",$989K,"2489 S 2310 East Cir, St George, UT 84790",6.0,5.0,4882.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,EXP REALTY LLC (So Utah),215719000,37.066235,-113.53642,89417864.0,2489 S 2310 East Cir,84790,St George,UT,37.066235,-113.53642,989000.0,,5.0,6.0,4882.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,3926.0,True,,False,False,FOR_SALE,989000.0,,215719000.0,True,False,False,USD,USA,858400.0,0.35,acres,False,987100.0,,,,,,,,,,,,,,,,,,,,,,,,
12010289,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/13b4252928edf3a302e106c285b5b7ca-p_e.jpg,True,/homedetails/1254-E-3100-N-North-Ogden-UT-84414/12010289_zpid/,FOR_SALE,House for sale,"$413,000",$413K,"1254 E 3100 N, North Ogden, UT 84414",4.0,2.0,2193.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Equity Real Estate (Select),366817000,41.318203,-111.94125,12010289.0,1254 E 3100 N,84414,North Ogden,UT,41.318203,-111.94125,413000.0,,2.0,4.0,2193.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2700.0,True,,False,False,FOR_SALE,413000.0,,366817000.0,True,False,False,USD,USA,506000.0,0.31,acres,False,417300.0,,,,,,,,,,,,,,,,,,,,,,,,
68431738,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b982b8e5443435ef1c4b837fcbc9198e-p_e.jpg,True,/homedetails/216-S-Christine-Way-Kaysville-UT-84037/68431738_zpid/,FOR_SALE,House for sale,"$430,000",$430K,"216 S Christine Way, Kaysville, UT 84037",3.0,2.0,1243.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Coldwell Banker Realty (Station Park),280735000,41.03081,-111.94666,68431738.0,216 S Christine Way,84037,Kaysville,UT,41.03081,-111.94666,430000.0,,2.0,3.0,1243.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2199.0,True,,False,False,FOR_SALE,430000.0,,280735000.0,True,False,False,USD,USA,421000.0,0.26,acres,False,443200.0,,,,,,,,,,,,,,,,,,,,,,,,
2071388346,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5eac1c71c4687935a7844155c78c4fff-p_e.jpg,True,/homedetails/1465-E-25th-St-S-Ogden-UT-84401/2071388346_zpid/,FOR_SALE,House for sale,"$450,000",$450K,"1465 E 25th St S, Ogden, UT 84401",4.0,2.0,2000.0,Open: Sun 3pm-5pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,"Real Broker, LLC",194223000,41.219933,-111.94079,2071388346.0,1465 E 25th St S,84401,Ogden,UT,41.219933,-111.94079,450000.0,,2.0,4.0,2000.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1617.0,True,,False,False,FOR_SALE,450000.0,,194223000.0,True,False,False,USD,USA,,6969.6,sqft,False,,True,Sun. 3-5pm,"[{'open_house_start': 1717365600000, 'open_house_end': 1717372800000}]",,,,,,,,,,,,,,,,,,,,,
351362861,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/30c3fa247a21d1fa42cf3749f6dc9624-p_e.jpg,True,/homedetails/576-E-Daley-Ave-N-Layton-UT-84041/351362861_zpid/,FOR_SALE,House for sale,"$320,000",$320K,"576 E Daley Ave N, Layton, UT 84041",4.0,2.0,1272.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Cindy Wood Realty Partners,194222000,41.068302,-111.95447,351362861.0,576 E Daley Ave N,84041,Layton,UT,41.068302,-111.95447,320000.0,,2.0,4.0,1272.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,True,,False,False,FOR_SALE,320000.0,,194222000.0,True,False,False,USD,USA,,7840.8,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,
2055310226,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c4f101ea5c37f6aa85e35878425da578-p_e.jpg,True,/homedetails/2392-N-Orchard-Way-Saratoga-Springs-UT-84045/2055310226_zpid/,FOR_SALE,House for sale,"$475,000",$475K,"2392 N Orchard Way, Saratoga Springs, UT 84045",4.0,4.0,2168.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,"Prime Real Estate Experts, LLC",280416000,40.40558,-111.92431,2055310226.0,2392 N Orchard Way,84045,Saratoga Springs,UT,40.40558,-111.92431,475000.0,,4.0,4.0,2168.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1917.0,True,,False,False,FOR_SALE,475000.0,,280416000.0,True,False,False,USD,USA,,5662.8,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,
12930475,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b2568ff326910046e4742c13b73c78f8-p_e.jpg,True,/homedetails/1232-E-Shadow-Gate-Cir-Sandy-UT-84094/12930475_zpid/,FOR_SALE,House for sale,"$919,000",$919K,"1232 E Shadow Gate Cir, Sandy, UT 84094",6.0,4.0,4229.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Windermere Real Estate (Holladay),366817000,40.534225,-111.85523,12930475.0,1232 E Shadow Gate Cir,84094,Sandy,UT,40.534225,-111.85523,919000.0,,4.0,6.0,4229.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2999.0,True,,False,False,FOR_SALE,919000.0,,366817000.0,True,False,False,USD,USA,624400.0,10018.8,sqft,False,924500.0,,,,,,,,,,,,,,,,,,,,,,,,
2072304540,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b42bf268f297716047a3110cd034a269-p_e.jpg,True,/homedetails/3376-N-800-E-Preston-ID-83263/2072304540_zpid/,FOR_SALE,House for sale,"$700,000",$700K,"3376 N 800 E, Preston, ID 83263",5.0,4.0,3378.0,"Price increase: $1,000 (May 31)",priceIncrease,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,Keller Williams Realty East Idaho,180508000,42.03836,-111.85725,2072304540.0,3376 N 800 E,83263,Preston,ID,42.03836,-111.85725,700000.0,1717138800000.0,4.0,5.0,3378.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,True,,False,False,FOR_SALE,700000.0,1000.0,180508000.0,True,False,False,USD,USA,,3.0,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,
338755936,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/236943be28751f1d04ca006fa24e5f36-p_e.jpg,True,/homedetails/424-E-3675-N-North-Ogden-UT-84414/338755936_zpid/,FOR_SALE,House for sale,"$695,000",$695K,"424 E 3675 N, North Ogden, UT 84414",5.0,2.0,3320.0,13 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Equity Real Estate (Advantage),107615000,41.328526,-111.96855,338755936.0,424 E 3675 N,84414,North Ogden,UT,41.328526,-111.96855,695000.0,,2.0,5.0,3320.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,3395.0,True,,False,False,FOR_SALE,695000.0,,107615000.0,True,False,False,USD,USA,657000.0,0.3,acres,False,697000.0,,,,,,,,,,,,,,,,,,,,,,,,
12822838,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9c2e8dcb55bf8959dc4ede44d16df3bf-p_e.jpg,True,/homedetails/1180-W-Crest-Gate-Cir-Taylorsville-UT-84123/12822838_zpid/,FOR_SALE,House for sale,"$820,000",$820K,"1180 W Crest Gate Cir, Taylorsville, UT 84123",5.0,4.0,3681.0,13 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,K Real Estate,107615000,40.661865,-111.92554,12822838.0,1180 W Crest Gate Cir,84123,Taylorsville,UT,40.661865,-111.92554,820000.0,,4.0,5.0,3681.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2294.0,True,,False,False,FOR_SALE,820000.0,,107615000.0,True,False,False,USD,USA,634900.0,0.32999999999999996,acres,False,835100.0,,,,,,,,,,,,,,,,,,,,,,,,
11998442,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cd34fc0d71c892cde5f67adcd44456a8-p_e.jpg,True,/homedetails/747-Liberty-Ave-Ogden-UT-84404/11998442_zpid/,FOR_SALE,House for sale,"$460,000",$460K,"747 Liberty Ave, Ogden, UT 84404",5.0,2.0,2200.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Stokes & Company Real Estate Services,194016000,41.25054,-111.96065,11998442.0,747 Liberty Ave,84404,Ogden,UT,41.25054,-111.96065,460000.0,,2.0,5.0,2200.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2199.0,True,,False,False,FOR_SALE,460000.0,,194016000.0,True,False,False,USD,USA,369000.0,8276.4,sqft,False,466600.0,,,,,,,,,,,,,,,,,,,,,,,,
18877020,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/39f00e47781488cf03769156101a0f40-p_e.jpg,True,/homedetails/110-Mill-Creek-Rd-Bishop-CA-93514/18877020_zpid/,FOR_SALE,Multi-family home for sale,"$450,000",$450K,"110 Mill Creek Rd, Bishop, CA 93514",4.0,3.0,1520.0,5 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,433429000,37.407215,-118.54442,18877020.0,110 Mill Creek Rd,93514,Bishop,CA,37.407215,-118.54442,450000.0,,3.0,4.0,1520.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,1639.0,True,,False,False,FOR_SALE,450000.0,,433429000.0,True,False,False,USD,USA,153243.0,0.6900000000000001,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,
11989073,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8923d52b8541e6fdee137fdac90753d1-p_e.jpg,True,/homedetails/2122-W-5600-S-Roy-UT-84067/11989073_zpid/,FOR_SALE,Townhouse for sale,"$389,000",$389K,"2122 W 5600 S, Roy, UT 84067",3.0,3.0,2764.0,Showcase,showcase,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,JPAR Silverpath,539617000,41.16193,-112.031425,11989073.0,2122 W 5600 S,84067,Roy,UT,41.16193,-112.031425,389000.0,,3.0,3.0,2764.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,2299.0,True,,False,False,FOR_SALE,389000.0,,539617000.0,True,False,False,USD,USA,341000.0,3484.8,sqft,True,391800.0,,,,,,,,,,,,,,,,,,,,,,,,
126212528,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0d38000ccc653febda9d74e67133e47d-p_e.jpg,True,/homedetails/1092-S-1000-W-Logan-UT-84321/126212528_zpid/,FOR_SALE,Home for sale,"$299,000",$299K,"1092 S 1000 W, Logan, UT 84321",3.0,2.0,1188.0,"Price increase: $74,000 (May 31)",priceIncrease,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,"Engel & Volkers Logan, LLC",194223000,41.711468,-111.859726,126212528.0,1092 S 1000 W,84321,Logan,UT,41.711468,-111.859726,299000.0,1717138800000.0,2.0,3.0,1188.0,MANUFACTURED,FOR_SALE,-1.0,False,False,1825.0,True,,False,False,FOR_SALE,299000.0,74000.0,194223000.0,True,False,False,USD,USA,188837.0,0.36,acres,False,303900.0,,,,,,,,,,,,,,,,,,,,,,,,
11888875,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/59bd4829ba46e9a41b6206f2e4578690-p_e.jpg,True,/homedetails/395-E-100-N-Provo-UT-84606/11888875_zpid/,FOR_SALE,House for sale,"$675,000",$675K,"395 E 100 N, Provo, UT 84606",4.0,2.0,2734.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Woodley Real Estate,280416000,40.235397,-111.65195,11888875.0,395 E 100 N,84606,Provo,UT,40.235397,-111.65195,675000.0,,2.0,4.0,2734.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2100.0,True,,False,False,FOR_SALE,675000.0,,280416000.0,True,False,False,USD,USA,320800.0,7840.8,sqft,False,687900.0,,,,,,,,,,,,,,,,,,,,,,,,
145682075,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/adad2372c1c63190f3d52f1354a68ef1-p_e.jpg,True,/homedetails/67-W-900-N-Bountiful-UT-84010/145682075_zpid/,FOR_SALE,House for sale,"$750,000",$750K,"67 W 900 N, Bountiful, UT 84010",6.0,3.0,3870.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,KW South Valley Keller Williams,366817000,40.8984,-111.88137,145682075.0,67 W 900 N,84010,Bountiful,UT,40.8984,-111.88137,750000.0,,3.0,6.0,3870.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,3217.0,True,,False,False,FOR_SALE,750000.0,,366817000.0,True,False,False,USD,USA,687000.0,8276.4,sqft,False,751600.0,,,,,,,,,,,,,,,,,,,,,,,,
